bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-29393_ses-1_acq-rc8chan_run-1_T1w	0.6698103979327946	1.4250380896896162	0.6904293984992238	-1.0	3.47522	3.42609	3.62397	3.3756	0.27754237449273095	0.3728407957133301	0.34961682979393893	0.9693525433540344	0.2689096689224242	0.0	0.0014701070105015708	7.986565469433661	7.871308428853467	8.0268084930146	256	200	256	2.1249028125297365	3.2428587910397773	3.831920317569629	6.1279993491393725	10.581797807801667	15.680798823996252	16.987532059329272	24.6999995461899	1.0	1.0	1.0	3084.9672841822144	0.0	1.4100768560122394	0.0	5342718.0	0.0	0.0	23.897890981583167	-0.5620879396417116	134.4426021942334	374.3224304804983	386.0	445922.614870774	65.0	661.0	181.65516319765	-0.32018937326202535	109.27718051221645	578.8367346250953	572.0	599036.9681705763	297.0	896.0	176.3874283232127	0.18944228738807878	111.09044040767296	873.691559271418	901.0	561723.4169358407	602.0	1079.0	147.02991085174685	0.23201052421731677	0.542764075357014	0.5392150868364994	0.3269911710044439
sub-29394_ses-1_acq-rc8chan_run-1_T1w	0.6819898026381945	1.3706070395897474	0.7830157994554026	-1.0	3.509343195405023	3.4710795862150685	3.69209	3.36486	0.27536015180319073	0.37129752546398376	0.3533423227328255	0.9421146810054779	0.2722772955894469	0.0	0.0010705995443774864	6.92009146678106	6.804194117620634	6.975884896001265	256	170	256	2.602932631904719	3.2426272493076373	3.795744992636243	5.541675096696372	6.8517829272959965	9.102848301491564	10.127055661527017	14.426535755793491	1.0000001192092896	1.0	1.0	281.1012315137732	0.0	3.377058149605262	0.0	4706412.0	0.0	0.0	39.871648255472834	0.05853630586346892	118.4551589279453	407.4725340261978	417.0	431274.02626207325	120.0	660.0	160.20372999175564	0.02058078672550634	103.66541528676396	561.8934737961492	554.0	581532.8677711072	294.0	867.0	170.8489693937999	0.7086239102166618	117.29928076801107	852.8735528485089	878.0	553411.1060582759	565.0	1078.0	158.4357060667551	0.23240976467061764	0.5335540441779543	0.5314829980658724	0.49356688699074114
sub-29395_ses-1_acq-rc8chan_run-1_T1w	0.4452504841132102	1.9836421561347757	0.7086570557582957	-1.0	3.612883333333333	3.54763	3.87573	3.41529	0.28191605358436056	0.3808185301659203	0.337265416249719	0.7824992835521698	0.1788569390773772	0.0	0.0026379042473649653	7.150446872923089	7.075692951745482	7.23961616203112	256	200	256	1.876341702767447	3.1091490172851053	3.7787258725953996	6.350686897733647	9.679919667634731	14.14328320314354	16.756210606222655	26.445428947889695	1.0	1.0	1.0	1133.437396496064	0.0	1.2192728520783878	0.0	5585411.0	0.0	0.0	23.484939814128456	-0.7388018960132103	208.61910638619676	325.6489419307614	347.0	504537.83129213226	39.0	600.0	184.93414904596776	0.21875470126816854	91.17568626572847	513.8932775516395	507.0	681541.0221691249	226.0	796.0	163.06700812023954	-0.6212916279347591	105.17977722819721	900.0352646637091	948.0	603595.1465727788	591.0	1072.0	149.27506740151213	0.22936627041710572	0.5312062028930392	0.5214278059825179	0.5572436655677421
sub-29396_ses-1_acq-rc8chan_run-1_T1w	0.45736925464436323	2.2734665499325413	0.7488520652352662	-1.0	3.536303333333333	3.47777	3.80149	3.32965	0.27558650268508805	0.3823050909002028	0.34210840641470924	0.7517578303813934	0.20045150816440582	0.0	0.0029933306533965545	8.09338108178632	8.044319293365744	8.223580791728102	256	200	256	2.5167668297811194	3.7665472695602227	5.027837574337458	8.800198623671035	9.05159760019393	11.739126578873837	13.846149298158883	20.747723715408885	1.0	1.0	1.0	1220.1443810918972	0.0	1.352859157073305	0.0	4737043.0	0.0	0.0	30.47113190207337	0.31041885825874305	135.50743185944722	402.2395627505869	421.0	436247.9221316872	98.0	657.0	167.27791883388306	1.6070462044411116	105.6051604829618	554.0698782272661	546.0	605181.3129475289	329.0	794.0	144.96022744965745	2.6830283145921463	86.0325572130264	940.4776732643461	965.0	541550.765324456	731.0	1078.0	109.65651462048079	0.23687832732699615	0.5413918419455538	0.5235684003347002	0.5176382541638693
sub-29397_ses-1_acq-rc8chan_run-1_T1w	0.4714571133530978	2.543560281418613	0.7546285562595436	-1.0	3.550873333333333	3.52258	3.73208	3.39796	0.2628492048790563	0.39937110177913004	0.33777969334181374	0.7135789394378662	0.198997151851654	0.0	0.0018933448409302618	8.196841350203767	8.15993208132114	8.30016250042253	256	200	256	2.1853013375200874	5.324961588496847	4.916489497335552	7.239205565989721	52.6680209403282	69.65345769358404	82.33767273671309	124.69153957622702	1.0	1.0	1.0	6037.4684089230295	0.0	0.13725818275130122	0.0	5331092.0	0.0	0.0	4.975591551026808	-0.6055118111640287	193.73944097856815	377.20911143003735	400.0	412483.21169733413	66.0	658.0	183.04089612895817	-0.6743505782308343	85.02804305172455	535.005190754242	529.0	626723.8845054022	379.0	706.0	99.3433603552483	-0.7041149403283082	112.04103032987031	914.6212788535321	947.0	530069.9038442235	667.0	1082.0	130.81533575593383	0.2395706548745499	0.5311315397789262	0.5230246507292722	0.5300902146285555
sub-29398_ses-1_acq-rc8chan_run-1_T1w	0.8356454196296648	1.0134149743574932	0.7583411288058115	-1.0	3.499340069662138	3.506210208986414	3.56935	3.42246	0.26339722312605407	0.3687486673565756	0.36785410951737035	0.9497818350791931	0.26660419702529914	0.0	0.0011444283294377486	7.010155648622607	6.866462866142815	7.01252625139307	256	170	256	2.3430826752739193	3.303292512542315	3.6450383363506815	5.2887398212358105	4.6741204191662	6.8044165887593735	7.050862616222113	9.674050840740767	0.9999999403953552	1.0	1.0	415.26949663646155	0.0	4.301966869602152	0.0	4414375.0	0.0	0.0	52.280612240536065	-0.2081383172595852	115.07111734727197	371.96320129964414	373.0	408406.08656169614	106.0	635.0	159.19179774686498	-0.06000945319113171	92.97854283859571	544.593685140204	543.0	571756.9774373339	274.0	817.0	164.38130231760366	1.0578134313104313	98.3842582565975	768.5918411164344	772.0	570369.9359872497	524.0	1005.0	145.97037278070323	0.24649295270358573	0.535647185752171	0.5567352599964077	0.5050759755701779
sub-29399_ses-1_acq-rc8chan_run-1_T1w	0.5130357796107367	1.99235259639508	0.7252958008856605	-1.0	3.41525	3.44825	3.59776	3.19974	0.27641545561103104	0.3831626559982651	0.3404218883907039	0.8234702348709106	0.2270620226860045	0.0	0.001220232740026728	8.816399402274087	8.742652347877458	8.907363681652463	256	200	256	2.0396270765547864	3.4391014542844665	3.859031956920804	6.098367339923159	102.2018994348553	143.19496898839617	169.3069927451037	262.52410981205963	1.0	1.0	1.0	3597.4918670386464	0.0	0.16442440870251088	0.0	5809174.0	0.0	0.0	2.333319154718874	-0.5760106304985118	186.19031409959564	344.923120087853	364.0	402894.5992100092	54.0	618.0	178.46377529146966	-0.45807167790764014	99.24496256119193	515.7042486562246	510.0	558486.0093275587	269.0	765.0	148.29441648860634	-0.5794286569868476	118.79524377337117	891.9624891260872	935.0	496188.39142804313	588.0	1077.0	153.3195699275218	0.22916081420824969	0.5368736909753331	0.5243061693995057	0.47625921272396093
sub-29400_ses-1_acq-rc8chan_run-1_T1w	0.506988397019758	1.8395099639747174	0.7127224326674519	-1.0	3.5284866666666663	3.49506	3.75567	3.33473	0.28310544141146476	0.3751480601520158	0.3417464984365194	0.8733846545219421	0.20836780667305	0.0	0.0013439605681417727	7.453222125995461	7.376108658400023	7.555856537013261	256	180	256	2.553371626626158	3.4872335675349295	4.186203453745898	6.518005167076605	4.949356159386709	6.365129434294018	7.4766869641799225	11.115575298859039	1.0	1.0	1.0	532.6554166146001	0.0	3.7634840675521617	0.0	4798070.0	0.0	0.0	55.99166604214217	-0.38542789661924726	133.04201560053295	402.5744866721668	423.0	436866.2349666638	102.0	651.0	165.66312222587018	4.295687661517171	102.576661645292	554.1428065913112	544.0	578899.2248844204	315.0	827.0	155.99744600046623	4.158754119956575	103.26062754472972	914.7994113322995	950.0	527356.5401662996	633.0	1098.0	145.74997640064205	0.22116128343781621	0.5320615328179372	0.5218776926592354	0.3933206401339406
sub-29401_ses-1_acq-rc8chan_run-1_T1w	0.48807520966359724	2.1690702610416275	0.7288766063756652	-1.0	3.40718	3.43598	3.56518	3.22038	0.26691167714255165	0.3880186745130874	0.3450696483443609	0.8278059959411621	0.2332391262054444	0.0	0.0011520492064486965	8.464703558256511	8.404175674805428	8.5620255934987	256	200	256	2.200993407442708	4.082710733360255	4.373763109450304	6.83758518754795	13.941381962617218	18.157799922042916	21.46746133105448	32.30320210850331	1.0	1.0	1.0	4054.984019535687	0.0	0.6721555244565813	0.0	5197742.0	0.0	0.0	19.26680760345329	0.1759953480451406	208.72224928455523	380.75917515708494	410.0	405090.5178583916	60.0	658.0	186.2792921385092	2.9014780605336004	96.61210031518638	543.5520373632365	534.0	588894.0022406194	345.0	767.0	130.79534198789838	2.0343594513920484	106.42718690487006	914.0904180095587	950.0	523710.4799666537	644.0	1085.0	138.9378072744086	0.2374585641327441	0.5339557724928379	0.5231218013952763	0.45777727720639994
sub-29402_ses-1_acq-rc32chan_run-1_T1w	0.5354894279127298	1.6945638746454526	0.7062914794377625	-1.0	3.3212598192135228	3.333489931285424	3.567379526355144	3.06291	0.27808715320827304	0.37846116333322577	0.3434516834585011	0.9601393938064575	0.2066309690475463	0.0	0.0011342923209734033	4.812241680898362	4.723237664714576	4.906091885891813	224	224	150	1.7647949201669086	2.4785060978035904	2.9579334030429147	4.630499191158245	3.2359899885744485	4.646549727183824	5.787443633411994	9.47979118447771	0.9464285373687744	0.9464285969734192	1.0	369.5027661544636	0.0	4.680110851758044	0.0	2537082.0	0.0	0.0	63.165386024585786	0.37577062263583194	186.69189940271565	296.17529909774146	312.0	417925.7810018847	19.0	564.0	176.79086853799984	12.858299267065554	104.07061547358073	452.55158503683055	448.0	568773.7654909214	135.0	753.0	180.75388499836208	3.5921611636409647	145.46745793375135	861.255811751977	914.0	516159.4535735495	483.0	1094.0	197.38673453598744	0.24150806833675806	0.5428332827857262	0.535517278422331	0.3625310454046885
sub-29403_ses-1_acq-rc8chan_run-1_T1w	0.5009622196484712	1.9330411588433696	0.7219976732788844	-1.0	3.5490366666666664	3.61103	3.68249	3.35359	0.27920981447595306	0.3801423557017477	0.3406478298222993	0.8276235461235046	0.21911919116973877	0.0	0.0008066130580361764	8.512871773454805	8.435045384679597	8.579694966104295	256	200	256	1.7390570056396228	3.4411647712403513	3.9475979580105345	6.662572097151628	19.590865490461585	31.939047375358584	35.916586732512904	56.219847331718555	1.0	1.0	1.0	3098.7440423032217	0.0	0.49773681709318646	0.0	5519439.0	0.0	0.0	11.03550081058242	-0.6680422246980595	174.207987045556	326.74187351868136	330.0	422253.4698005432	45.0	623.0	189.75778721977014	-0.47175117922620524	102.48718057992788	545.0628780922513	538.0	574895.3668211392	287.0	813.0	156.3422759017273	0.9005834194557201	102.40636725629687	906.3155749315404	947.0	515167.16341960477	625.0	1077.0	142.13716070483858	0.21915167572507982	0.5398189795801086	0.5355094989663003	0.5217009855517766
sub-29404_ses-1_acq-rc8chan_run-1_T1w	0.515924843204995	2.0243838016251714	0.7310867139461089	-1.0	3.6033833333333334	3.57316	3.82009	3.4169	0.2711847187650071	0.38327489056989594	0.34554039066509695	0.8430009484291077	0.21506938338279724	0.0	0.0014169497388747652	8.255779401963988	8.186212140766912	8.348147165213147	256	200	256	2.4259918655681147	4.152785132318053	4.560607390928633	7.103045174899729	57.855547524957466	75.0127098944276	86.40648438784835	126.35119574415997	1.0	1.0	1.0	4071.0239213359737	0.0	0.27558162812662873	0.0	5669645.0	0.0	0.0	4.925790977556037	-0.5400216644845357	170.51466619515637	410.7742057063436	435.0	421559.6283390563	92.0	679.0	179.30789061264238	-0.6040897007579864	98.06611354216507	571.9171882606273	564.0	595805.0333962502	362.0	806.0	135.81235453320633	-0.2927562333008251	101.08087593496299	917.6922646335818	950.0	537146.3382165576	656.0	1091.0	133.7453292643911	0.23019360711091977	0.5351631135605582	0.5251870841436861	0.5015813262108477
sub-29405_ses-1_acq-rc32chan_run-1_T1w	0.42152957073355474	1.7145270753547024	0.6985564340985297	-1.0	3.492366427307226	3.537160659246247	3.6709586226754323	3.26898	0.2896615679233156	0.37402045220589525	0.33631797987078926	0.8398120999336243	0.1647882819175719	0.0	0.0010805775859329821	3.846152682693261	3.776717975861275	3.9666653673991816	224	224	150	1.9049503917205937	2.4952375615173383	3.4699631625776104	6.0097015344949	1.5620687828637085	2.1392554885552846	2.690484061980308	4.370127914521929	0.9464285969734192	0.9464285373687744	1.0	134.75767635310845	0.0	15.02019568943177	0.0	2295985.0	0.0	0.0	143.0164374647079	-0.40412082180888564	176.79051624269272	320.4847687185637	341.0	538889.2775697124	32.0	584.0	179.00712012785297	1.726270606989515	100.61019614294206	478.8021922938277	467.0	695831.3894748075	148.0	798.0	187.15639409744225	3.8690914661900715	104.6747048042991	909.1493198556652	954.0	625689.3329192201	597.0	1085.0	158.74319750568236	0.22650952248022205	0.5357784194532491	0.5223234462807167	0.3569850030620138
sub-29407_ses-1_acq-rc32chan_run-1_T1w	0.4590632578834353	2.092026775831646	0.7051578019631276	-1.0	3.494082902916548	3.5847925818386646	3.68659612691098	3.21086	0.28223137567108325	0.37966183698405326	0.33810678734486344	0.9109388589859009	0.18381053209304787	0.0	0.0015994043151668197	4.6328828841776835	4.570207678611767	4.756302521910969	224	224	150	1.8840624948501488	2.68165828431425	3.4430339125359644	5.763380958443495	3.2855399995501893	4.693628570785983	6.005711103073884	10.03796473888548	0.9464285373687744	0.9464285969734192	1.0	343.32347131474114	0.0	4.354679403394607	0.0	2589048.0	0.0	0.0	61.415174135035706	-0.9429714666676752	154.3449113633117	289.95006286078114	308.0	440238.3291051395	10.0	541.0	163.4763448830161	-0.21406689985270244	102.96722935707757	445.17679532701504	440.0	592215.1367523252	157.0	718.0	164.07744084580054	0.09518955327582779	127.0234628425235	896.0220205225355	941.0	527395.5341282771	578.0	1094.0	163.27206455113597	0.23089056413139034	0.5325301717987522	0.5130189143917235	0.362450049179296
sub-29408_ses-1_acq-rc8chan_run-1_T1w	0.6242744974373471	1.5392572440196737	0.7039168858942458	-1.0	3.724273333333333	3.65956	4.00484	3.50842	0.27636927144437695	0.3702965490361218	0.3533341795195013	0.9672030210494995	0.2998846441507339	0.0	0.0012908891666439425	7.881194603100365	7.783540838620173	7.9411104562220345	256	200	256	2.1562555328329176	3.218600621486234	4.019356588643191	6.683213611610422	5.4549163033066375	8.182374454959957	8.960957367045388	13.245581342869574	1.0	1.0	1.0	785.7973936753027	0.0	3.107357520985715	0.0	5005667.0	0.0	0.0	45.15766561820205	-0.6914586526859163	125.73931763596269	365.04776992281995	376.0	450038.0634032463	72.0	640.0	174.3761704176739	-0.2901922737759617	110.69248158552666	570.3217599193583	564.0	602988.6786695877	287.0	882.0	175.23128795920613	0.1797646090248035	107.17931802010744	894.8756197585731	913.0	575367.2579230105	644.0	1096.0	136.61080726302967	0.23798725992570824	0.5453654286963919	0.5547584668760858	0.430084387402095
