"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitch1","target_pitch2","target_pitch3","num_target_pitches","target_interval1","target_interval2","sung_pitch1","sung_pitch2","sung_pitch3","num_sung_pitches","sung_interval1","sung_interval2","in2ref_1","in2ref_2","in2ref_3","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","gender","age","mt","confirm_sung_intervals","pitch_RMSE","interval_RMSE","int_class"
201,3474,4,"custom_trial",1911,193,"high",0,61.3778568397814,61.9388133603799,66.0708050608036,64.2353995309065,3,4.13199170042368,-1.83540552989706,57.142033850459,66.3226141182519,64.1668995192666,3,9.18058026779291,-2.15571459898528,-4.23582298932247,4.94475727847043,2.78904267948515,TRUE,"3,3,-4.79677950992092,0.251809057448298,-0.0685000116399266,-1.53782348803752,4.79677950992092,2.77351724469159,5.04858856736922,-0.320309069088225,2.3641397491405,5.04858856736922,3.57706894134789,100",4.79677950992092,5.04858856736922,100,2.77351724469159,3.57706894134789,FALSE,"singing_block1",9,4,NA,NA,62.0391431368007,"high","high",6,5.857143,4.142857,"female",28,2,"9.18058026779291,-2.15571459898528","2.77351724469159","3.57706894134789","middle"
210,3750,6,"custom_trial",1480,25,"low",0,59.7464527795305,58.6516722376521,60.3644743213137,63.370914266629,3,1.71280208366159,3.00643994531527,59.1542572848235,59.7244491026178,63.532134355511,3,0.570191817794324,3.80768525289318,-0.592195494707042,-0.0220036769127177,3.78568157598046,TRUE,"3,3,0.502585047171308,-0.640025218695953,0.161220088881954,0.00792663911910315,0.640025218695953,0.478962742902512,-1.14261026586726,0.801245307577908,-0.170682479144677,1.14261026586726,0.986800958294243,100",0.640025218695953,1.14261026586726,100,0.478962742902512,0.986800958294243,FALSE,"singing_block1",11,3,NA,NA,50.6319513298705,"low","low",8,4.571429,4,"male",34,3,"0.570191817794324,3.80768525289318","0.478962742902512","0.986800958294243","middle"
211,3749,6,"custom_trial",2200,120,"low",0,63.4981062989413,67.697931674913,61.5836383206308,65.4053715102331,3,-6.11429335428225,3.82173318960234,66.415973157037,60.0650520875393,64.0296125732015,3,-6.35092106949773,3.96456048566223,2.91786685809567,-3.43305421140206,0.531506274260167,TRUE,"3,3,-1.28195851787603,-1.51858623309151,-1.37575893703163,-1.39210122933306,1.51858623309151,1.39549685795805,-0.236627715215477,0.142827296059885,-0.0469002095777959,0.236627715215477,0.195438368940025,100",1.51858623309151,0.236627715215477,100,1.39549685795805,0.195438368940025,FALSE,"singing_block1",12,4,NA,NA,51.8044227204864,"low","low",7,NA,NA,"male",25,2,"-6.35092106949773,3.96456048566222","1.39549685795805","0.195438368940025","middle"
211,3752,8,"custom_trial",2195,176,"low",0,59.4704025476008,61.1175330305852,60.2391046298145,57.5759397906162,3,-0.878428400770716,-2.66316483919827,64.6070596281473,61.1693194052444,59.9357522288456,3,-3.43774022290293,-1.23356717639877,5.13665708054653,1.6989168576436,0.465349681244824,TRUE,"3,3,3.48952659756212,0.930214775429903,2.3598124382294,2.25985127040714,3.48952659756212,2.4907033910888,-2.55931182213222,1.4295976627995,-0.564857079666357,2.55931182213222,2.07289971783339,100",3.48952659756212,2.55931182213222,100,2.4907033910888,2.07289971783339,TRUE,"singing_block1",11,1,NA,NA,51.8044227204864,"low","low",7,NA,NA,"male",25,2,"-3.43774022290292,-1.23356717639877","2.4907033910888","2.07289971783339","last3"
207,3753,10,"custom_trial",2166,100,"high",0,60.856468938534,57.3126245324646,64.8231341506126,59.7249593575685,3,7.51050961814801,-5.09817479304412,57.1965653407055,64.3027789631273,59.7707843742165,3,7.10621362242185,-4.53199458891078,-3.65990359782858,3.44631002459327,-1.0856845643175,TRUE,"3,3,-0.11605919175912,-0.520355187485279,0.0458250166480667,-0.196863120865444,0.520355187485279,0.308944002091758,-0.404295995726159,0.566180204133346,0.0809421042035936,0.566180204133346,0.491942718064148,100",0.520355187485279,0.566180204133346,100,0.308944002091758,0.491942718064148,TRUE,"singing_block1",12,2,NA,NA,60.1036555267188,"high","high",6,4.428571,3.857143,"female",46,2,"7.10621362242185,-4.53199458891078","0.308944002091758","0.491942718064148","last3"
210,3742,5,"custom_trial",2122,64,"low",0,62.86672612755,68.5138130770358,59.2535118454301,59.1002384239742,3,-9.26030123160568,-0.153273421455907,67.7723737950776,60.2525124269051,60.6303950969801,3,-7.51986136817253,0.377882670075074,4.90564766752754,-2.61421370064499,-2.23633103056991,TRUE,"3,3,-0.741439281958236,0.999000581474917,1.5301566730059,0.59590599084086,1.5301566730059,1.13858301037773,1.74043986343315,0.531156091530981,1.13579797748207,1.74043986343315,1.28671242159965,100",1.5301566730059,1.74043986343315,100,1.13858301037773,1.28671242159965,TRUE,"singing_block1",14,4,NA,NA,50.6319513298705,"low","low",8,4.571429,4,"male",34,3,"-7.51986136817253,0.377882670075074","1.13858301037773","1.28671242159965","middle"
201,3487,3,"custom_trial",1135,136,"high",0,61.8719787100542,67.98621176981,52.7529461039983,68.1900482803955,3,-15.2332656658117,15.4371021763971,65.3057678145334,52.9055306199612,67.2495758599829,3,-12.4002371945723,14.3440452400217,3.43378910447927,-8.96644809009299,5.37759714992875,TRUE,"3,3,-2.68044395527659,0.152584515962836,-0.940472420412561,-1.15611061990877,2.68044395527659,1.64241186526067,2.83302847123942,-1.0930569363754,0.869985767432013,2.83302847123942,2.14718697194859,100",2.68044395527659,2.83302847123942,100,1.64241186526067,2.14718697194859,FALSE,"singing_block1",14,11,NA,NA,62.0391431368007,"high","high",6,5.857143,4.142857,"female",28,2,"-12.4002371945723,14.3440452400217","1.64241186526067","2.14718697194859","first3"
201,3501,6,"custom_trial",1746,204,"high",0,58.7052852468206,58.8798586149896,63.9394934087286,59.8119498385434,3,5.05963479373902,-4.12754357018517,55.8936955558831,65.8864682130183,61.4358677083399,3,9.9927726571352,-4.45060050467833,-2.8115896909375,7.1811829661977,2.73058246151937,TRUE,"3,3,-2.9861630591065,1.94697480428967,1.62391786979651,0.194909871659893,2.9861630591065,2.26163583510959,4.93313786339618,-0.323056934493167,2.3050404644515,4.93313786339618,3.49572703183452,100",2.9861630591065,4.93313786339618,100,2.26163583510959,3.49572703183452,FALSE,"singing_block1",10,4,NA,NA,62.0391431368007,"high","high",6,5.857143,4.142857,"female",28,2,"9.9927726571352,-4.45060050467833","2.26163583510959","3.49572703183452","middle"
211,3754,9,"custom_trial",2083,201,"low",0,63.1164923201477,60.3889388318739,64.322590298582,60.4781073220397,3,3.93365146670801,-3.84448297654225,61.1379056537037,64.965342106336,61.3446945833313,3,3.8274364526323,-3.62064752300466,-1.97858666644407,1.84884978618823,-1.77179773681642,TRUE,"3,3,0.748966821829718,0.642751807754003,0.866587261291599,0.752768630291773,0.866587261291599,0.758299559981766,-0.106215014075715,0.223835453537596,0.0588102197309404,0.223835453537596,0.175191237616905,100",0.866587261291599,0.223835453537596,100,0.758299559981766,0.175191237616905,TRUE,"singing_block1",11,1,NA,NA,51.8044227204864,"low","low",7,NA,NA,"male",25,2,"3.82743645263229,-3.62064752300465","0.758299559981764","0.175191237616905","last3"
214,3886,8,"custom_trial",2209,61,"high",0,60.2742419410228,55.4168451907525,64.0525029280767,61.1027120225927,3,8.63565773732419,-2.94979090548404,54.9528742402359,62.8547445790438,60.7698217383195,3,7.90187033880789,-2.0849228407243,-5.32136770078695,2.58050263802094,0.495579797296642,TRUE,"3,3,-0.463970950516668,-1.19775834903297,-0.332890284273219,-0.664873194607618,1.19775834903297,0.766096174764201,-0.733787398516299,0.864868064759747,0.0655403331217244,0.864868064759747,0.802010198084347,100",1.19775834903297,0.864868064759747,100,0.766096174764201,0.802010198084347,TRUE,"singing_block1",13,3,NA,NA,58.2216743900694,"high","high",6,5.285714,3.714286,"male",33,1,"7.90187033880789,-2.0849228407243","0.766096174764201","0.802010198084347","last3"
