-15.06,NaN,-12.69,NaN,NaN,-9.16,NaN,NaN,-6.41,-5.4,-3.58,-1.62,-0.98,0.0199999999999996,1.87,3.21,NaN,5.4,NaN,7.77,9.06,10.05,11.23,NaN,NaN,13.95
-15.12,-13.29,-12.58,-11.65,NaN,-9.33,NaN,-7.51,NaN,-5.31,-3.34,-1.88,NaN,0.0999999999999979,2.03,3.05,4.5,5.81,6.93,8.03,9.16,10.12,NaN,12.1,NaN,NaN
-15.04,NaN,-12.69,-11.2,NaN,-9.13,-8.48,-7.21,NaN,-5.46,-3.04,NaN,NaN,0.0199999999999996,NaN,2.69,4.8,5.54,6.89,8.13,NaN,10.15,NaN,11.69,12.68,13.95
-15.06,-13.33,NaN,-11.6,NaN,NaN,NaN,-7.5,NaN,-5.34,-3.06,NaN,NaN,0.0700000000000003,1.98,3.12,NaN,5.85,6.92,8.05,8.97,10.29,11.13,11.88,12.67,13.95
-15.06,NaN,-12.7,NaN,NaN,-9.01,NaN,NaN,-6.66,NaN,-3.52,NaN,NaN,0.0500000000000007,2.14,2.94,4.54,5.82,6.82,8.03,NaN,10.09,NaN,12.05,NaN,13.95
-15.12,NaN,-12.63,-11.15,NaN,-9.33,NaN,-7.03,NaN,NaN,NaN,-1.69,NaN,0.0199999999999996,1.9,3.27,4.43,5.79,6.9,8.13,9.24,10.04,NaN,NaN,12.74,NaN
-15,-13.27,NaN,-11.26,NaN,-9.02,-8.33,NaN,-6.27,-4.95,-3.3,NaN,NaN,0.0899999999999999,1.98,2.98,4.87,5.73,6.84,7.85,8.95,10.23,NaN,12.05,NaN,13.95
-15.06,-13.21,NaN,-11.6,NaN,-9.54,-8.47,NaN,NaN,NaN,-3.37,NaN,NaN,0.0500000000000007,2.09,2.92,NaN,5.82,7.02,7.99,NaN,10.1,10.98,12.18,NaN,13.95
-15.08,-13.29,-12.67,-11.38,NaN,-9.18,-8.44,-7.02,NaN,-5.51,-3.16,-2.17,NaN,0.0500000000000007,1.94,3.35,NaN,NaN,6.93,8.08,NaN,9.96,NaN,11.85,12.7,13.95
NaN,-13.22,NaN,-11.71,NaN,-9.34,-8.45,-7.57,NaN,-5.46,-3.38,NaN,NaN,0.0399999999999991,1.81,3.14,4.09,5.82,6.82,7.93,9.17,10.32,NaN,NaN,12.75,NaN
-15,-13.24,-12.68,NaN,-10.29,NaN,NaN,-7.51,NaN,-5.48,-3.62,-1.81,NaN,0.0399999999999991,NaN,2.93,4.71,5.73,6.92,8,9.12,10.16,NaN,12.12,NaN,13.95
NaN,NaN,-12.66,-11.1,NaN,-9.33,-8.42,-7.34,NaN,-5.34,-3.33,NaN,NaN,0.0799999999999983,NaN,2.77,NaN,5.57,6.74,7.83,NaN,10.08,11.13,NaN,NaN,NaN
