NaN,-10.72,-8.41,-7.26,-6.41,-5.4,-4.59,-3.56,-2.33,-1.13,-0.18,NaN,2.67,NaN,NaN,NaN,NaN,7.79,8.55,10.81,NaN,12.19
-11.77,-10.42,-8.94,-7.52,-6.9,-5.26,-4.59,-3.62,-1.88,-0.859999999999999,-0.109999999999999,1.22,2.74,3.97,4.78,5.63,6.8,7.76,NaN,10.21,11.45,12.33
-11.77,-10.81,-9.08,-7.5,-6.39,-5.39,-4.59,-3.39,-1.91,-0.940000000000001,-0.120000000000001,1.07,2.83,3.8,4.83,5.5,6.81,NaN,8.4,10.69,NaN,12.19
-11.77,-10.63,-9.2,-7.49,-6.38,NaN,-4.56,-3.82,-2.01,-1.09,-0.0899999999999999,NaN,2.71,3.65,NaN,5.6,NaN,7.79,8.51,NaN,11.54,NaN
-11.77,-10.85,-8.7,-7.54,NaN,-5.1,NaN,-3.67,-1.77,NaN,-0.0599999999999987,NaN,2.72,3.84,4.78,5.62,7.08,NaN,NaN,10.88,NaN,NaN
NaN,-10.68,-8.82,-7.41,-6.42,NaN,-4.55,-3.6,-2.19,-1.15,-0.0599999999999987,NaN,2.6,3.46,NaN,5.33,6.89,NaN,8.09,10.85,11.41,NaN
NaN,-10.81,NaN,-7.43,-6.65,-5.29,NaN,-3.49,-2.11,NaN,-0.23,1.01,NaN,3.7,4.75,5.67,6.74,7.71,8.38,10.81,11.48,NaN
-11.77,-10.81,NaN,-7.36,-6.54,-5.37,-4.61,-3.7,-2.2,-1.03,-0.0199999999999996,NaN,2.83,4.02,NaN,5.48,6.57,7.56,8.58,NaN,11.52,12.42
-11.77,NaN,NaN,-7.41,NaN,-5.13,-4.75,-3.5,-2.31,-1.11,-0.0199999999999996,NaN,2.65,3.85,NaN,5.45,6.55,7.76,NaN,10.85,11.44,NaN
-11.77,-10.81,NaN,-7.58,-6.4,NaN,-4.6,-3.57,-1.95,-0.940000000000001,-0.18,NaN,2.88,4,NaN,NaN,6.28,7.67,8.44,10.3,NaN,12.12
-11.77,-10.21,-8.82,-7.19,NaN,-5.57,-4.69,-3.41,-2.25,-0.940000000000001,-0.16,1.07,NaN,3.35,NaN,5.52,6.88,7.76,8.47,10.52,11.57,12.14
-11.77,-10.79,NaN,-7.59,NaN,-5.41,-4.73,-3.17,-2.01,NaN,-0.00999999999999801,NaN,2.61,3.93,NaN,5.63,6.42,7.66,8.21,10.61,11.5,12.55
-11.77,-10.84,-8.42,NaN,NaN,-5.19,NaN,-3.51,-1.83,NaN,-0.109999999999999,NaN,NaN,3.77,4.79,5.5,NaN,7.89,8.24,10.76,11.53,12.14
NaN,NaN,NaN,-7.6,-6.43,NaN,-4.76,-3.53,-2.15,-0.91,0,NaN,3.08,3.95,NaN,5.46,6.71,7.82,8.52,10.81,11.5,12.47
-11.77,NaN,NaN,-7.24,NaN,-5.35,-4.47,-3.23,-2.01,-1,-0.0599999999999987,NaN,NaN,3.8,4.81,5.35,6.3,7.83,8.35,10.67,11.53,12.55
NaN,-10.76,NaN,-7.53,-6.42,-5.41,NaN,-3.66,-1.92,-1.05,-0.239999999999998,NaN,2.68,3.96,NaN,5.66,6.67,NaN,8.3,10.78,NaN,12.51
NaN,-10.74,NaN,-7.21,-6.26,-5.33,-4.63,-3.53,-1.88,-0.93,-0.129999999999999,NaN,2.75,3.65,NaN,5.66,6.97,7.96,NaN,NaN,11.38,NaN
NaN,-10.28,-8.91,-7.42,-6.76,-5.24,NaN,-3.78,-1.89,-1.02,-0.0899999999999999,NaN,NaN,3.65,NaN,5.93,6.94,NaN,8.44,10.61,11.46,NaN
-11.77,-10.79,NaN,NaN,-6.45,-5.23,NaN,-3.73,NaN,NaN,-0.23,1.53,2.51,3.43,NaN,5.55,6.41,7.94,NaN,10.78,NaN,12.55
NaN,-10.7,NaN,-7.41,-6.23,-5.08,-4.67,-3.73,-1.87,-0.960000000000001,-0.149999999999999,NaN,2.47,3.99,NaN,5.46,6.53,7.51,8.63,10.8,NaN,12.34
-11.77,-10.74,NaN,-7.33,NaN,NaN,-4.72,-3.7,-1.91,-1.08,-0.0300000000000011,1.37,2.79,4.17,NaN,5.59,NaN,7.49,8.39,10.88,NaN,NaN
-11.77,-10.85,-8.65,NaN,-6.63,NaN,-4.81,-3.42,-1.95,-0.82,-0.0300000000000011,NaN,2.94,NaN,NaN,5.49,7.03,NaN,NaN,10.68,NaN,12.34
-11.77,-10.84,-8.9,-7.4,NaN,-5.5,-4.65,-3.76,NaN,-1.02,-0.0899999999999999,NaN,NaN,3.33,4.74,5.51,6.88,7.74,8.44,10.22,11.56,12.27
NaN,-10.76,-8.97,-7.32,-6.49,-5.28,-4.47,-3.38,-1.85,-1.06,-0.0899999999999999,1.26,3.09,3.87,NaN,5.8,6.51,7.61,NaN,10.69,NaN,12.46
NaN,-10.81,NaN,-7.61,-6.42,-5.21,NaN,-3.55,-1.8,-0.969999999999999,-0.120000000000001,NaN,NaN,3.87,4.78,5.48,6.26,7.34,8.32,10.71,11.51,NaN
NaN,-10.77,-8.81,-7.4,-6.52,-5.48,NaN,-3.5,NaN,-1.05,-0.18,NaN,2.72,3.92,NaN,5.71,NaN,NaN,8.29,10.78,NaN,12.55
-11.77,-10.23,-8.97,-7.52,-6.3,-5.25,-4.73,-3.47,-1.87,-1.04,-0.23,NaN,3.23,4.03,NaN,5.27,NaN,7.58,8.39,10.68,11.55,12.55
-11.77,-10.84,-9.01,-7.48,NaN,-5.17,-4.54,-3.46,-2.22,NaN,-0.0399999999999991,NaN,2.69,3.64,4.87,NaN,6.86,NaN,NaN,10.85,NaN,12.16
