iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
29,28,20,22,19,21,18,19,19,20,19
32,29,22,19,23,14,20,19,20,16,19
40,26,26,21,19,19,17,21,22,19,20
29,25,23,20,20,20,21,23,18,20,17
28,27,22,23,20,16,16,20,19,17,17
33,29,23,21,21,19,18,20,21,20,18
31,31,23,21,19,19,20,20,21,18,19
30,28,20,22,19,18,22,19,20,18,18
33,27,25,24,21,19,20,18,17,21,20
34,26,21,21,22,19,21,21,21,18,18
32,32,25,21,21,19,19,19,19,16,19
34,26,23,20,22,15,19,20,17,19,16
34,28,23,21,20,19,19,19,20,18,16
33,28,22,23,20,19,21,20,20,20,19
29,28,22,21,22,17,20,18,24,18,18
27,31,24,21,22,18,22,20,19,22,19
34,25,23,20,20,19,19,21,21,18,19
32,23,23,21,18,17,17,23,22,20,19
33,26,23,20,19,20,21,20,15,16,14
28,29,24,23,22,19,18,18,19,20,23
34,27,24,23,16,20,20,20,19,16,18
29,26,24,21,19,22,20,20,17,20,15
32,26,26,24,17,21,18,18,20,19,20
31,25,21,20,24,18,19,19,20,16,20
32,26,21,22,21,18,19,22,17,20,16
32,30,26,24,20,21,20,19,18,19,18
31,25,22,21,20,18,19,19,18,17,16
31,29,23,19,21,19,19,20,22,19,20
30,29,22,24,22,16,21,18,18,19,18
31,26,23,21,22,21,18,23,18,16,18
29,29,23,21,21,18,22,21,18,18,16
33,28,24,22,24,15,18,18,17,21,20
27,27,23,23,18,18,19,20,18,20,20
31,28,21,20,17,21,19,22,22,20,20
35,29,21,23,22,17,19,19,19,19,21
34,27,23,23,21,18,18,20,18,19,18
31,26,23,23,20,20,19,18,18,18,19
32,28,23,21,16,19,21,18,21,19,20
31,29,25,23,20,17,20,19,20,18,19
34,28,21,21,19,21,20,18,17,21,21
33,26,21,20,19,17,20,20,18,18,17
32,26,25,24,21,16,19,18,15,20,21
31,24,25,22,19,18,20,20,19,16,22
33,28,24,21,20,19,20,16,20,18,20
35,25,25,22,21,18,21,21,23,19,21
25,27,24,20,22,18,19,18,22,20,18
33,29,21,22,23,21,18,19,20,19,18
26,27,25,21,21,21,18,22,19,19,20
33,29,23,22,24,17,18,21,17,17,22
29,27,20,23,20,20,19,18,19,15,20
29,25,23,20,18,18,18,17,17,19,17
30,28,26,23,21,19,17,21,17,19,18
32,30,25,22,22,21,17,17,17,18,18
33,27,25,21,18,18,19,20,19,19,21
35,27,26,22,19,19,21,20,17,17,18
32,26,21,23,23,19,19,21,16,20,19
31,25,23,20,24,19,21,23,21,16,17
31,30,23,21,22,21,20,21,21,17,20
33,32,24,21,23,20,19,20,19,18,15
33,25,23,23,24,20,19,20,21,17,21
27,27,22,24,23,18,19,20,20,15,18
29,29,21,24,20,17,17,21,18,15,21
31,28,22,22,19,18,20,18,16,17,16
31,30,21,22,22,16,16,19,19,18,19
28,30,26,20,18,18,22,18,18,18,17
29,31,24,23,21,21,19,21,21,19,18
34,28,22,22,19,17,19,21,20,19,18
31,29,23,22,19,20,19,22,21,19,19
33,25,24,19,17,21,17,19,16,16,17
32,27,23,22,22,19,18,19,21,18,19
31,29,24,20,22,18,19,19,19,17,20
28,28,24,22,20,21,21,22,21,22,20
30,32,25,23,22,20,17,17,20,20,21
29,28,26,24,20,18,19,19,23,20,17
31,30,21,22,19,20,19,19,22,19,19
28,30,22,19,19,18,16,20,16,19,19
30,21,23,20,22,19,16,21,18,18,16
27,26,22,21,19,21,21,16,22,19,19
