iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
32,29,22,18,19,19,20,20,16,13,22
30,29,22,20,13,18,21,19,16,15,23
33,28,25,18,24,23,19,21,17,15,19
28,27,20,19,20,20,22,18,18,13,20
32,25,20,18,19,20,18,15,19,14,20
29,23,24,20,16,20,18,20,19,15,24
26,26,25,18,18,18,18,21,21,18,23
28,28,20,16,20,20,17,19,19,13,21
33,30,20,21,19,21,22,20,17,15,20
28,25,22,20,22,19,25,20,20,15,23
25,28,21,21,22,22,18,20,20,15,17
28,24,23,16,22,19,20,18,18,20,21
29,26,26,22,21,16,20,23,19,18,20
29,27,25,17,20,19,24,21,18,18,21
29,28,26,19,18,19,16,19,19,20,20
29,25,23,17,16,21,22,18,19,17,22
30,26,24,20,18,16,23,19,23,18,22
31,26,25,16,22,22,22,16,20,16,22
30,24,22,20,22,21,19,18,17,14,21
28,29,22,18,20,20,18,16,19,17,22
30,25,23,25,20,21,23,18,17,15,24
29,26,18,14,20,17,18,18,17,18,19
31,28,23,17,17,22,20,18,16,15,22
29,29,24,14,22,20,22,19,19,16,23
31,23,23,22,17,18,22,17,20,16,23
30,29,26,15,19,20,21,21,18,17,22
28,27,22,16,19,19,21,16,23,15,21
29,25,22,19,20,20,18,17,20,15,17
30,25,22,18,21,17,23,19,17,14,23
31,28,28,19,20,17,23,17,20,16,19
28,26,19,17,21,20,18,17,19,16,19
28,28,23,19,20,22,20,19,16,18,21
32,27,24,19,21,21,20,20,19,16,25
30,26,23,18,22,19,23,23,19,18,21
33,30,24,18,21,23,22,16,21,15,21
32,28,22,18,20,19,19,19,19,14,18
30,28,22,19,24,23,19,18,20,17,23
29,24,24,20,19,23,18,20,20,15,17
36,27,17,20,18,22,20,20,20,19,21
33,30,24,18,20,16,23,20,24,15,22
31,24,23,20,20,21,17,19,18,15,22
30,26,21,19,18,19,16,20,20,17,21
30,26,21,23,19,21,18,16,19,19,22
26,26,20,16,20,17,23,17,20,16,20
36,23,23,21,19,18,23,22,22,18,20
30,28,24,18,22,19,21,19,19,15,23
33,28,25,16,17,18,18,18,18,18,23
28,29,26,15,22,21,18,18,17,15,21
30,25,23,17,19,17,20,15,18,17,23
28,27,24,21,20,18,19,18,16,15,21
32,25,24,18,23,21,19,22,20,15,23
31,26,19,15,20,19,21,18,21,15,22
32,28,23,20,22,20,21,21,21,17,21
25,28,22,20,22,23,21,20,20,13,20
32,22,25,22,19,18,21,21,18,16,20
29,29,21,18,21,20,21,20,17,21,19
31,29,22,20,20,17,22,17,17,17,24
28,25,25,18,20,22,17,21,19,18,22
32,29,25,20,20,22,17,20,20,16,19
31,24,24,19,19,18,21,19,21,15,26
28,27,24,16,16,14,21,19,17,15,20
30,27,24,17,23,18,19,19,18,16,25
32,27,25,17,21,19,22,20,22,16,18
32,28,25,19,20,16,18,19,18,13,22
28,22,27,17,19,19,17,20,17,18,21
26,29,23,20,19,20,18,18,18,12,22
30,28,20,18,20,20,23,17,20,13,22
28,26,19,17,21,19,18,15,20,16,23
28,28,22,18,21,22,20,18,20,14,20
31,29,23,19,20,20,19,22,22,16,17
30,29,25,18,19,19,18,21,19,17,24
32,21,23,19,17,20,21,19,19,16,21
30,27,23,17,19,23,20,18,17,17,20
29,26,27,19,21,20,21,17,19,18,21
30,25,26,18,19,20,19,19,18,15,21
28,26,23,18,20,20,18,18,20,16,19
32,28,23,16,19,20,23,16,20,16,19
32,29,22,19,18,19,15,18,21,16,19
29,26,24,17,19,19,21,17,18,19,23
30,28,23,15,17,15,21,19,19,14,22
32,29,24,18,18,20,19,20,20,17,21
25,27,22,16,16,20,20,18,16,17,20
31,29,25,18,20,21,22,23,19,19,23
34,28,23,15,20,18,18,22,19,15,18
30,26,26,19,22,15,17,19,16,14,20
27,28,23,19,21,18,21,19,19,13,21
29,27,23,16,21,19,18,21,18,14,20
30,31,21,17,21,23,22,22,16,15,18
30,28,26,18,20,20,19,17,18,15,20
29,30,22,16,18,19,21,19,17,17,25
