iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
34,33,24,27,21,25,21,17,20,18,20
29,29,22,24,26,22,22,18,19,20,20
27,30,25,21,22,24,21,18,23,18,23
29,32,22,21,19,25,22,23,21,19,21
32,29,26,24,24,20,19,21,18,17,22
29,32,24,24,24,21,22,21,21,18,21
29,30,31,24,22,21,24,18,19,20,19
33,28,24,24,24,28,21,16,21,18,22
27,30,23,20,19,20,21,19,22,17,24
31,33,27,23,23,22,23,18,23,19,19
31,28,24,19,19,23,23,19,22,16,22
28,29,27,23,23,21,22,17,22,20,20
30,30,24,25,19,24,20,21,18,19,21
32,28,27,23,21,24,21,23,19,19,20
30,31,26,23,23,22,17,22,21,16,23
27,27,23,22,22,23,19,18,19,22,24
31,29,23,25,24,20,22,20,21,18,23
30,33,27,20,21,28,20,23,20,17,19
30,30,23,23,22,22,18,18,21,17,20
26,30,29,26,21,23,26,18,20,19,21
29,28,27,21,20,24,20,21,22,18,22
33,29,24,26,24,21,18,21,24,19,19
29,27,26,22,25,24,21,20,22,19,21
30,31,24,23,23,19,23,22,24,17,19
30,28,26,20,23,24,21,18,21,18,22
29,29,26,22,22,24,25,19,23,17,22
30,30,23,22,23,25,21,16,22,20,22
30,32,23,26,25,22,18,20,20,18,23
29,29,26,27,18,25,23,17,20,20,23
31,31,26,25,23,21,20,19,18,21,18
33,28,30,25,24,21,20,21,21,21,21
28,29,22,26,22,23,22,19,19,18,22
29,30,28,26,21,20,18,18,23,18,22
28,27,27,23,19,19,22,23,17,17,18
26,30,24,23,22,24,23,17,21,17,18
29,33,24,28,21,20,18,19,21,15,20
31,27,29,23,25,21,21,19,22,23,18
27,30,23,20,22,21,23,19,20,18,18
27,32,22,22,24,20,20,18,16,20,16
30,28,30,24,21,19,19,19,20,17,19
31,29,26,21,20,22,24,19,22,17,21
28,30,25,22,23,20,24,20,17,17,21
30,27,25,23,23,25,25,19,16,19,18
31,31,27,24,22,20,23,20,23,17,21
26,30,27,24,21,20,19,24,24,20,18
30,29,22,22,26,26,21,19,26,20,15
30,25,27,25,21,22,21,20,22,21,22
29,27,23,23,23,21,21,19,22,20,19
28,27,24,24,22,20,21,20,21,19,18
31,28,23,22,23,22,21,20,22,22,21
26,32,22,21,24,21,19,19,20,18,18
28,30,25,21,22,23,20,17,19,18,21
29,32,25,24,24,17,22,22,20,16,20
30,32,23,21,20,21,21,19,19,19,22
29,32,26,19,23,22,24,20,19,24,23
28,31,23,24,23,23,20,19,19,17,19
28,28,25,22,24,25,20,20,20,21,20
30,30,23,28,21,21,23,19,21,23,20
29,29,27,23,23,22,20,19,17,18,21
31,30,24,22,21,24,19,18,22,20,17
28,29,28,22,21,20,22,19,22,17,22
30,34,25,21,24,24,20,22,22,25,20
30,29,28,20,23,24,21,18,19,18,23
31,32,23,22,24,21,22,23,20,18,17
31,26,29,25,24,24,19,20,20,22,20
29,31,30,25,20,24,23,22,20,23,23
32,31,27,24,27,21,23,19,19,20,21
34,31,24,23,20,20,19,17,23,21,19
30,30,26,24,21,21,19,22,22,21,22
34,30,26,23,21,23,20,18,19,16,16
31,26,26,25,24,22,19,17,20,17,21
29,29,29,22,18,21,22,18,22,18,24
28,30,25,26,23,22,24,16,22,19,17
31,33,31,25,23,21,22,19,22,23,20
29,30,29,26,25,22,20,23,20,18,19
29,27,28,27,21,18,20,18,21,15,19
30,29,29,21,23,23,22,19,21,20,22
30,28,26,26,24,21,23,20,20,20,21
32,33,26,24,22,19,20,13,22,22,24
31,33,26,22,21,20,20,22,18,20,19
