NaN,-13.74,-12.05,-10.16,-8.97,-7.23,NaN,-4.76,NaN,-2.49,-1.41,0.16,1.22,NaN,3.85,5.77,7.15,8.27,9.34,10.68,12.3,NaN,13.83
NaN,-13.66,-12.13,-10.06,NaN,-7.43,-6.12,-4.8,-3.2,-2.6,-1.54,NaN,1.69,2.89,4.03,5.83,7.16,NaN,NaN,10.81,12.18,NaN,13.97
NaN,-13.71,-11.86,-10.3,NaN,-7.25,-6.31,-4.76,-3.22,NaN,-1.37,0.0999999999999979,1.75,2.89,4.04,5.83,6.98,8.15,NaN,10.51,12.24,NaN,14.01
NaN,-13.6,-11.96,-10.13,-8.41,-7.33,-6.5,-4.69,-3.19,-2.54,-1.59,0.129999999999999,1.69,2.87,4.03,5.97,6.99,8.17,9.85,10.84,12.2,13.02,NaN
NaN,-13.81,-12.13,-10.51,-8.57,-7.33,-6.23,-4.97,-3.3,-2.46,-1.53,0.0399999999999991,1.73,3.07,NaN,5.33,7.05,8.4,10.16,NaN,12.24,NaN,NaN
NaN,-13.91,-12.11,-10.23,-8.6,-7.29,NaN,NaN,-3.25,NaN,-1.29,0.239999999999998,1.64,2.82,3.75,5.78,7.15,8.21,9.75,10.78,12.14,NaN,NaN
NaN,-13.24,-12.24,-10.32,-8.36,-7.34,-6.62,-4.53,NaN,NaN,-1.4,0.440000000000001,1.61,2.9,3.9,5.64,6.88,NaN,NaN,10.76,12.57,NaN,13.87
NaN,-13.74,-12.01,-10.06,NaN,-7.38,-6.21,-4.74,-3.1,-2.54,-1.38,NaN,1.67,2.57,3.88,NaN,6.76,NaN,9.74,10.74,12.15,13.22,NaN
NaN,NaN,-12.2,-10.09,-8.58,-7.28,-6.26,-4.9,-3.27,-2.52,-0.91,0.0500000000000007,1.49,2.95,3.93,5.5,6.92,8.01,NaN,10.79,12.27,NaN,13.86
NaN,-13.7,-12.02,-10.02,-8.87,-7.33,-6.14,-4.8,-3.18,NaN,-1.32,0.169999999999998,1.61,NaN,3.86,6.03,7.02,8.24,NaN,10.68,12.18,NaN,13.61
NaN,NaN,-12.06,-10.02,NaN,-7.59,-6.66,NaN,-3.21,-2.5,-1.38,NaN,1.72,2.91,3.77,5.64,6.59,NaN,NaN,10.29,12.08,13.26,13.87
NaN,-13.87,-11.79,-10.29,-8.75,-7.36,-6.52,-4.53,-3.27,NaN,-1.34,NaN,1.72,2.94,3.67,5.99,7.05,NaN,9.63,10.78,12.18,NaN,13.78
NaN,-13.66,-12.09,-10.22,-8.81,-7.36,-6.27,-4.28,-3.38,NaN,-1.32,0.109999999999999,1.78,2.8,4.02,5.86,6.85,8.1,9.52,10.75,12.08,NaN,13.99
NaN,-13.85,NaN,-10.19,-8.7,-7.2,-6.36,-4.52,NaN,-2.53,-1.48,NaN,1.63,NaN,3.94,5.64,NaN,8.44,9.87,10.79,12.27,NaN,NaN
NaN,-13.89,-12.04,-10.15,-9.05,-7.5,-6.22,-4.73,-3.24,NaN,NaN,0.0199999999999996,1.79,2.87,4.02,5.79,7.34,NaN,9.59,10.77,12.29,NaN,14
NaN,-13.66,-12.05,NaN,-8.63,-7.26,-6.35,-4.82,-3.18,-2.59,-1.47,NaN,1.89,NaN,3.82,5.75,7.3,7.93,9.61,10.75,12.21,NaN,13.68
NaN,NaN,-11.94,-10.48,-8.26,-7.29,-6.33,-4.5,-3.25,NaN,NaN,0.149999999999999,1.66,2.86,3.99,5.83,6.89,8.08,NaN,10.36,12.29,NaN,13.98
NaN,-13.78,-12,-10.11,-8.37,-7.22,-6.46,-4.51,-3.12,NaN,-1.34,0.23,1.74,2.85,3.71,5.61,6.67,8.24,9.51,10.69,12.25,NaN,NaN
NaN,NaN,-11.98,-9.99,-8.63,-7.58,-6.28,-4.2,NaN,-2.43,-1.4,NaN,1.58,2.92,NaN,5.73,7.24,8.11,NaN,10.93,12.13,NaN,14.02
NaN,-13.78,-12.18,-10.01,-8.65,-7.37,-6.59,-4.83,-3.15,NaN,-1.58,NaN,1.66,NaN,4.01,5.73,7.33,8.17,NaN,10.67,12.3,NaN,13.84
NaN,-13.65,-11.96,-10.16,-8.35,-7.25,-6.16,-4.46,NaN,-2.49,-1.51,0.18,1.69,2.86,4.06,5.97,7.15,8.28,NaN,10.62,12.19,NaN,NaN
NaN,-13.8,-12.19,-10.42,-8.81,-7.2,NaN,-4.64,-3.17,-2.46,-1.45,NaN,1.61,NaN,3.42,5.79,7.07,8.07,NaN,10.74,12.23,NaN,13.85
NaN,NaN,-12.04,-10.07,-8.38,-7.29,NaN,-4.26,-3.23,-2.5,-1.4,NaN,1.21,2.89,4.09,NaN,6.77,NaN,NaN,10.7,11.99,NaN,NaN
NaN,-13.81,-12.4,-10.06,-8.55,-7.24,-6.35,-4.67,-3.14,NaN,-1.35,NaN,1.71,2.88,NaN,5.33,7.34,7.88,NaN,10.65,12.32,NaN,NaN
NaN,-13.86,-11.89,-9.96,-8.6,-7.35,-6.2,-4.74,-3.19,-2.09,-1.33,NaN,1.66,2.79,NaN,5.63,7.27,8.19,9.58,10.79,12.23,NaN,13.98
NaN,-13.85,-12.07,-10.26,NaN,-7.45,-6.17,-4.9,NaN,-2.48,-1.04,0.0599999999999987,1.8,2.79,3.92,5.78,7.2,8.28,NaN,10.75,12.2,NaN,14.01
