NaN,NaN,-10.15,NaN,-6.66,-5.57,-4.65,-3.17,-1.91,-1.18,NaN,1.27,2.19,NaN,4.22,5.49,6.73,8.04,9.43,11.15,NaN,NaN,14.64
-12.79,-11.62,-10.31,-8.76,-7.14,NaN,-4.71,-3.13,-2.04,-1.21,-0.5,1.08,NaN,3.44,4.1,5.55,6.75,8.05,9.69,10.92,11.88,NaN,14.75
-12.79,-11.62,-10.58,NaN,-6.6,-5.68,-4.72,-3.18,-1.79,-0.93,NaN,1.22,NaN,3.46,4.31,5.4,6.72,8,NaN,10.77,11.51,12.58,14.26
-12.79,-11.62,-10.22,NaN,-6.51,NaN,-5.14,-3.54,NaN,-1.19,0.00999999999999801,1,NaN,3.03,4.32,5.45,6.78,8.03,9.85,10.85,11.83,12.73,14.58
NaN,NaN,-10.13,-8.93,NaN,-5.88,-4.86,NaN,-1.9,-1.35,-0.0199999999999996,1.15,NaN,2.91,3.8,5.26,6.81,8,9.83,NaN,11.38,12.75,14.41
-12.79,-11.62,-10.15,-8.77,-6.39,NaN,-4.75,-3.17,-1.98,-1.11,NaN,NaN,1.9,3.09,4.1,5.56,6.73,8.15,9.47,NaN,11.5,NaN,14.29
-12.79,-11.62,-10.3,-8.89,-6.85,-5.51,NaN,-3.02,NaN,-1.16,NaN,1.13,NaN,3.3,4.2,5.53,6.73,7.76,9.56,10.73,11.45,NaN,14.63
-12.79,-11.62,-10.31,-8.83,-7.05,-5.58,-4.67,-3.28,NaN,-1.21,NaN,1.03,NaN,NaN,4.15,5.59,6.76,8.04,10.03,NaN,12,NaN,14.88
-12.79,-11.62,-10.31,-8.72,NaN,NaN,-4.82,-3.26,NaN,-1.17,-0.0700000000000003,NaN,2.22,3.61,4.19,5.41,6.64,7.95,9.59,10.96,NaN,NaN,14.8
-12.79,-11.62,-10.34,-9.19,-6.62,-5.58,-4.71,-3.53,NaN,-1.26,NaN,1.12,NaN,NaN,4.09,5.52,6.96,8.03,9.6,10.91,11.67,12.68,14.23
NaN,NaN,-10.19,-8.69,NaN,NaN,-4.57,-3.13,NaN,-1.34,NaN,1.04,NaN,NaN,4.09,5.58,6.71,7.86,10.07,NaN,11.62,NaN,14.22
-12.79,-11.62,-10.19,NaN,-7.07,NaN,-4.94,-3.25,-1.97,NaN,NaN,NaN,NaN,3.35,4.19,5.47,6.56,8.07,9.71,11.28,NaN,12.72,14.6
NaN,NaN,-10.49,-8.79,-6.67,-5.86,-4.77,-3.6,NaN,-1.26,NaN,1.06,NaN,3.5,NaN,5.66,6.94,7.67,9.54,10.98,NaN,NaN,14.75
NaN,NaN,NaN,-8.72,NaN,NaN,-4.69,-3.26,NaN,-1.34,NaN,NaN,NaN,3.09,4.22,5.53,6.71,8.02,NaN,10.96,11.9,NaN,14.3
NaN,NaN,-10.26,NaN,-6.47,NaN,-4.67,-3.54,NaN,-1.35,NaN,NaN,NaN,3.44,4.23,5.38,6.76,7.88,NaN,NaN,11.4,12.77,14.53
-12.79,-11.62,-10.13,-8.84,-7.11,-5.68,NaN,-3.21,NaN,-1.26,NaN,1,NaN,3.7,4.33,5.44,6.67,8.06,9.37,NaN,11.58,NaN,14.79
-12.79,-11.62,-10.31,NaN,NaN,-5.84,-4.93,-3.16,-1.9,-1.09,NaN,1.07,NaN,3.41,4.27,5.67,6.73,NaN,9.52,11.28,NaN,12.45,NaN
-12.79,-11.62,-10.23,-9.24,-7.13,-5.79,NaN,-3.38,-1.8,-1.09,NaN,1.06,2.19,NaN,4.24,5.53,6.74,8.17,NaN,10.61,11.44,12.59,14.89
NaN,NaN,-10.31,-9.09,-6.62,NaN,-4.91,-3.25,-2.08,-1.05,NaN,1.01,NaN,NaN,4.17,5.63,6.88,7.92,9.82,NaN,11.92,12.62,14.65
-12.79,-11.62,-10.15,-8.61,NaN,NaN,-4.72,-3.14,NaN,-1.43,-0.18,1.09,NaN,NaN,4.21,5.47,6.77,8.06,NaN,NaN,11.49,12.73,14.28
-12.79,-11.62,-10.3,NaN,-6.55,NaN,-4.39,-3.23,-1.96,-1.16,NaN,NaN,NaN,3.19,4.02,5.25,6.62,8.12,9.71,10.98,NaN,12.55,14.75
-12.79,-11.62,-10.18,NaN,-7.02,NaN,-4.76,-3.24,NaN,-1.41,NaN,1.06,NaN,NaN,4.07,5.7,6.77,8.01,9.59,NaN,11.76,12.71,14.53
NaN,NaN,-10.63,-8.67,-6.36,-5.63,-4.87,-3.16,NaN,-1.21,NaN,1.57,NaN,3.61,4.17,5.52,6.69,8.13,NaN,NaN,11.4,12.37,14.26
-12.79,-11.62,-10.16,-8.51,-6.87,-5.58,-4.88,-3.48,-2.01,-1.14,NaN,NaN,NaN,3.23,4.07,5.41,6.71,8.14,NaN,NaN,11.8,NaN,14.23
-12.79,-11.62,-10.13,-8.65,-6.72,-5.67,-4.6,-3.34,-1.79,-1.11,NaN,1.1,NaN,3.42,4.22,5.48,6.7,8.12,9.19,NaN,11.84,NaN,14.69
NaN,NaN,-10.1,-8.74,-6.57,-5.75,-4.54,-3.43,NaN,-1.09,NaN,0.960000000000001,NaN,3.43,4.25,5.53,6.86,8,NaN,NaN,11.64,NaN,14.85
NaN,NaN,-10.23,-9.23,-6.77,-5.7,-4.61,-3.21,NaN,-1.25,NaN,1.26,NaN,NaN,4.23,5.38,6.82,8.19,9.47,NaN,11.39,12.73,14.85
-12.79,-11.62,-10.2,NaN,NaN,-5.62,-4.66,-3.19,-1.98,-1.08,NaN,1.46,NaN,2.92,4.23,5.42,6.84,8.09,9.89,NaN,11.61,12.62,14.25
-12.79,-11.62,-10.31,-9.12,-6.5,-5.46,NaN,-3.36,NaN,-1.15,NaN,1.47,NaN,NaN,4.18,5.58,6.73,8.14,NaN,NaN,11.45,12.56,14.22
-12.79,-11.62,-10.14,-8.71,-6.86,-5.24,-4.77,-3.27,NaN,-1.34,NaN,NaN,1.7,NaN,4.15,5.55,6.72,8.09,9.5,11,11.96,NaN,14.71
NaN,NaN,-10.21,NaN,NaN,-5.82,NaN,-3.56,-1.85,-1.06,NaN,1.01,NaN,3.64,NaN,5.51,6.68,NaN,10.07,NaN,11.47,NaN,14.92
-12.79,-11.62,-10.59,NaN,NaN,-5.79,-4.81,-3.41,-1.93,-1.03,-0.109999999999999,1.03,NaN,2.97,4.19,5.56,6.78,8.03,10.06,10.83,11.88,NaN,14.28
-12.79,-11.62,-10.26,-8.85,NaN,-5.33,NaN,-3.54,-1.82,-1.14,NaN,1.09,2.18,3.43,4.1,5.6,6.55,7.98,NaN,NaN,11.64,NaN,14.31
-12.79,-11.62,-10.1,-8.85,NaN,-5.81,-4.35,-3.42,NaN,-1.27,NaN,NaN,NaN,3.32,4.13,5.56,6.79,8.12,NaN,10.87,11.58,NaN,NaN
-12.79,-11.62,-10.17,-8.84,-6.68,-5.77,NaN,-3.23,NaN,-1.2,NaN,1.51,NaN,3.33,4.26,5.51,7,8.09,9.53,10.9,11.42,NaN,14.65
NaN,NaN,-10.1,-8.44,NaN,-5.67,-4.91,-3.22,-1.92,-1.09,NaN,1,NaN,3.27,4.22,5.38,6.77,8.02,9.59,10.88,11.63,NaN,14.71
-12.79,-11.62,NaN,-8.76,-6.73,-5.71,NaN,-3.19,-1.97,NaN,NaN,NaN,NaN,3.23,4.24,5.52,6.75,8.08,10.13,NaN,11.57,NaN,14.76
-12.79,-11.62,-10.19,NaN,-7,-5.33,-4.62,-3.47,-2.05,-1.06,NaN,NaN,NaN,NaN,4.24,5.56,6.68,7.99,NaN,NaN,11.83,NaN,14.24
NaN,NaN,-10.14,-8.75,-6.61,NaN,-4.98,-3.32,NaN,-1.19,NaN,1.01,2.1,3.16,4.33,5.64,6.73,7.95,9.64,NaN,11.95,12.75,14.67
NaN,NaN,-10.3,-9.23,-6.84,NaN,-4.82,-3.41,-1.89,-1.18,NaN,1.37,NaN,3.56,4.12,5.35,6.83,8.08,9.72,11.01,11.89,NaN,14.78
-12.79,-11.62,-10.67,NaN,-6.93,-5.76,-4.51,-3.56,NaN,-1.24,NaN,NaN,NaN,NaN,4.33,5.55,6.91,8.15,9.63,NaN,11.61,12.44,14.26
-12.79,-11.62,NaN,-8.72,-6.79,-5.32,-4.66,-3.3,NaN,-1.07,NaN,1.48,2.03,3.28,4.24,5.58,6.71,8,NaN,11.01,11.96,NaN,14.38
-12.79,-11.62,-10.24,-8.94,-6.75,-5.24,-4.31,-3.41,NaN,-1.23,NaN,1.08,NaN,NaN,4.16,5.18,6.69,7.8,NaN,NaN,11.78,NaN,14.43
-12.79,-11.62,-10.08,NaN,-6.56,NaN,-5.05,-3.39,NaN,-1.45,NaN,0.940000000000001,NaN,3.44,4.17,5.33,6.68,8.07,9.69,NaN,11.79,NaN,14.25
-12.79,-11.62,-10.22,-8.54,-6.86,-5.62,-4.61,-3.4,NaN,-1.11,NaN,1.12,NaN,3.26,NaN,5.56,6.61,8.27,NaN,11.32,NaN,12.42,14.32
NaN,NaN,-10.14,-8.37,-6.81,-5.48,-4.76,-3.14,NaN,-1.27,NaN,NaN,NaN,NaN,3.97,5.47,7.02,8.07,10.03,NaN,11.35,12.77,14.71
NaN,NaN,-10.26,-8.82,-7.17,-5.6,-4.93,-3.53,NaN,-1.14,NaN,NaN,NaN,3.57,4.09,5.58,6.74,8.12,9.7,NaN,11.4,12.56,14.88
NaN,NaN,-10.28,-8.88,NaN,NaN,-4.54,-3.49,-1.85,-1.22,NaN,1.45,NaN,3.44,4.18,5.36,6.96,8.05,9.58,11.23,NaN,12.77,14.71
NaN,NaN,-10.22,NaN,-6.96,-5.39,-4.42,-3.32,-2.03,-1.12,NaN,1,NaN,3.41,4.07,5.5,7.18,8.16,9.8,NaN,11.56,12.46,14.95
NaN,NaN,-10.23,-8.83,NaN,-5.71,-4.87,-3.15,-2.04,-1.16,NaN,NaN,NaN,2.95,4.14,5.43,6.8,NaN,9.43,NaN,11.84,NaN,14.59
NaN,NaN,-10.16,NaN,NaN,-5.85,-4.82,-3.4,NaN,-1.14,NaN,1.47,2.15,NaN,4.15,5.48,6.61,8.08,9.91,11,11.91,12.75,14.58
NaN,NaN,-10.1,NaN,-7.13,-5.82,-4.64,-3.6,NaN,-1.09,NaN,NaN,NaN,NaN,4.19,5.58,6.73,8.07,9.61,NaN,11.55,12.6,14.35
NaN,NaN,-10.19,-8.75,NaN,NaN,NaN,NaN,NaN,-1.26,-0.16,NaN,NaN,3.14,4.3,5.61,6.77,8.07,9.5,10.85,11.62,NaN,14.53
-12.79,-11.62,-10.21,-8.44,-6.63,NaN,-4.76,-3.43,NaN,-1.03,NaN,1.31,NaN,3.28,4.17,5.45,6.91,8.18,NaN,NaN,11.77,NaN,14.24
NaN,NaN,-10.11,-8.48,-6.56,NaN,-4.72,-3.3,-1.89,-1.24,NaN,NaN,1.94,3.28,4.15,5.45,6.79,7.94,NaN,10.78,11.84,NaN,14.84
-12.79,-11.62,-10.63,-8.76,-6.72,NaN,-4.86,-3.41,NaN,-1.38,-0.0700000000000003,1.43,NaN,3.43,4.3,5.49,6.8,8.17,NaN,NaN,11.5,12.49,14.22
-12.79,-11.62,-10.49,-8.78,-6.49,-5.77,-4.84,-3.34,-1.89,-1.3,NaN,NaN,1.82,NaN,4.16,5.48,6.79,8.09,9.38,NaN,11.59,12.76,14.31
-12.79,-11.62,-10.67,-8.61,-6.48,-5.78,-4.72,-3.53,-1.78,NaN,-0.149999999999999,NaN,NaN,3.63,4.09,5.71,6.77,8.02,9.77,NaN,11.45,NaN,14.26
-12.79,-11.62,-10.23,NaN,-6.64,NaN,-4.82,-3.1,-1.88,-1.2,NaN,0.93,NaN,NaN,4.16,5.39,6.76,8.1,9.88,10.55,11.52,12.77,14.35
NaN,NaN,-10.21,NaN,-6.58,NaN,-4.63,-3.31,NaN,-1.23,-0.18,1.01,NaN,NaN,4.16,5.37,6.61,8.04,NaN,10.84,11.48,NaN,14.71
NaN,NaN,-10.23,NaN,-7.08,-5.22,NaN,-3.34,-2.05,-1.37,NaN,0.890000000000001,NaN,3.52,4.18,5.48,6.76,8.14,NaN,NaN,11.54,12.49,14.93
