NaN,-13.91,-12.43,-11.5,NaN,-8.96,-7.7,-6.69,-5.51,-4.42,-3.18,NaN,0.00999999999999801,1.7,NaN,3.22,NaN,5.25,NaN,7.79,9.79,NaN,12.3,14.18,17.37,18.97
-19.8,-13.83,-12.34,-11.64,-10.68,NaN,-7.82,-6.8,-5.23,-4.44,-2.64,NaN,0.0599999999999987,1.62,2.42,3.39,NaN,5.14,NaN,7.77,NaN,NaN,12.25,14.18,17.37,18.48
NaN,-13.53,-12.61,-11.5,-10.66,-8.93,-7.82,-6.62,-5.49,-4.49,-3.07,NaN,-0.0500000000000007,1.68,NaN,3.19,4.15,5.13,NaN,7.17,9.45,11.42,12.17,NaN,NaN,NaN
-19.8,NaN,-12.52,-11.6,-10.59,NaN,-7.65,NaN,-5.5,-4.58,-2.9,NaN,0.0300000000000011,1.64,NaN,3.32,NaN,5.26,NaN,7.3,9.82,NaN,12.3,NaN,NaN,18.41
NaN,-13.91,-13.02,-11.27,-10.74,-9.08,-7.76,-6.67,-5.53,-4.89,-3.39,-1.35,-0.0500000000000007,1.69,NaN,3.21,4.14,5.19,6.56,7.36,9.44,11.3,11.92,NaN,17.37,18.97
NaN,-13.83,-12.53,-11.32,NaN,-9.09,-7.83,-6.26,-5.27,-4.55,-3.2,NaN,-0.00999999999999801,1.66,NaN,3.29,NaN,5.06,NaN,NaN,9.8,NaN,12.4,14.18,17.37,NaN
-19.8,NaN,-12.45,-11.6,NaN,-8.6,-7.69,-6.59,-5.51,-4.48,-3.21,NaN,0.0799999999999983,1.64,NaN,NaN,3.94,5.05,NaN,NaN,NaN,NaN,12.28,14.18,NaN,18.41
-19.8,-13.86,-12.51,-11.3,NaN,NaN,-7.67,-6.38,-5.44,-4.45,-3.08,NaN,0,1.62,NaN,3.17,4.1,5.22,6.49,7.35,NaN,11.01,12.34,NaN,17.37,18.48
NaN,-13.51,-12.53,-11.62,NaN,-8.85,-7.73,-6.65,-5.53,-4.38,-3.14,NaN,0,1.62,2.74,3.45,NaN,5.14,6.46,7.48,9.65,11.43,12.37,14.18,NaN,NaN
-19.8,NaN,-12.92,-11.52,NaN,-9.16,-7.83,-6.54,-5.47,-4.5,-3.16,NaN,0.190000000000001,1.75,NaN,3.27,NaN,5.02,6.42,7.77,9.65,NaN,12.32,14.18,NaN,18.95
NaN,NaN,-12.46,-11.53,NaN,-8.9,-7.8,-6.43,NaN,-4.49,-3.08,NaN,0.0599999999999987,1.69,NaN,2.94,4.14,5.23,6.55,7.46,10.05,NaN,12.44,14.18,NaN,NaN
-19.8,NaN,-12.82,-11.5,-10.63,-8.86,-7.76,-6.56,-5.58,-4.41,-3.06,NaN,-0.0399999999999991,NaN,2.33,3.19,3.89,5.18,NaN,7.39,NaN,11.43,12.28,NaN,NaN,18.48
NaN,-13.72,-12.56,-11.24,-10.62,-8.86,-7.83,-6.75,-5.4,-4.43,-3.36,NaN,0.129999999999999,1.72,2.37,3.23,NaN,5.33,6.46,7.42,9.67,NaN,12.4,NaN,17.37,18.97
NaN,-13.91,-12.66,-11.44,-10.79,-8.81,-7.65,-6.29,-5.43,-4.44,-3.04,NaN,0.0500000000000007,1.73,NaN,3.2,NaN,4.99,6.29,7.42,9.93,NaN,12.4,14.18,17.37,NaN
-19.8,-13.91,-12.5,-11.6,NaN,-9,-7.73,-6.64,-5.62,-4.47,-3.11,NaN,0.00999999999999801,1.71,NaN,3.26,NaN,5.25,6.31,7.33,9.87,11.39,12.23,14.18,17.37,18.41
-19.8,-13.87,-12.55,-11.38,NaN,-9.03,-7.69,-6.62,-5.56,-4.69,-3.3,NaN,0.129999999999999,1.58,NaN,NaN,4.01,5.1,NaN,7.3,NaN,11.03,12.29,14.18,17.37,18.43
-19.8,-13.54,-12.41,-11.51,-10.81,NaN,-7.7,-6.89,-5.12,NaN,-3.09,NaN,0.0500000000000007,1.77,NaN,3.15,4.12,5.1,NaN,7.84,10.09,11.42,12.11,14.18,NaN,18.95
-19.8,-13.91,-12.82,-11.41,NaN,-8.99,-7.75,-6.53,-5.44,-4.59,-3.13,NaN,0.239999999999998,1.56,2.4,3.22,NaN,5.12,6.39,7.8,9.61,11.32,12.22,NaN,17.37,18.41
-19.8,NaN,-12.65,-11.34,-10.68,NaN,-7.85,-6.65,-5.62,-4.87,NaN,NaN,0,1.73,2.53,NaN,4.12,5.27,6.64,NaN,9.22,NaN,12.24,14.18,NaN,18.41
NaN,-13.91,-12.82,-11.44,NaN,-8.95,-7.79,-6.56,-5.68,-4.44,-3.17,NaN,0.0899999999999999,NaN,NaN,NaN,3.62,5.21,6.66,NaN,9.89,11.43,11.92,NaN,17.37,18.97
-19.8,-13.72,-12.46,-11.17,NaN,NaN,-7.87,-6.56,-5.18,NaN,-3.19,NaN,0.0700000000000003,1.63,2.3,3.27,NaN,5.07,6.52,7.26,NaN,NaN,12.38,14.18,17.37,18.95
NaN,NaN,-12.82,-11.57,NaN,-9.06,-7.64,-6.65,-5.31,NaN,NaN,NaN,0.0199999999999996,1.63,NaN,3.27,NaN,5.02,6.39,7.34,9.81,10.99,12.39,NaN,NaN,18.97
-19.8,-13.86,-12.61,-11.65,NaN,-8.81,-7.55,-6.63,-5.51,-4.5,-3.49,NaN,-0.0399999999999991,1.59,2.49,NaN,3.97,5.27,NaN,7.49,9.65,NaN,12.34,NaN,17.37,18.48
-19.8,-13.91,-12.7,-11.55,NaN,-8.72,NaN,-6.76,NaN,-4.97,-3.15,NaN,0.0599999999999987,1.54,2.43,3.25,3.82,5.3,NaN,7.36,9.99,NaN,12.09,NaN,17.37,18.48
-19.8,-13.55,-12.66,-11.47,NaN,NaN,-7.76,-6.55,-5.19,-4.49,-2.81,NaN,0.149999999999999,NaN,2.39,3.33,NaN,5.18,NaN,7.35,NaN,NaN,12.3,NaN,17.37,18.41
-19.8,-13.57,-12.42,-11.56,-10.62,-8.64,-7.72,-6.42,-5.62,-4.44,-3.18,NaN,0.0999999999999979,1.74,2.36,NaN,NaN,5.1,6.32,NaN,9.23,NaN,12.25,14.18,17.37,18.93
NaN,NaN,-12.47,-11.3,NaN,-8.63,-7.64,NaN,-5.4,NaN,-2.95,NaN,0.0500000000000007,1.57,NaN,3.23,3.89,5.22,6.05,7.39,10,11.41,11.92,14.18,NaN,NaN
-19.8,-13.29,NaN,-11.64,NaN,-9.3,NaN,-6.75,-5.34,-4.51,-3.1,-0.870000000000001,0.210000000000001,NaN,2.31,3.16,4.48,5.18,6.38,7.34,NaN,11.4,12.09,NaN,NaN,18.96
-19.8,-13.52,-12.65,-11.57,-10.72,-9.07,-7.78,-6.56,-5.57,-4.45,-3.24,NaN,0.0899999999999999,1.73,NaN,3.26,4.17,5.08,6.55,7.37,NaN,10.96,12.23,NaN,NaN,18.96
-19.8,-13.91,-12.82,-11.23,NaN,-8.96,-7.74,NaN,-5.61,-4.5,-3.04,NaN,0.0999999999999979,1.59,2.42,3.1,4.2,5.12,6.56,7.42,9.56,11.21,12.09,NaN,17.37,18.41
-19.8,NaN,-13.03,-11.47,NaN,-9.08,-7.8,NaN,-5.57,-4.5,-2.92,-1.01,0.0999999999999979,NaN,2.14,3.17,4.08,5.16,NaN,7.37,9.7,11.44,NaN,14.18,NaN,18.48
-19.8,-13.91,-12.5,-11.28,NaN,NaN,-7.75,NaN,-5.52,-4.64,-2.78,-1.38,0.210000000000001,1.71,NaN,3.21,NaN,5.26,6.4,7.7,9.65,11.38,12.23,14.18,17.37,18.95
NaN,NaN,-12.67,-11.29,NaN,-8.7,-7.71,NaN,-5.68,-4.66,-2.93,NaN,0.0999999999999979,1.59,NaN,3.14,NaN,5.28,NaN,7.73,NaN,NaN,12.44,14.18,NaN,NaN
NaN,NaN,-12.34,-11.4,NaN,-8.68,-7.83,-6.44,-5.65,-4.39,-3.08,NaN,-0.00999999999999801,1.56,NaN,3.27,4.01,5.2,NaN,7.43,10.05,NaN,12.4,14.18,NaN,18.97
NaN,-13.86,-12.51,-11.2,NaN,-8.85,-7.81,-6.65,-5.47,-4.5,-3.16,-1.22,0.0300000000000011,1.71,NaN,3.16,4.05,4.98,6.47,7.4,9.57,NaN,11.92,14.18,17.37,18.97
NaN,-13.81,-12.88,-11.26,-10.83,NaN,-7.58,-6.8,-5.7,-4.52,NaN,-1.05,0.109999999999999,1.74,NaN,3.28,4.08,NaN,NaN,7.45,9.54,10.82,11.91,NaN,17.37,18.97
