-11.79,-7.87,-5.85,NaN,-3.68,-3.02,-1.02,-0.460000000000001,NaN,2.42,4,4.89,6.63,8.13,8.88,10.69
-11.79,NaN,-6.08,-5.24,-3.69,-2.69,-1,-0.259999999999998,NaN,2.5,3.8,5.39,6.91,NaN,8.89,NaN
NaN,-8.08,-5.96,-5.19,-3.99,-2.45,-0.719999999999999,NaN,NaN,2.4,NaN,4.89,7.24,NaN,8.96,10.69
-11.79,-7.53,-6.11,-5.22,-3.79,NaN,NaN,-0.25,0.899999999999999,2.39,3.81,5.03,7.17,8.2,8.97,10.69
-11.79,-7.86,-6.33,-5.12,-3.96,-2.89,NaN,-0.5,NaN,2.46,3.99,NaN,7.13,NaN,8.85,10.69
NaN,-7.46,-6.04,-4.89,NaN,-3.07,NaN,-0.449999999999999,NaN,2.52,3.85,NaN,7.09,8.13,NaN,10.69
-11.79,NaN,-5.96,-4.77,-3.71,NaN,-0.759999999999998,NaN,NaN,2.52,3.98,NaN,6.81,8.22,NaN,10.69
NaN,-7.68,-6.44,NaN,NaN,-3.1,-0.789999999999999,NaN,NaN,2.5,3.9,NaN,7.21,7.94,9,NaN
-11.79,-7.95,-6.25,-5.27,-3.74,-3.04,-0.989999999999998,-0.329999999999998,NaN,2.54,3.9,NaN,NaN,8.08,NaN,10.69
NaN,NaN,-6.27,-4.79,-3.86,NaN,-0.890000000000001,NaN,NaN,2.4,4.19,NaN,6.69,8.2,NaN,NaN
-11.79,-7.55,-6.23,-5.01,-3.84,NaN,NaN,-0.149999999999999,NaN,2.57,3.86,4.88,6.66,NaN,8.89,NaN
-11.79,-7.48,-6.53,NaN,-3.72,-2.89,NaN,-0.329999999999998,0.789999999999999,2.44,3.88,5.47,7.2,7.94,8.88,NaN
NaN,-7.56,NaN,NaN,NaN,-2.62,-0.789999999999999,-0.25,NaN,2.49,3.85,NaN,7.01,8.31,NaN,10.69
NaN,-7.72,-5.86,NaN,-4.06,NaN,-0.919999999999998,-0.199999999999999,NaN,2.37,3.74,5.45,7.27,NaN,9.03,NaN
-11.79,-7.67,-6.41,NaN,-3.66,-3.04,-0.800000000000001,0.0300000000000011,NaN,2.36,3.95,NaN,6.9,8.11,8.86,10.69
NaN,-7.7,-6.32,-5.09,-3.83,-3.03,NaN,-0.370000000000001,NaN,2.3,4.15,NaN,7.17,8.05,8.9,NaN
NaN,-7.71,-6.09,-5.2,-3.76,-3.12,-0.91,-0.140000000000001,NaN,2.49,3.94,NaN,NaN,NaN,9,NaN
-11.79,-7.73,-6.24,-5.04,NaN,-2.96,NaN,-0.0599999999999987,NaN,2.53,4.01,NaN,NaN,7.96,9,NaN
NaN,-7.61,-6.29,NaN,-3.82,-2.54,-0.899999999999999,0,NaN,NaN,4.03,5.02,7.29,8.16,9,10.69
-11.79,-7.76,-6.22,-4.99,-4.23,-2.55,NaN,-0.25,NaN,2.39,3.95,5.18,6.94,7.94,8.88,NaN
NaN,-8.15,-6.09,-5.17,NaN,-2.94,NaN,0.0399999999999991,NaN,2.51,NaN,4.82,6.99,8.43,NaN,10.69
-11.79,NaN,-5.82,-5.11,-3.79,-2.96,NaN,-0.219999999999999,NaN,2.51,4.2,NaN,6.96,8.16,NaN,10.69
NaN,-7.75,-5.97,-4.96,-3.76,-2.8,-0.800000000000001,NaN,0.73,2.62,4.13,NaN,7.08,8.47,NaN,10.69
NaN,-7.53,-6.05,NaN,NaN,-3.12,-0.620000000000001,-0.289999999999999,NaN,2.55,3.88,NaN,7.03,8.02,8.89,10.69
-11.79,-7.7,-5.93,-5.14,NaN,-3.04,NaN,0.0899999999999999,NaN,2.38,3.73,5.03,7.25,8.08,NaN,NaN
-11.79,-7.65,-6.14,-5.11,-3.74,-3.14,-0.640000000000001,-0.0199999999999996,NaN,2.52,3.51,5.08,7.2,8.28,9.02,10.69
NaN,-7.76,NaN,-4.78,-4.01,-2.51,-0.84,NaN,NaN,2.41,3.76,5.07,6.72,8.14,8.86,10.69
NaN,-7.81,-6.34,NaN,-3.79,-3.07,-0.870000000000001,NaN,NaN,2.49,4.04,5,7.32,NaN,9.02,NaN
-11.79,-7.82,NaN,-5.31,NaN,-2.48,NaN,-0.27,NaN,2.41,NaN,NaN,6.67,NaN,8.95,NaN
-11.79,NaN,NaN,-5.2,-3.82,-2.47,NaN,-0.359999999999999,NaN,2.47,3.97,5.46,7.01,8.04,NaN,NaN
-11.79,-7.65,-6.61,-5.01,-3.8,-3.14,NaN,-0.140000000000001,NaN,2.58,NaN,5.01,7,8.3,8.85,10.69
-11.79,NaN,-6.25,-5.11,NaN,-2.95,-0.899999999999999,-0.23,NaN,2.52,3.89,5.25,6.91,NaN,8.64,10.69
-11.79,NaN,-5.96,-4.71,-3.76,NaN,-1.06,-0.34,NaN,2.5,3.9,4.79,6.95,8.12,NaN,NaN
-11.79,-7.62,NaN,-5.18,NaN,-3.02,NaN,-0.43,NaN,2.51,NaN,4.99,7.14,8.11,NaN,10.69
-11.79,NaN,-6.37,NaN,-3.82,-2.66,-0.609999999999999,NaN,NaN,2.47,3.97,NaN,NaN,8.32,NaN,10.69
