-7.62,-6.91,-5.97,NaN,-3.69,-2.32,-0.609999999999999,0.27,NaN,2.22,4.03,5.03,5.67,7.06,8.13,9.04
NaN,NaN,-5.93,NaN,-3.88,-2.21,NaN,0.0500000000000007,NaN,NaN,3.67,4.92,5.84,7.23,8.11,NaN
-8,-6.41,-5.86,-4.57,NaN,-2.21,-0.599999999999998,0.120000000000001,NaN,2.48,3.89,NaN,5.59,6.7,8.35,NaN
NaN,NaN,-5.93,NaN,-3.73,-2.03,-0.91,0.140000000000001,0.870000000000001,2.24,4.05,NaN,6.04,NaN,8.15,9.05
NaN,-6.63,-5.97,-4.59,-3.75,-2.08,-0.829999999999998,NaN,NaN,2.39,NaN,5,NaN,6.69,8.26,NaN
-8,-6.53,-5.82,NaN,-3.31,-2.34,-0.59,0.0799999999999983,NaN,2.31,3.47,5.12,5.51,7.15,8.07,9.05
-8,-6.54,-5.89,NaN,-3.6,-2.19,-0.629999999999999,-0.0599999999999987,NaN,2.34,3.57,4.87,NaN,7.15,8.13,NaN
-7.57,-6.71,-5.97,-4.48,-3.87,-2.06,-0.84,0.0999999999999979,NaN,2.34,4.13,NaN,5.5,7.31,8.02,9.06
-7.76,-6.78,-5.96,NaN,-3.85,-2.08,-0.82,0.0999999999999979,NaN,2.2,3.54,4.92,NaN,7.18,8.02,9.01
-7.57,NaN,-6.06,NaN,-3.74,NaN,-0.699999999999999,0.0300000000000011,0.899999999999999,2.27,NaN,4.71,NaN,6.93,8.04,8.87
NaN,-7.06,-5.84,NaN,-3.61,-2.4,NaN,0.0300000000000011,0.84,2.3,3.75,NaN,5.6,NaN,8.26,NaN
-7.76,-6.82,-6.13,-4.89,-3.85,-2.28,-0.98,-0.00999999999999801,NaN,2.1,NaN,NaN,6.01,7.27,8.13,9.03
NaN,-6.47,NaN,NaN,-3.82,NaN,NaN,0,NaN,2.39,3.66,4.69,5.59,6.94,8.21,NaN
-8,NaN,-6,NaN,-3.83,-2.26,-0.849999999999998,0.0999999999999979,0.77,2.23,4.04,NaN,NaN,6.87,8.03,9.02
-8,-6.71,-5.87,NaN,-3.82,-2.21,-1.06,0.25,NaN,NaN,NaN,4.94,NaN,6.94,8.13,9.02
-7.56,NaN,-5.97,NaN,-3.65,-2.25,-0.800000000000001,NaN,0.879999999999999,2.28,3.61,NaN,5.7,NaN,8.29,9.04
-7.76,-6.58,NaN,NaN,-3.76,-2.02,NaN,0.0599999999999987,0.82,2.64,3.84,NaN,5.55,7.27,8.23,NaN
NaN,-6.88,NaN,NaN,-3.75,NaN,NaN,0.0899999999999999,NaN,NaN,NaN,NaN,5.55,7.13,8.14,NaN
-7.92,-7.04,-5.88,-4.51,-3.64,-2.23,-0.75,-0.0300000000000011,0.849999999999998,2.33,4.15,NaN,5.58,7.06,8,9.05
-7.66,-6.47,NaN,-4.41,-3.81,-2.05,-0.780000000000001,-0.0500000000000007,NaN,2.31,3.29,4.88,NaN,7.23,8.02,9.06
NaN,-6.97,-5.89,NaN,-3.41,-2.34,-0.919999999999998,NaN,0.940000000000001,2.23,NaN,NaN,NaN,6.98,8.1,NaN
-7.62,-6.87,-5.92,-4.31,-3.75,-2.09,-0.719999999999999,0.16,0.949999999999999,2.2,3.38,NaN,5.9,7.19,8.23,NaN
-8,-6.56,-5.96,-4.51,-3.76,-2.29,-0.899999999999999,0.120000000000001,0.91,2.27,4.08,4.8,5.55,6.89,7.95,9.06
NaN,-6.66,NaN,NaN,-3.65,-2.11,-0.919999999999998,NaN,0.919999999999998,2.26,NaN,4.96,NaN,6.94,7.99,8.73
NaN,-6.8,-6.07,NaN,-3.42,-2.19,-0.690000000000001,-0.0199999999999996,0.940000000000001,2.36,4.11,NaN,5.63,7.31,8.18,9.05
-8,-6.49,NaN,-4.5,-3.64,-2.27,-0.719999999999999,0.0199999999999996,NaN,2.57,NaN,4.93,5.79,7.1,NaN,9.05
NaN,-7.03,-6.17,-4.4,-3.55,-2.05,-0.890000000000001,0.0599999999999987,NaN,2.3,4.12,NaN,NaN,7.24,NaN,8.98
-7.78,-6.84,NaN,-4.53,NaN,-2.31,-0.82,0.0899999999999999,NaN,2.4,3.69,5.06,NaN,7.04,8.17,NaN
-7.8,-6.5,NaN,NaN,-3.84,-2.23,-0.77,0.0700000000000003,1.05,2.32,3.49,NaN,5.52,7.24,7.99,9.05
-8,NaN,-6.07,NaN,-3.8,-2.08,-0.870000000000001,-0.0500000000000007,NaN,2.38,NaN,4.91,5.49,6.92,8.1,8.81
-8,NaN,-6.07,-4.34,NaN,-2.08,-0.719999999999999,0.129999999999999,NaN,2.44,3.86,5.03,NaN,6.87,8.21,NaN
-8,NaN,-6,-4.54,NaN,-2.02,-0.859999999999999,-0.0199999999999996,NaN,2.36,3.42,4.76,5.58,7.18,8.05,9.06
NaN,-6.36,NaN,NaN,NaN,NaN,NaN,0.120000000000001,NaN,2.22,3.63,NaN,NaN,6.94,8.04,9.06
-8,NaN,-6.08,-4.39,NaN,-2.27,-0.640000000000001,0.0899999999999999,NaN,2.47,4.13,4.86,5.57,7.04,8.06,9.06
NaN,NaN,-6.26,-4.41,NaN,-1.99,-0.849999999999998,-0.109999999999999,1.02,2.19,NaN,4.72,6.01,6.91,8.11,8.92
-7.92,-7.02,-6.17,NaN,-3.57,-2.13,-0.640000000000001,0.0700000000000003,NaN,2.23,3.94,4.97,NaN,7.25,8.07,8.95
-8,-6.59,-5.86,-4.64,-3.72,-2.48,-0.599999999999998,-0.0199999999999996,NaN,2.42,NaN,5.13,NaN,7.42,8,8.88
-7.57,-6.35,NaN,NaN,-3.9,NaN,NaN,0.140000000000001,0.890000000000001,NaN,NaN,NaN,5.4,7.05,8.08,9.06
NaN,-6.33,NaN,NaN,-3.79,-2.17,-1.01,NaN,NaN,2.46,3.98,4.96,5.5,7.08,8.05,9.01
-7.96,NaN,-6.05,NaN,-3.92,NaN,-0.739999999999998,0.0700000000000003,NaN,NaN,3.94,NaN,5.58,7.01,8.04,9.06
-8,NaN,-6.03,-4.57,NaN,-2.64,-0.800000000000001,0.0799999999999983,NaN,2.37,4.06,NaN,5.43,7.08,8.03,NaN
NaN,-6.63,NaN,-4.61,-3.65,NaN,-0.719999999999999,-0.0199999999999996,0.93,2.29,3.96,4.99,5.69,7.18,NaN,9.04
NaN,-6.37,NaN,NaN,-3.78,-2.13,NaN,NaN,0.919999999999998,2.22,3.92,4.95,5.58,7.15,8.09,8.76
NaN,NaN,-6.11,NaN,-4.08,-2.24,-0.829999999999998,0.0500000000000007,NaN,2.4,NaN,4.92,5.49,7.23,8.06,8.97
