-11.23,-10,-9,-7.68,-6.77,-5.95,-4.62,NaN,-2.63,-1.58,0.59,1.36,3.27,NaN,5.21,6.35,7.41,NaN,9.68,12.91,NaN,18.41
-11.76,-9.97,NaN,-7.52,-6.6,-6.13,-4.74,-3.8,-2.98,-1.64,0.68,NaN,3.17,3.89,5.25,6.28,7.32,8.21,9.76,12.91,14.18,NaN
-11.4,-9.96,-9.01,-7.68,NaN,-6.02,-4.65,NaN,-2.65,-1.56,0.23,NaN,3.39,4.09,5.3,6.59,7.51,8.39,10.2,NaN,NaN,18.41
-11.42,-9.95,-8.7,NaN,-6.85,-5.97,-4.69,NaN,-2.56,-1.41,0.449999999999999,NaN,3.52,NaN,5.23,6.19,NaN,8.29,NaN,12.91,NaN,18.41
-11.8,-10.12,-8.83,-7.64,NaN,-6.26,-4.56,NaN,-2.71,-1.28,NaN,NaN,3.42,4.47,5.09,6.61,NaN,8.08,9.77,12.91,NaN,NaN
-11.76,NaN,-9.06,-7.55,-6.81,NaN,-4.6,NaN,-2.94,-1.4,0.690000000000001,NaN,3.37,4.1,5.18,NaN,7.39,NaN,9.7,NaN,NaN,18.41
-11.71,-10.07,-9.04,-7.53,-6.71,-5.84,-4.83,-3.82,-2.95,-1.4,0.309999999999999,NaN,2.92,3.81,5.26,6.02,7.3,7.95,NaN,12.91,14.18,NaN
-11.34,NaN,-8.99,-7.69,NaN,-6.23,-4.47,NaN,-2.8,-1.59,0.629999999999999,NaN,3.07,NaN,5.1,NaN,7.47,8.44,9.87,12.91,14.18,18.41
-11.5,NaN,-9.02,-7.6,-6.78,-5.65,-4.61,NaN,-2.7,-1.59,0.629999999999999,NaN,NaN,4.07,5.21,NaN,7.48,8.14,NaN,12.91,NaN,NaN
-11.65,-10.1,-9.19,-7.55,-6.86,-5.81,-4.61,NaN,-2.99,-1.29,NaN,NaN,3.24,NaN,5.28,NaN,NaN,8.03,NaN,NaN,NaN,18.41
-11.54,-9.97,-9.05,-8.04,-6.53,NaN,-4.74,NaN,-2.72,-1.27,NaN,1.15,NaN,4.1,5.07,5.88,NaN,7.81,9.68,NaN,14.18,18.41
-11.31,-10.05,-8.98,-7.62,NaN,-5.89,-4.54,-3.82,-3,-1.52,0.25,NaN,NaN,4.09,5.15,6.19,NaN,8.03,9.56,12.91,14.18,18.41
-11.5,-9.91,-8.88,-7.53,-6.77,-5.82,-4.59,-3.7,-3,-1.47,NaN,NaN,NaN,3.97,5.37,6.06,7.46,8.2,NaN,12.91,NaN,18.41
-11.67,NaN,-8.82,-7.59,-6.65,-5.76,-4.65,-3.72,-2.96,-1.29,0.68,NaN,NaN,3.87,NaN,5.87,7.49,7.99,9.59,NaN,14.18,18.41
-11.66,-10.01,-9.01,-7.65,-6.55,-6.07,-4.58,-3.95,-3.01,-1.25,NaN,1.1,NaN,3.91,5.26,NaN,7.19,8.3,9.69,NaN,14.18,18.41
-11.84,-9.95,-8.92,-7.64,-6.75,-6.1,-4.6,-3.88,-3.04,-1.25,0.370000000000001,NaN,3.27,4,5.2,6.41,NaN,NaN,NaN,NaN,NaN,NaN
-11.79,-9.96,-8.92,-7.7,-6.85,-5.6,-4.67,-3.75,-2.64,-1.48,0.75,NaN,3.2,3.81,5.31,6.14,NaN,8.32,9.69,NaN,14.18,18.41
-11.36,-9.97,-8.89,-7.51,-6.37,-5.52,-4.7,-3.8,-2.9,-1.58,0.649999999999999,1.74,3.32,4.02,4.92,NaN,7.5,NaN,NaN,12.91,NaN,NaN
-11.31,-9.94,-8.69,-7.87,NaN,-6.2,-4.72,-3.76,-2.94,-1.64,0.629999999999999,1.57,NaN,3.95,5.11,NaN,NaN,8.01,10.15,12.91,14.18,18.41
-11.63,-9.9,-9,-7.66,NaN,-6.23,-4.67,NaN,-2.92,-1.53,0.289999999999999,1.64,3.28,NaN,5.13,6.29,NaN,8.07,NaN,12.91,14.18,NaN
-11.7,-9.95,-9.02,-7.51,NaN,-6.01,-4.69,NaN,-2.83,-1.54,0.629999999999999,NaN,3.05,4.24,5.15,NaN,7.47,NaN,9.5,NaN,14.18,18.41
-11.32,-9.87,-9.12,-7.36,-6.84,-6.21,-4.73,NaN,-3.01,-1.35,0.550000000000001,NaN,3.32,3.98,5.29,5.93,7.52,7.97,9.51,12.91,NaN,18.41
-11.73,-9.97,-9.05,-7.47,-6.75,-6.14,-4.77,-3.69,-2.85,-1.56,0.77,NaN,NaN,3.71,5.36,6.14,7.42,NaN,9.9,12.91,NaN,18.41
-11.3,-10.11,-8.97,-7.56,-6.73,-5.72,-4.59,-3.5,-2.69,-1.64,0.579999999999998,NaN,3.32,NaN,5.1,6.21,NaN,8.2,NaN,12.91,NaN,NaN
-11.79,-10.12,-8.81,-7.63,-6.63,-5.99,-4.45,NaN,-2.64,-1.42,0.559999999999999,NaN,3.33,3.98,5.14,5.97,7.42,8.39,10.05,12.91,NaN,18.41
-11.65,-10.11,-8.95,-7.45,NaN,-6.03,-4.63,NaN,-2.61,-1.44,0.640000000000001,NaN,NaN,3.74,5.25,6.46,7.34,8.44,9.72,NaN,NaN,18.41
-11.87,-10.11,-8.85,-7.62,-6.78,-6.14,-4.62,-3.75,-2.95,-1.27,NaN,1.1,NaN,4.04,5.34,6.36,7.53,NaN,10,NaN,14.18,18.41
-11.29,NaN,-9,-7.69,-6.74,-5.86,-4.55,-3.95,-2.94,-1.25,NaN,NaN,2.98,3.88,5.4,6,NaN,8.42,9.72,12.91,NaN,18.41
-11.4,-10.11,-8.72,-7.18,NaN,-6,-4.74,-3.64,-2.89,-1.51,0.690000000000001,NaN,3.47,NaN,5.26,NaN,7.31,NaN,NaN,12.91,NaN,18.41
-11.78,NaN,-9.06,-7.45,-6.85,-5.79,NaN,-3.79,-3.03,-1.29,0.739999999999998,NaN,3.43,4.17,NaN,6.24,7.23,NaN,9.85,12.91,NaN,NaN
-11.35,-10.12,-8.85,-7.63,-6.35,NaN,-4.54,NaN,-3.08,-1.49,0.239999999999998,1.67,3.47,NaN,5.21,6.26,7.41,NaN,9.35,12.91,NaN,18.41
