-16.47,-15.8,NaN,-13.5,-12.02,-10.34,-8.65,-7.02,NaN,-4.92,-4.09,-3.11,-1.92,-1.12,0.129999999999999,1.16,2.13,NaN,4.08,NaN,7.08,NaN,8.84,10.6,12.52,NaN,14.26,15.12,NaN,NaN,NaN,19.71
NaN,-15.83,NaN,-13.26,-11.86,-10.06,-8.35,-6.99,-6.16,NaN,-4.2,-3.04,-1.97,-1.16,0.129999999999999,1.16,NaN,3.09,4.15,NaN,7.2,8.61,NaN,NaN,11.75,13.6,NaN,15.25,16,17.57,18.34,19.71
-16.46,-15.75,NaN,-13.36,-11.86,-10.2,NaN,-7.03,NaN,-5.41,-4.1,-3.07,-1.93,-1.08,0.0799999999999983,0.960000000000001,NaN,NaN,4.01,5.26,6.86,8.12,9.04,10.08,12.33,13.7,14.44,14.95,16.07,NaN,NaN,NaN
-16.46,-15.75,-14.93,-13.46,-11.85,-10.33,-8.82,-7,-6.17,NaN,-4.17,-2.96,-1.98,-1.1,0.0500000000000007,1.08,1.69,3.19,4.14,4.62,6.76,8.3,9.16,NaN,12.22,NaN,14.41,15.01,16.04,17.57,18.34,19.71
-16.48,-15.83,NaN,-13.75,-11.91,NaN,-8.59,-6.97,-5.83,NaN,-4.07,-3.2,-1.95,-1.02,0.0300000000000011,NaN,1.75,3.34,4.08,4.82,7.22,8.45,NaN,10.41,12.12,13.39,14.22,14.89,16,NaN,NaN,NaN
-16.51,NaN,NaN,-13.55,-11.85,NaN,-8.51,-6.97,-5.79,-4.89,-4.11,-3.02,-1.97,-1.05,0.0399999999999991,0.940000000000001,2.07,NaN,4.12,5.34,7.11,8.08,NaN,10.74,11.95,13.69,NaN,15.01,NaN,NaN,NaN,NaN
NaN,-15.83,-14.96,-13.39,-11.88,-10.42,-8.65,-7.01,NaN,-4.93,-4.26,-2.93,-1.97,-1.1,NaN,0.890000000000001,1.98,NaN,NaN,4.65,6.61,NaN,NaN,10.71,12.4,NaN,14.31,NaN,16.02,17.57,18.34,NaN
NaN,-15.83,-14.97,-13.42,-11.71,-10.48,-9,-7.06,-5.77,NaN,-4.01,-3.06,-1.99,-1.21,0.0300000000000011,1.17,1.98,3.24,NaN,4.77,6.97,NaN,8.83,10.45,12.16,13.81,NaN,15.16,16.08,17.57,18.34,NaN
-16.49,-15.84,NaN,-13.3,-11.95,-10.07,-8.53,-6.92,-6.12,-4.88,-4.11,-3.05,NaN,-1.05,0.0399999999999991,0.989999999999998,1.87,3.25,4.19,NaN,7.01,8.6,NaN,10.67,12.06,13.81,NaN,15.18,16.06,NaN,NaN,NaN
NaN,-15.8,NaN,-13.22,-12.19,-10.34,-8.27,-6.91,NaN,-5.48,-4.1,-3.02,-1.91,NaN,0.0599999999999987,1.07,2.27,3.29,4.1,NaN,6.9,8.05,NaN,10.85,11.87,NaN,14.13,15.1,16.01,17.57,18.34,19.71
NaN,-15.83,NaN,-13.39,-11.81,-10.17,NaN,-7.26,NaN,-5.42,-4.04,-3.23,-2.08,-1.07,-0.0399999999999991,0.960000000000001,2.19,NaN,4.2,5.24,7.16,8.03,NaN,NaN,12.34,NaN,14.3,NaN,15.97,NaN,NaN,19.71
NaN,-15.79,NaN,-13.45,-11.88,-10.39,-8.68,-6.97,NaN,-4.94,NaN,-3.29,-1.95,-1.09,0.280000000000001,0.949999999999999,1.77,NaN,NaN,4.82,7.28,8.21,9.34,10.33,12,NaN,14.43,14.97,16.13,17.57,18.34,19.71
-16.48,-15.94,-14.97,-13.39,-11.88,-10.43,-8.68,-7.02,-5.94,NaN,-4.19,-2.94,-1.94,-1.23,0.0999999999999979,NaN,2.28,NaN,4.01,NaN,6.96,8.28,9.24,10.03,12.28,13.59,NaN,15.12,16.31,17.57,18.34,NaN
-16.49,-15.84,-14.94,-13.58,-11.79,-10.41,-8.31,-7.03,NaN,NaN,-4.17,-2.93,-2.02,-1.04,0.0399999999999991,NaN,1.98,NaN,4.1,NaN,7.07,NaN,9.32,10.59,12.28,NaN,14.15,15.05,NaN,17.57,18.34,19.71
-16.49,-15.91,-14.97,-13.1,-11.73,-10.29,-8.76,-6.92,NaN,-5.25,-4.18,-2.99,-2.01,-1.11,0.109999999999999,1.11,2.04,2.98,4.08,NaN,6.72,NaN,8.89,10.32,12.45,NaN,14.33,15.06,16.11,17.57,18.34,19.71
-16.49,-15.84,NaN,-13.47,-11.96,-10.39,-8.27,-7,NaN,-5.57,-4.06,NaN,-1.92,-1.05,0.140000000000001,NaN,1.9,NaN,4.17,5.02,6.97,NaN,9.3,NaN,12.43,13.33,14.34,15.02,16.14,17.57,18.34,19.71
NaN,-15.81,-14.98,-13.85,-12.03,-10.16,NaN,-7.07,-6.15,NaN,-4.43,-3.08,-1.93,-1.13,0.0999999999999979,1.01,2.29,NaN,4.15,4.76,7.22,7.95,NaN,NaN,12.11,13.84,NaN,15.16,NaN,17.57,18.34,NaN
-16.49,-15.84,NaN,-13.56,-12.24,NaN,-8.97,-7,NaN,-5.03,-4.2,NaN,-2.06,-0.919999999999998,0.149999999999999,1.08,2,NaN,4.07,NaN,7.21,NaN,9.33,10.76,12,NaN,14.2,NaN,15.94,NaN,NaN,19.71
-16.46,-15.75,NaN,-13.4,-11.76,-10.02,NaN,-7,-6.07,-5.37,-4.04,-3.13,-1.96,-1.06,0.0599999999999987,0.969999999999999,NaN,2.72,4.14,NaN,NaN,8.29,NaN,10.5,12.41,13.61,14.22,15.12,16.1,17.57,18.34,NaN
NaN,NaN,-14.89,-13.37,-11.99,-10.25,NaN,-6.99,NaN,NaN,-4.28,-3.16,-1.94,-1.23,-0.0899999999999999,NaN,1.96,3.49,4.28,NaN,6.86,8.14,NaN,NaN,11.89,13.71,NaN,15.17,16.39,17.57,18.34,NaN
NaN,-15.78,-14.93,-13.59,-11.98,-10.1,NaN,-6.98,NaN,-5.42,-4.18,-3.06,-1.84,-1.26,0.0700000000000003,0.969999999999999,2.11,NaN,4.12,4.96,7.21,NaN,8.71,10.03,11.9,NaN,14.22,14.89,16.07,NaN,NaN,NaN
NaN,NaN,NaN,-13.17,-11.81,NaN,-8.67,-6.96,NaN,NaN,-4.12,-3.09,-1.96,NaN,-0.0700000000000003,1.09,2.06,3.13,4.09,4.94,6.69,8.06,9.52,NaN,12.46,13.68,NaN,15.25,15.95,17.57,18.34,19.71
NaN,-15.82,NaN,-13.54,-12.02,NaN,NaN,-6.99,-6.1,NaN,-4.17,-3.18,-1.91,-1.04,0,0.969999999999999,NaN,2.8,NaN,4.96,7.05,8.53,9.48,10.52,12.52,13.6,NaN,15.28,16.02,NaN,NaN,NaN
-16.49,-15.78,NaN,-13.25,-11.49,-10.39,-8.22,-6.99,NaN,-5.04,-4.1,-2.91,-2.01,-1.09,0.0399999999999991,1.3,NaN,2.76,4.24,NaN,NaN,8.47,NaN,10.51,11.99,13.85,NaN,15.14,16.06,17.57,18.34,NaN
-16.47,-15.8,-15.02,-13.43,-11.88,-9.97,-8.49,-7,NaN,-5.58,-4.23,-2.95,-1.85,-1.25,0,1.14,2.05,NaN,3.9,5.03,6.96,NaN,9.19,10.73,11.92,NaN,14.11,15.1,16.14,17.57,18.34,19.71
-16.51,NaN,NaN,-13.57,-11.85,-10.41,-8.3,-7.07,NaN,NaN,-3.7,-3.09,-1.88,NaN,NaN,NaN,1.99,NaN,4.14,NaN,7.34,NaN,9.35,10.57,12.35,13.63,14.45,15.1,16.1,17.57,18.34,NaN
-16.48,-15.81,NaN,-13.92,-12.11,-10.26,-8.66,-7,NaN,-5.47,-4.12,-2.99,-1.96,-1.1,0.0799999999999983,1.44,NaN,2.73,3.95,4.8,6.94,NaN,9.18,NaN,12.31,NaN,14.05,14.77,16,17.57,18.34,19.71
-16.5,NaN,-14.95,-13.43,-11.84,-10.39,-8.57,-6.97,NaN,-5.4,-4.2,-3.05,NaN,-1.11,NaN,NaN,1.64,NaN,4.12,4.7,6.66,NaN,8.84,10.08,12.33,NaN,14.27,NaN,16.14,17.57,18.34,NaN
NaN,-15.87,-14.96,-13.85,-12.01,-10.48,-8.96,-7.06,NaN,NaN,-4.14,-2.99,-1.97,-1.17,0.0700000000000003,0.890000000000001,2.04,NaN,3.77,4.58,6.97,NaN,8.75,10.61,11.77,NaN,14.29,15.02,16.14,17.57,18.34,19.71
-16.51,NaN,NaN,-13.38,-12.09,-10.2,-9.05,-6.87,NaN,NaN,-4.06,-3.06,-1.98,-1.04,NaN,NaN,2.11,3.48,NaN,5.09,7.1,8.35,9.31,10.65,12.34,13.71,NaN,15.1,16.05,NaN,NaN,19.71
NaN,-15.78,-14.96,NaN,NaN,-10.32,NaN,-7.04,-5.97,NaN,-4.06,-2.85,-2.16,-1.13,0.120000000000001,NaN,1.92,3.3,4.02,4.73,6.68,NaN,9.24,10.75,11.97,13.74,14.37,15.04,NaN,17.57,18.34,19.71
-16.47,-15.83,NaN,-13.43,-11.78,-10.3,-8.78,-7.01,NaN,-5.06,-4.12,-3.02,-1.94,-1.16,0.120000000000001,1.53,2.43,3.24,4.11,4.87,7.01,8.06,8.75,NaN,12.49,13.69,NaN,15.07,NaN,NaN,NaN,19.71
-16.51,NaN,-14.95,-13.97,-11.96,-10.3,NaN,-7.02,-6.09,-4.92,-4.21,-2.97,-1.91,-1.28,0.109999999999999,0.989999999999998,1.98,3.12,3.99,5.28,7.08,NaN,9.02,10.35,12.4,NaN,14.22,15.08,16.06,17.57,18.34,NaN
-16.48,-15.94,-14.88,-13.4,-11.86,-10.05,-8.65,-6.97,-5.99,NaN,-4.1,-3.07,-1.96,-1.22,NaN,0.84,2,3.13,3.99,5.38,7.09,NaN,9.09,NaN,11.72,13.69,NaN,15.02,16.14,17.57,18.34,NaN
-16.49,-15.84,NaN,NaN,-11.81,-10.46,NaN,-7.02,-5.85,NaN,-4.07,-3.29,-2.1,-1.07,0.190000000000001,NaN,2.01,NaN,3.95,4.85,6.69,8.19,9.45,10.59,12.15,NaN,14.18,NaN,16.1,NaN,NaN,NaN
-16.47,-15.87,-14.95,-13.6,-11.79,-10.4,NaN,-7.05,NaN,-5.05,-4.13,-2.79,-2.02,-1.13,0.0799999999999983,NaN,1.9,NaN,3.76,4.66,7.12,8.16,NaN,10.75,12.49,NaN,14.37,NaN,16.07,17.57,18.34,NaN
-16.46,-15.75,NaN,-13.43,-11.79,-10.18,-8.47,-7,-6.08,NaN,-4.12,-3.1,-1.99,-1.11,0.0500000000000007,0.940000000000001,1.95,NaN,4.14,4.8,7.16,NaN,9.19,10.06,12.36,NaN,14.11,NaN,16.13,17.57,18.34,19.71
-16.49,-15.78,NaN,NaN,-11.83,-10.1,-8.63,-7.01,-5.87,NaN,-4.13,-2.91,-1.94,NaN,0.0399999999999991,1.05,2.2,NaN,NaN,4.79,6.98,8.14,NaN,NaN,12.63,NaN,NaN,15.37,NaN,17.57,18.34,19.71
NaN,-15.79,NaN,-13.18,-11.84,-10.25,-8.29,-6.97,NaN,-5.33,-4.11,-3.1,-1.96,NaN,NaN,1.02,2.34,NaN,4,4.83,6.62,NaN,8.87,10.46,12.33,13.7,NaN,15.07,16.11,17.57,18.34,NaN
-16.49,-15.84,NaN,-13.33,-11.82,-10.21,-8.94,-7.01,NaN,-5.41,-4.08,-3.28,-1.94,-1.15,0.0500000000000007,NaN,1.82,NaN,4,NaN,7.03,8.15,NaN,10.68,12.04,13.39,14.24,15.05,15.89,NaN,NaN,NaN
-16.51,NaN,NaN,-13.29,-11.62,-10.36,-8.65,-6.98,NaN,NaN,-4.21,-2.98,-2.04,-1.09,0.0399999999999991,0.960000000000001,2.32,NaN,4.13,NaN,NaN,8.04,NaN,10.4,12.24,13.57,NaN,15.13,16.1,NaN,NaN,19.71
-16.48,-15.94,NaN,-13.46,-11.91,-10.4,-8.74,-7.03,-5.89,-5.51,-4.09,-2.96,-2.06,-1.13,0.0599999999999987,NaN,1.75,NaN,4.01,5.1,6.87,7.9,NaN,10.7,12.01,13.79,NaN,15.09,16.11,NaN,NaN,NaN
-16.49,-15.84,NaN,-13.28,-12.14,-10.28,-8.5,-6.92,NaN,-5.31,-4.3,-2.92,-1.98,-1.18,-0.0199999999999996,NaN,1.71,2.99,4.06,5.35,7,NaN,8.95,NaN,12.44,NaN,14.08,15.12,16.07,NaN,NaN,19.71
NaN,-15.83,-14.93,NaN,-12.01,-10.36,NaN,-6.99,NaN,-5.4,-4.08,-3.24,-1.98,-1.09,NaN,NaN,2.23,3.45,4.11,NaN,7.17,NaN,9.2,10.65,11.91,13.86,NaN,15.1,16.12,17.57,18.34,NaN
-16.48,-15.94,-14.96,-13.47,-11.89,-10.41,NaN,-6.96,-6.16,-5.35,-4.03,NaN,-1.96,-1.05,0.109999999999999,1.09,2.23,3.32,NaN,4.94,7.29,NaN,NaN,10.41,11.87,13.65,14.32,15.02,16.11,NaN,NaN,19.71
NaN,-15.83,-14.98,-13.46,-11.85,-10.24,-8.83,-6.99,-5.86,NaN,-4.2,-3.02,-1.93,NaN,0.0700000000000003,0.969999999999999,2.35,NaN,3.91,4.95,7.21,8.56,NaN,10.55,12.5,13.74,14.3,15.01,15.98,17.57,18.34,19.71
-16.49,-15.83,-14.96,-13.36,-11.8,-10.41,NaN,-7.1,NaN,-5.52,-4.04,-3.19,-2,-0.989999999999998,0.00999999999999801,1.17,2.05,2.95,4.07,5.28,6.88,8.41,9.28,NaN,12.04,NaN,14.17,15.05,15.94,NaN,NaN,19.71
-16.47,-15.87,-14.96,-13.94,-11.71,-10.29,-8.67,-7.01,-5.89,-5.25,-4.11,-3.24,-1.98,-1.23,0.25,1.01,1.97,NaN,3.96,5.14,7.06,NaN,8.98,10.56,12.49,13.7,NaN,15.13,16.06,NaN,NaN,NaN
NaN,-15.83,-14.93,NaN,-11.74,-10.46,-8.81,-7.01,-6,NaN,-4.25,-3.18,-1.93,-1.25,-0.0199999999999996,1.08,1.89,NaN,3.97,5.27,7.08,8.29,9.4,10.25,12.38,NaN,14.4,NaN,16.1,17.57,18.34,19.71
NaN,-15.79,NaN,-13.27,-11.97,-10.25,-8.35,-6.97,-5.87,-5.6,-4.08,-2.9,-1.95,-1.13,0.16,NaN,2.03,2.97,4.14,NaN,7.11,NaN,9.07,10.62,12,13.67,NaN,15.18,NaN,NaN,NaN,19.71
-16.48,-15.83,NaN,-13.48,-11.87,-10.42,-8.66,-7,NaN,NaN,-4.62,-3.04,-1.85,-1.21,0.169999999999998,1.06,2.16,NaN,4.16,4.95,6.67,7.98,9.22,10.56,12.24,13.72,NaN,15.27,NaN,NaN,NaN,19.71
-16.47,-15.83,-14.95,-13.65,-11.94,-10.37,-8.66,-6.93,NaN,-4.95,-4.21,-2.99,-2.05,-1.1,0.0799999999999983,1.09,2.11,NaN,4.19,NaN,6.65,8.08,9.28,10.54,12.16,13.72,NaN,15.24,16.18,17.57,18.34,19.71
NaN,-15.84,NaN,-13.33,-11.97,-10.16,-8.64,-6.93,-6.11,NaN,-4.21,-3.08,-1.92,NaN,-0.00999999999999801,NaN,1.82,2.74,3.93,5.29,7.11,NaN,8.73,10.52,11.96,NaN,14.25,15.03,NaN,17.57,18.34,19.71
-16.46,-15.75,-14.97,NaN,-11.91,NaN,NaN,-7.05,NaN,-5.35,-4.18,-3.2,-1.9,-1.06,0.0599999999999987,1.04,1.97,3.31,4.24,NaN,NaN,NaN,8.9,NaN,12.21,13.35,NaN,15.33,NaN,17.57,18.34,19.71
NaN,-15.81,-14.96,-13.97,-12.02,-10.36,-8.54,-6.91,NaN,-5.49,-4.18,-2.98,-1.95,-1.2,NaN,0.93,2.01,NaN,4.02,5,7.18,NaN,9.08,10.46,11.95,13.62,NaN,NaN,16.13,17.57,18.34,NaN
-16.51,NaN,NaN,-13.48,-11.72,-10.13,NaN,-7.04,NaN,-5.36,-4.25,-3.04,-1.99,-1.07,0.16,1.37,2.01,3.06,4.1,NaN,7.09,NaN,9.13,10.65,11.96,NaN,14.32,14.95,16.04,NaN,NaN,NaN
NaN,-15.83,-14.96,-13.43,-12.01,-10.3,NaN,-7.01,-5.98,NaN,-4.23,-3.04,-1.89,-1.14,0.169999999999998,0.940000000000001,1.94,3.18,4.15,NaN,6.98,NaN,8.96,10.5,12.61,13.67,NaN,15.24,16.1,17.57,18.34,19.71
-16.48,-15.76,-14.98,-13.44,-11.76,-10.31,-8.59,-6.97,-6.17,NaN,-4.12,-3.1,-1.92,-1.27,0.140000000000001,NaN,1.98,NaN,3.88,4.84,7.1,NaN,9.09,10.16,12.18,NaN,14.25,NaN,15.98,17.57,18.34,19.71
NaN,-15.81,-14.96,-13.95,-11.98,NaN,-8.2,-7.02,-5.91,-4.93,-4.23,-2.77,-1.91,-1.04,0.0599999999999987,1.36,1.98,NaN,4.1,4.95,7.17,8.58,NaN,10.57,12.08,13.54,NaN,NaN,16.41,17.57,18.34,19.71
-16.49,-15.84,NaN,-13.54,-11.86,NaN,NaN,-6.98,NaN,NaN,-4.24,NaN,-1.96,-1.03,0,1.15,1.92,3.35,4.19,4.83,6.99,8.2,9.49,10.49,11.92,13.67,NaN,15.27,16.1,17.57,18.34,19.71
-16.51,NaN,-14.95,-13.36,-11.91,-10.35,-8.97,-6.99,-6.13,NaN,-4.3,-3.05,-2.05,-1.09,-0.0399999999999991,1.09,2.04,NaN,3.67,5.34,6.56,8.64,NaN,10.06,12.06,NaN,14.33,NaN,16.1,17.57,18.34,NaN
NaN,-15.81,NaN,-13.34,-11.91,-10.35,-8.62,-6.89,-6,NaN,-4,-3.02,-1.97,-1.09,0.0300000000000011,1.01,2.4,3.44,NaN,4.87,7.17,NaN,9.29,10.6,11.85,NaN,NaN,NaN,16.08,17.57,18.34,19.71
-16.49,-15.84,NaN,-13.4,-12.03,-10.19,-8.66,-6.89,NaN,NaN,-4.21,-2.99,-1.93,NaN,0.00999999999999801,1.01,1.85,NaN,4.01,5.13,NaN,NaN,8.88,10.62,11.92,NaN,NaN,15.18,16.39,17.57,18.34,19.71
NaN,-15.79,-14.96,-13.56,-11.9,-10.42,NaN,-6.98,-5.82,-5.06,-4.14,-3.14,-1.95,-1.03,0.0999999999999979,1.17,NaN,2.86,4.06,NaN,7.17,8.21,9.31,10.99,12.52,NaN,14.34,15.03,16.07,17.57,18.34,19.71
NaN,-15.79,NaN,-13.41,-12.02,-10.34,-8.81,-6.94,-5.95,-5.53,-4.22,-2.89,-2.02,-1.09,0.0999999999999979,0.91,2.23,3.26,4.05,NaN,7,NaN,9.42,10.51,11.99,13.74,NaN,15.07,16.17,17.57,18.34,NaN
-16.51,NaN,NaN,-13.43,-11.81,NaN,-8.61,-6.91,NaN,-5.26,-3.96,-2.95,-1.92,-1.1,0.0700000000000003,NaN,1.93,2.94,4.14,NaN,7.07,8.49,9.31,10.46,12.01,NaN,14.22,15.17,16.12,17.57,18.34,19.71
NaN,-15.83,NaN,-13.56,-11.92,-10.04,-8.29,-6.99,-6.03,NaN,-3.87,NaN,-1.97,-1.13,0.0700000000000003,NaN,1.96,NaN,4.03,NaN,7.27,8.52,9.16,10.74,12.06,NaN,14.33,NaN,16.11,NaN,NaN,NaN
-16.47,-15.83,-14.98,-13.34,-11.9,-10.28,-8.33,-7.02,-6.16,-5.3,-4.09,-2.91,-2.06,-1.06,-0.0700000000000003,1.21,1.93,NaN,4.03,4.77,7.09,8.68,NaN,10.73,11.94,NaN,14.01,14.96,16.16,17.57,18.34,NaN
-16.48,-15.94,-14.95,-13.36,-11.88,-10.44,-8.71,-6.98,NaN,-4.92,-4.18,-3.13,-1.92,-1.11,-0.129999999999999,NaN,1.94,3.18,4.17,NaN,7.18,NaN,8.89,10.54,12.41,NaN,14.46,15.29,15.95,NaN,NaN,19.71
NaN,-15.87,-14.96,-13.42,-11.82,-10.37,-8.18,-6.94,NaN,-5.37,-4.09,-3.17,-1.96,-1.18,0.0300000000000011,NaN,2.02,NaN,4.14,4.86,7.17,8.13,8.99,10.06,12.41,13.48,NaN,15.13,15.93,NaN,NaN,NaN
NaN,-15.83,NaN,-13.53,-11.83,-10.33,-8.69,-6.97,NaN,-5.54,-4.1,-2.92,-1.98,NaN,0.0599999999999987,1.01,2.08,NaN,3.96,4.94,7.1,8.11,8.94,10.54,12.48,NaN,NaN,15.27,16.3,17.57,18.34,19.71
NaN,-15.81,NaN,-13.89,-11.9,-10.03,-8.61,-6.9,NaN,-5.38,-4.14,-2.98,-2.02,NaN,0.0799999999999983,1.06,2.3,NaN,4,NaN,NaN,NaN,8.84,10.45,12.02,NaN,14.09,NaN,15.94,17.57,18.34,19.71
-16.44,-15.81,NaN,-13.25,-12.08,-10.01,-8.43,-6.99,NaN,-5.36,-4.23,-3.02,-1.93,-1.07,0.140000000000001,0.98,2.3,NaN,3.77,5.27,6.57,8.56,NaN,NaN,12.04,13.36,NaN,15.16,16.17,17.57,18.34,19.71
-16.49,NaN,-14.96,NaN,-11.88,NaN,-8.69,-6.91,-6.03,NaN,-4.1,-3.08,-2.01,-1.04,0.0399999999999991,NaN,1.94,NaN,4.13,5.29,7.1,NaN,9.33,10.73,12.18,13.61,14.19,15.05,16.11,17.57,18.34,19.71
