NaN,-12.22,-10.66,-9.27,-8.48,-7.49,-6.82,-5.98,-4.73,-3.38,-1.82,0.149999999999999,1.05,2.14,2.87,3.87,4.86,NaN,6.65,7.34,NaN,NaN,NaN,11.9
-14.02,-12.24,-10.75,-9.41,-8.29,NaN,-6.77,NaN,-5.12,NaN,-1.8,NaN,0.75,2.01,NaN,3.94,5.14,NaN,NaN,7.16,8.41,9.77,10.63,NaN
-14.02,-12.26,-10.66,-9.68,-8.52,-7.26,-6.65,-6.07,-5.06,-3.11,-1.69,0.440000000000001,0.919999999999998,2.07,2.81,3.89,4.89,6.14,6.81,NaN,NaN,9.65,10.65,NaN
-14.02,NaN,NaN,-9.17,NaN,-7.4,NaN,-6.18,-4.85,-3,-1.62,0.32,0.949999999999999,1.96,2.88,NaN,4.91,NaN,6.77,NaN,NaN,NaN,NaN,11.9
-14.02,-12.18,-10.76,-9.12,NaN,-7.65,-6.66,-6.02,-4.84,-3.36,-1.81,0.120000000000001,1.44,NaN,NaN,NaN,4.95,NaN,6.68,7.62,8.42,NaN,NaN,NaN
-14.02,-12.23,-10.74,-9.16,NaN,-7.77,-6.75,NaN,-4.96,NaN,-1.69,0.41,0.91,2.01,2.71,4.23,NaN,NaN,6.47,7.71,8.66,NaN,10.64,11.9
-14.02,-12.27,NaN,NaN,-8.61,-7.42,NaN,-6.25,-5.01,NaN,-1.78,NaN,0.98,2.06,2.72,4.32,4.78,NaN,6.48,7.46,NaN,10.03,NaN,11.9
NaN,-12.29,-10.66,NaN,NaN,NaN,-6.83,-6.15,-4.97,NaN,-1.91,0.599999999999998,NaN,2,2.9,4.01,4.95,NaN,NaN,7.39,8.55,9.79,NaN,NaN
-14.02,-12.25,-10.76,-9,NaN,-7.83,-6.73,NaN,-4.83,NaN,-1.81,0.349999999999998,NaN,1.9,NaN,4.04,4.92,6.04,6.7,7.55,8.52,9.98,10.63,NaN
-14.02,-12.26,-10.55,-9.2,NaN,-7.35,NaN,-6.19,-4.89,-3.25,-1.81,0.280000000000001,1.1,2.14,NaN,NaN,4.93,6.06,6.83,7.34,8.33,NaN,NaN,NaN
-14.02,-12.11,-10.61,-9.64,-8.36,NaN,-7,NaN,-4.88,-2.84,-1.86,NaN,1.08,2.08,NaN,3.91,5.1,NaN,6.62,NaN,8.26,NaN,10.65,11.9
-14.02,-12.18,-11.16,-9.8,-8.47,-7.18,NaN,-6.16,-5.07,-3.46,-1.66,0.109999999999999,0.890000000000001,2.16,2.84,4.14,NaN,5.91,NaN,7.33,8.46,NaN,10.65,11.9
-14.02,-12.29,-11.1,-9.58,NaN,NaN,NaN,-5.8,NaN,-3.26,-1.76,0.210000000000001,0.890000000000001,2.1,NaN,4.02,5.01,5.96,6.77,7.61,8.62,10.07,10.61,11.9
