iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
29,25,25,20,19,17,14,13,13,16,12
29,27,25,21,19,20,17,14,15,13,13
28,23,19,21,24,18,16,15,11,12,13
29,21,27,22,23,17,13,14,16,13,13
31,24,21,19,17,23,15,15,17,15,13
29,21,19,25,19,20,14,14,14,13,12
29,26,25,22,20,19,12,12,14,12,12
34,24,23,21,22,17,13,14,11,11,14
33,27,25,22,19,17,16,13,14,14,12
32,26,21,23,21,16,12,11,12,9,13
29,22,20,18,18,18,15,14,16,12,10
29,24,22,20,21,18,14,17,14,14,12
29,26,27,23,17,19,13,13,11,8,11
33,24,21,22,21,17,11,12,14,11,14
30,25,24,25,23,19,16,14,12,10,12
32,25,25,25,23,20,14,14,16,11,15
28,25,20,18,23,20,13,13,12,11,11
30,28,25,21,20,18,16,12,13,14,11
29,22,22,17,20,19,14,11,14,12,16
28,22,21,18,19,17,15,13,13,12,14
30,26,20,22,19,17,16,15,13,13,9
29,22,24,19,21,17,13,13,12,11,10
31,24,21,22,22,19,16,14,14,10,10
31,27,23,20,20,21,14,16,13,11,12
29,25,24,20,21,17,17,13,10,13,12
33,23,23,22,19,21,12,12,14,11,13
31,29,22,27,18,18,13,14,13,13,11
29,25,23,21,19,20,15,13,15,12,12
29,27,24,22,19,17,14,13,13,13,13
29,24,25,21,20,19,14,18,12,10,11
26,22,21,19,20,18,15,16,13,12,15
28,25,26,23,20,20,15,13,14,10,10
30,24,22,19,19,16,12,13,12,13,12
32,23,23,21,19,19,14,13,17,12,14
32,24,22,19,19,16,18,16,17,13,15
31,22,27,19,18,21,13,16,13,11,12
30,23,20,18,18,17,12,14,12,7,10
30,26,22,20,22,18,14,12,14,13,14
32,23,27,20,19,19,12,14,13,13,12
33,28,23,20,18,17,14,15,16,11,9
31,23,25,22,18,20,17,14,16,12,15
32,25,22,23,19,18,12,15,14,14,15
27,25,25,25,21,15,14,13,13,13,12
29,24,22,22,18,18,13,14,14,14,10
31,24,22,18,17,20,13,13,12,13,13
33,26,24,20,17,17,15,14,14,13,15
30,26,24,18,18,19,16,14,17,11,14
27,27,24,22,23,16,17,14,12,10,13
28,27,22,22,21,20,12,14,12,13,10
26,20,23,21,21,20,14,11,14,11,16
34,26,23,21,19,17,17,13,15,13,14
33,26,20,21,20,18,14,14,14,12,13
32,25,23,19,21,19,16,14,13,14,16
31,28,23,23,19,20,13,13,11,12,12
31,25,22,20,21,15,14,13,13,13,12
30,23,23,16,17,19,16,17,13,15,9
32,26,23,19,19,17,16,18,16,15,13
30,24,23,23,21,18,15,12,13,13,14
34,25,21,21,18,18,15,12,14,14,14
29,26,21,22,21,20,13,10,14,14,14
26,25,24,19,22,16,14,17,12,14,11
34,25,23,24,19,17,17,13,13,10,13
31,28,25,21,20,19,15,11,13,11,10
37,21,24,21,20,17,14,12,12,10,13
32,24,21,22,21,16,10,16,13,14,12
31,26,25,22,21,18,15,14,12,11,11
27,24,25,23,17,22,15,15,10,12,13
28,27,24,24,21,18,13,13,16,12,12
32,24,26,20,21,19,15,12,14,15,11
31,28,22,22,18,19,12,13,15,12,12
32,27,24,18,21,18,14,14,13,14,16
33,24,24,22,19,21,13,14,15,14,14
30,26,24,20,22,20,15,12,13,12,15
31,23,24,21,21,18,15,15,12,13,15
32,23,22,21,20,21,16,14,12,13,11
28,29,28,19,20,21,12,16,11,11,12
30,27,24,18,21,20,14,15,14,11,13
32,23,19,21,22,17,12,14,12,12,13
26,23,25,20,21,18,16,11,11,15,14
33,27,22,18,21,19,16,14,11,10,12
29,24,23,18,19,19,15,14,15,13,12
30,23,21,21,18,20,15,14,12,11,14
28,27,23,20,20,20,17,14,11,12,11
30,28,23,20,20,20,13,13,15,12,13
29,24,25,20,20,20,17,15,15,12,15
33,24,23,23,18,17,14,11,12,14,13
31,23,21,21,20,15,13,13,14,13,14
30,26,24,18,19,17,11,17,15,14,12
33,24,25,22,19,19,16,11,14,13,14
33,26,24,21,21,20,14,14,14,13,14
29,24,23,21,20,17,16,18,15,12,9
29,24,22,19,24,18,12,12,13,10,15
31,27,25,18,20,20,16,10,14,13,14
32,21,20,20,20,21,14,14,17,12,16
31,29,23,19,18,19,14,15,15,11,11
29,28,28,22,17,18,16,13,14,15,9
27,24,24,21,19,20,17,15,15,12,11
32,24,22,18,21,20,14,13,13,11,14
30,25,21,20,22,20,13,14,15,10,14
30,26,25,23,19,19,13,16,12,13,9
32,25,23,18,18,18,13,16,13,14,13
29,23,23,20,22,20,16,17,12,13,16
31,24,24,22,22,17,13,14,16,12,15
33,25,21,20,21,17,15,14,14,14,12
32,21,22,18,18,21,14,14,14,13,13
31,26,24,21,23,19,14,15,10,13,14
32,25,19,20,22,22,12,14,16,15,11
29,22,21,20,20,19,15,13,18,15,12
31,27,24,22,17,20,14,12,12,11,13
29,26,26,24,19,18,14,12,14,12,12
30,24,25,19,21,19,13,12,18,12,13
31,25,24,22,20,19,16,12,13,12,13
34,26,20,20,20,20,15,13,13,13,12
28,24,25,22,20,18,11,14,13,13,12
31,25,24,21,18,18,15,16,14,12,13
34,24,22,23,21,17,13,14,15,13,13
31,21,22,20,19,19,13,14,14,12,12
31,25,24,21,19,18,16,16,15,16,12
30,23,25,18,20,19,14,16,12,16,12
31,25,19,21,20,17,16,13,13,10,11
30,24,22,19,18,20,12,15,15,11,12
31,26,22,20,21,15,13,15,17,13,12
31,25,24,19,18,19,16,16,12,11,13
27,24,24,22,19,19,14,14,17,12,15
29,28,22,20,18,19,14,14,11,13,12
28,27,22,26,18,19,14,9,11,12,13
33,29,20,20,19,18,13,13,14,14,10
32,28,21,22,19,16,13,15,12,12,11
31,24,23,24,22,18,13,13,15,13,13
33,24,27,24,18,16,17,12,14,13,10
30,22,20,21,20,18,14,14,13,10,15
