NaN,NaN,-10.15,NaN,-7.61,-6.95,-5.74,-4.81,-3.1,-1.81,0.43,1.19,2.06,3.09,3.91,4.89,NaN,8.39,9.46,10.85,11.91,NaN
-13.52,-12.41,-10.11,NaN,-7.58,-6.66,-5.81,-4.93,-3.16,-1.87,NaN,NaN,1.88,3.12,3.77,4.67,6.7,8.13,9.72,11.02,12.07,NaN
-13.52,NaN,-10.28,-8.86,-7.71,NaN,-6.05,-5,NaN,-1.43,0.16,1.17,NaN,NaN,3.8,4.69,6.56,8.33,NaN,10.81,NaN,14.15
NaN,NaN,-10.09,NaN,-7.2,NaN,-5.66,NaN,-2.95,-1.5,0.460000000000001,1.15,2.16,NaN,3.76,5.12,6.75,8.4,NaN,10.87,12.04,14.15
-13.52,-12.41,-9.86,-9.03,NaN,-6.57,-5.85,-4.45,-3.08,-1.85,0.219999999999999,1.14,NaN,3.01,NaN,4.5,6.43,NaN,NaN,10.86,NaN,14.15
-13.52,-12.41,-10.05,-9.31,-7.56,NaN,-5.77,-4.85,NaN,-1.9,0.52,NaN,2.11,NaN,3.83,4.87,6.5,8.23,NaN,10.97,12.42,14.15
-13.52,NaN,-10.11,-8.96,NaN,-7.04,-5.72,NaN,-2.96,-1.96,0.0599999999999987,NaN,1.75,NaN,3.69,5.01,6.95,8.3,NaN,10.89,NaN,14.15
-13.52,-12.41,-9.96,NaN,-7.57,NaN,-5.85,-4.88,NaN,-1.99,0.43,NaN,NaN,NaN,3.74,4.83,6.73,NaN,9.48,NaN,NaN,14.15
-13.52,-12.41,-10.1,NaN,-7.69,NaN,-6.02,-4.82,-3.03,-1.85,0.469999999999999,NaN,NaN,3,3.87,4.98,6.7,7.91,NaN,10.84,11.94,14.15
NaN,NaN,-10.1,NaN,-7.28,-6.34,-5.7,-4.74,-2.94,-1.97,0.739999999999998,1.41,NaN,NaN,3.83,4.69,6.71,8.36,9.51,10.72,11.71,NaN
NaN,NaN,-10.1,-8.81,NaN,NaN,-5.77,-4.83,NaN,-1.88,0.449999999999999,1.16,1.82,NaN,NaN,4.63,6.8,8.29,NaN,10.87,11.99,14.15
-13.52,NaN,-10.1,-8.84,-7.56,NaN,-5.54,-4.89,-3.15,-1.42,0.419999999999998,NaN,NaN,NaN,3.74,4.87,6.69,8.15,9.68,10.84,11.96,14.15
-13.52,-12.41,-10.07,NaN,NaN,NaN,-6.11,-4.6,NaN,-2.02,0.399999999999999,1.25,1.95,NaN,3.85,4.62,6.73,8.25,9.38,10.88,12.01,NaN
NaN,-12.41,-10.14,-8.77,-7.27,NaN,-5.9,-4.68,-3.04,-1.83,0.649999999999999,NaN,2.27,3.02,NaN,4.94,6.71,8.38,NaN,10.89,NaN,NaN
-13.52,NaN,-10.08,-8.8,NaN,-6.89,-5.3,-4.39,NaN,-1.85,0.300000000000001,NaN,1.88,NaN,3.8,5.06,6.75,8.35,9.28,10.82,11.93,NaN
NaN,NaN,-10.1,-8.97,-7.61,NaN,-6.04,-5.14,-3.03,-1.87,0.0300000000000011,1.28,NaN,NaN,3.74,5.28,NaN,8.27,9.39,10.78,11.88,NaN
-13.52,NaN,-10.2,NaN,-7.27,NaN,-5.85,-4.74,-3.01,-1.99,0.140000000000001,1.19,2.3,NaN,3.79,4.71,6.7,8.38,NaN,10.72,NaN,14.15
