NaN,-10.23,NaN,-8.47,-7.56,-6.54,-4.82,NaN,-3.01,-2.05,-0.0700000000000003,0.710000000000001,2.88,3.88,5.67,6.67,7.35,9.54,11.14,11.91,12.63,14.68,15.53,NaN
NaN,-10.29,NaN,-8.52,-7.48,-6.5,-5.03,NaN,-3.32,-1.55,NaN,0.579999999999998,2.9,NaN,NaN,NaN,NaN,9.57,11.12,11.92,NaN,14.69,15.54,16.69
-11.35,-10.18,-9.46,-8.66,NaN,-6.67,-4.92,-4.14,-2.95,-1.95,-0.579999999999998,0.710000000000001,2.75,3.79,5.53,6.41,7.2,9.65,11.01,11.88,13.15,14.68,NaN,NaN
NaN,-10.22,-9.5,-8.73,NaN,-6.52,-4.92,NaN,-3.37,NaN,0.0700000000000003,NaN,2.88,3.83,5.93,NaN,NaN,9.73,10.88,12.19,12.78,14.68,NaN,16.69
-11.35,-10.2,NaN,-8.74,-7.49,-6.56,-4.96,NaN,-3.09,-1.79,-0.239999999999998,0.75,2.86,3.86,5.48,6.79,NaN,9.57,10.92,12.05,NaN,14.68,15.53,NaN
-11.35,-10.34,NaN,NaN,-7.49,-6.53,-4.86,-3.98,NaN,-1.99,0.0199999999999996,0.469999999999999,2.66,NaN,5.42,NaN,7.26,9.57,10.93,12.16,13.07,NaN,15.54,NaN
-11.35,-10.3,NaN,NaN,-7.5,-6.57,-4.86,-4.09,-3.03,-1.96,-0.0999999999999979,NaN,2.74,NaN,5.35,NaN,7.43,9.52,10.9,11.98,13.08,NaN,15.54,16.53
NaN,-10.13,-9.15,NaN,-7.6,-6.63,-4.55,-3.87,-3.07,-1.98,-0.16,0.82,2.91,NaN,5.56,6.71,NaN,9.61,NaN,12.01,13.09,14.69,15.54,16.57
-11.35,-10.1,-9.35,NaN,-7.56,-6.61,NaN,-4.35,NaN,-1.91,-0.390000000000001,0.559999999999999,2.79,3.9,NaN,6.5,7.37,9.58,10.92,11.82,13.17,NaN,15.54,16.69
NaN,NaN,-9.59,-8.65,NaN,-6.88,-5.03,-4.04,NaN,-2.07,-0.43,0.41,3.02,3.81,5.01,6.63,NaN,9.67,10.93,12.02,NaN,14.68,NaN,16.69
-11.35,-10.12,NaN,-8.44,-7.29,-6.51,-4.82,NaN,-3.19,-2.02,-0.199999999999999,0.949999999999999,2.99,NaN,5.52,NaN,7.49,9.55,10.93,12.13,NaN,14.68,NaN,NaN
-11.35,-9.97,NaN,-8.69,-7.39,-6.55,-4.88,-3.86,NaN,-2,-0.390000000000001,0.669999999999998,2.88,3.82,5.46,6.9,7.45,9.66,11.08,11.87,12.71,14.69,15.54,16.53
-11.35,-10.28,NaN,-8.78,NaN,-6.65,-4.74,-3.9,-3.13,-1.93,-0.439999999999998,NaN,2.84,NaN,5.6,NaN,NaN,9.49,11,11.93,12.89,14.68,15.53,16.61
-11.35,-10.2,NaN,-8.71,-7.52,-6.63,-4.7,NaN,-2.63,-1.91,-0.469999999999999,0.66,2.75,3.8,5.32,6.74,7.26,9.67,11.09,11.87,13.08,NaN,NaN,NaN
NaN,-10.2,NaN,-8.8,-7.54,-6.73,-4.49,NaN,-3.11,-2.02,-0.34,NaN,2.89,3.84,5.5,6.73,7.35,9.56,11.02,11.87,NaN,14.68,NaN,16.57
NaN,-10.35,NaN,-9.02,-7.48,-6.59,-4.73,NaN,-3.05,NaN,-0.559999999999999,0.579999999999998,2.97,3.74,5.3,7.03,NaN,9.68,11.01,12.02,12.74,14.7,15.54,16.61
-11.35,-10.25,NaN,-8.51,-7.64,-6.59,-4.6,NaN,-3.05,-2.04,-0.0599999999999987,NaN,2.88,3.76,5.42,NaN,7.48,9.71,11,11.87,13.13,NaN,15.54,16.69
NaN,-10.25,-9.38,-8.72,NaN,-6.87,-4.94,-4.17,-2.91,NaN,-0.25,0.609999999999999,2.89,3.71,5.89,NaN,7.19,9.91,10.92,12.04,13.22,14.68,NaN,16.53
NaN,-10.23,NaN,-8.69,-7.26,NaN,-4.79,NaN,-3.03,-2.06,-0.52,NaN,2.87,3.72,5.28,6.65,7.43,9.75,11.01,11.93,13.07,NaN,15.54,16.58
NaN,-10.38,NaN,-8.84,-7.11,NaN,NaN,-3.92,NaN,-1.94,-0.0899999999999999,NaN,2.94,3.81,5.23,6.52,7.47,9.63,10.86,12.1,NaN,NaN,15.54,NaN
-11.35,-10.33,-9.19,NaN,NaN,-6.7,-4.98,-4.22,-3.07,-2.13,0.0199999999999996,0.93,2.88,3.75,5.59,6.64,7.55,9.94,11,11.91,12.84,14.68,NaN,16.61
-11.35,-10.02,NaN,-8.72,-7.4,-6.49,-4.64,-3.94,-2.66,NaN,-0.0199999999999996,NaN,2.8,NaN,5.24,6.76,7.58,9.64,10.92,12.41,NaN,14.69,15.54,16.61
-11.35,-10.23,NaN,-8.82,NaN,-6.8,-4.93,-3.98,-2.98,-2.06,-0.5,0.759999999999998,2.97,4,5.74,6.83,7.42,9.81,10.94,NaN,12.72,14.69,15.54,NaN
-11.35,-10.28,NaN,NaN,NaN,-6.65,-4.51,NaN,NaN,-2,-0.0299999999999976,NaN,2.88,4.02,5.43,6.71,7.64,9.66,10.95,11.96,NaN,14.68,NaN,16.53
NaN,-10.22,NaN,-8.65,-7.56,-6.68,-4.64,-3.82,-3.09,NaN,-0.129999999999999,0.710000000000001,2.76,3.87,5.51,6.6,7.45,9.59,11.02,11.97,NaN,14.68,NaN,16.58
NaN,-10.25,NaN,-8.75,-7.53,-6.58,-4.74,NaN,-3.04,-1.71,-0.579999999999998,0.52,3.1,3.84,5.38,6.4,7.37,9.82,11.09,11.92,NaN,14.68,NaN,16.69
-11.35,-10.2,-9.28,NaN,-7.39,NaN,-4.63,NaN,NaN,-1.93,-0.559999999999999,0.489999999999998,2.7,4.07,4.99,6.63,7.28,9.91,10.91,NaN,12.81,14.69,15.54,NaN
-11.35,-10.1,NaN,-8.52,NaN,-6.57,-4.56,NaN,-3.03,-1.8,0.109999999999999,NaN,2.48,3.93,5.54,6.48,NaN,9.52,10.93,NaN,12.58,14.68,15.54,16.69
-11.35,-10.17,NaN,-8.72,-7.54,-6.74,-4.84,-3.76,NaN,NaN,-0.599999999999998,0.59,2.86,3.95,5.41,6.86,NaN,9.72,NaN,12.26,13.08,NaN,15.54,16.53
NaN,-10.38,-9.48,-8.43,-7.27,NaN,-4.52,NaN,NaN,-1.96,-0.509999999999998,NaN,2.84,NaN,5.5,6.93,7.44,9.65,NaN,11.89,13.07,NaN,15.54,16.53
NaN,-10.12,-9.25,NaN,NaN,-6.58,-4.71,NaN,NaN,-2.05,0.0500000000000007,NaN,2.92,NaN,5.08,6.7,NaN,9.76,10.96,11.93,13.08,NaN,NaN,16.61
NaN,-10.25,NaN,-8.85,NaN,-6.66,-4.96,-4.25,-3.08,-2.06,-0.0500000000000007,NaN,2.76,NaN,NaN,6.72,7.39,9.83,11.01,11.94,13.07,NaN,NaN,16.65
NaN,-10.29,-9.24,NaN,-7.53,-6.64,-4.72,-3.93,-3.15,-2.11,-0.289999999999999,0.739999999999998,2.82,4,5.69,6.96,7.41,9.74,NaN,11.92,12.85,NaN,15.54,16.53
-11.35,-10.1,NaN,-8.75,-7.55,NaN,-4.8,NaN,-3.15,-2.02,NaN,0.439999999999998,2.75,3.84,5.01,6.86,NaN,9.85,10.97,11.85,13.25,14.69,15.54,16.69
-11.35,-10.33,-9.36,NaN,-7.41,-6.81,NaN,-4.27,-3,-2.22,-0.16,0.879999999999999,2.8,3.94,5.26,6.45,7.23,9.68,11.1,11.92,13.08,NaN,15.54,16.57
NaN,-10.14,-9.48,-8.76,-7.55,-6.76,-4.86,-3.95,NaN,-1.86,0.0399999999999991,NaN,2.73,3.87,5.45,6.65,7.49,9.92,10.98,11.93,12.61,14.68,15.53,16.64
-11.35,-10.28,-9.25,NaN,NaN,-6.58,-4.84,-3.96,-2.92,-1.94,-0.210000000000001,NaN,2.57,3.81,NaN,6.81,NaN,9.78,10.92,11.79,13.24,14.69,15.54,16.69
NaN,NaN,-9.3,NaN,NaN,-6.75,-4.56,NaN,-3.05,-2.01,-0.18,NaN,2.81,3.93,NaN,6.42,7.26,9.88,11.02,12.03,12.61,14.68,NaN,16.69
-11.35,-10.25,-9.38,-8.8,-7.1,NaN,-4.53,-3.74,-3.17,-1.85,-0.0599999999999987,1.08,2.6,NaN,5.51,6.92,NaN,9.74,NaN,12.11,13.2,NaN,NaN,16.53
-11.35,-10.39,NaN,-8.81,NaN,-6.72,-4.88,NaN,NaN,NaN,-0.279999999999998,0.509999999999998,2.94,3.78,5.07,NaN,7.45,9.71,10.9,11.93,12.69,14.68,NaN,16.61
NaN,-10.38,-9.32,NaN,-7.51,-6.58,-4.7,NaN,-3.18,-1.82,-0.140000000000001,NaN,2.91,4,5.57,6.65,NaN,9.61,11.04,11.88,13.03,14.68,15.53,16.53
-11.35,-10.14,NaN,NaN,NaN,-7.02,-4.48,-3.73,NaN,NaN,-0.239999999999998,0.509999999999998,2.86,3.92,5.55,6.98,NaN,9.57,NaN,11.99,13.08,NaN,15.54,16.65
NaN,-9.95,-9.24,-8.61,NaN,-6.71,NaN,-4.39,-3.21,-1.8,-0.0399999999999991,NaN,2.86,NaN,5.14,6.96,7.44,9.58,10.88,11.75,12.75,14.69,15.54,16.61
NaN,-10.35,-9.33,NaN,-7.43,-6.69,-4.66,NaN,-3.32,-2.11,-0.43,NaN,2.98,3.84,5.71,6.84,NaN,9.63,10.97,11.75,12.74,14.68,15.53,16.57
-11.35,NaN,NaN,-8.83,NaN,-6.6,-4.83,-3.93,-2.81,-1.58,-0.169999999999998,NaN,2.94,3.86,NaN,6.42,7.54,9.59,10.96,11.87,13.13,NaN,15.54,16.69
-11.35,-10.26,NaN,-8.72,-7.3,-6.58,-4.64,NaN,-2.87,-1.99,-0.41,0.559999999999999,2.89,4,5.49,NaN,7.33,9.73,11.07,11.9,13.07,NaN,NaN,NaN
-11.35,NaN,-9.37,NaN,-7.39,-6.53,-4.89,NaN,-2.98,-2.12,0.0899999999999999,0.859999999999999,2.87,4.02,5.83,NaN,7.33,9.92,10.91,NaN,12.87,14.68,15.54,16.53
-11.35,-10.35,-9.41,NaN,NaN,-6.65,-4.8,NaN,NaN,-2.06,-0.199999999999999,0.550000000000001,3.02,3.84,5.51,NaN,7.38,9.9,11.11,11.84,13.16,NaN,15.54,16.53
NaN,NaN,NaN,-8.99,NaN,-6.57,-4.92,-3.97,-2.83,-1.5,-0.199999999999999,NaN,2.72,3.76,5.38,6.56,7.49,9.91,10.95,11.91,13.13,NaN,15.54,16.61
-11.35,-10.25,NaN,-8.81,-7.28,NaN,-4.44,NaN,-3.22,-1.95,0.0899999999999999,NaN,3.08,NaN,5.72,7.05,NaN,9.59,11.07,11.78,12.76,14.68,NaN,NaN
-11.35,-10.16,NaN,-8.74,-7.48,-6.61,-4.81,-4.22,NaN,-1.95,-0.509999999999998,NaN,3.03,NaN,NaN,NaN,7.34,9.79,10.89,12.15,NaN,14.68,NaN,16.53
-11.35,-10.27,NaN,-8.84,-7.4,-6.61,-4.71,-3.86,NaN,-2.03,-0.559999999999999,0.399999999999999,2.96,NaN,5.28,NaN,7.49,9.55,10.95,11.94,NaN,14.68,15.53,16.57
-11.35,-10.24,NaN,-8.76,NaN,-6.59,-4.9,-3.78,-2.95,-2.09,-0.57,0.489999999999998,2.76,3.81,5.7,6.72,7.58,9.55,10.93,11.74,12.57,14.68,NaN,NaN
-11.35,-10.38,-9.38,NaN,NaN,-6.62,-4.82,NaN,-2.94,-1.92,-0.34,0.919999999999998,2.86,3.76,NaN,6.86,NaN,9.57,10.95,11.74,12.68,14.69,15.54,NaN
NaN,-10.14,NaN,-8.87,-7.52,-6.64,-4.55,NaN,-3.08,-2.21,-0.27,NaN,2.93,3.97,5.72,NaN,7.31,9.64,NaN,11.85,NaN,14.68,15.53,16.53
NaN,-10.32,NaN,NaN,-7.6,-6.59,-4.61,NaN,NaN,-1.5,-0.349999999999998,NaN,2.87,NaN,5.43,7.08,NaN,9.83,10.94,12.02,12.68,14.69,15.54,16.53
-11.35,-10.38,-9.38,NaN,-7.29,-6.69,-4.49,NaN,-2.91,-2.14,0.129999999999999,NaN,2.81,3.95,5.51,6.94,7.84,9.71,10.95,12.14,13.11,14.69,15.54,16.69
-11.35,-10.26,-9.32,NaN,NaN,-6.71,-4.57,NaN,NaN,-2.08,0.239999999999998,NaN,3.05,3.95,5.39,6.84,NaN,9.66,11.01,11.78,12.89,14.68,15.53,16.64
NaN,-10.33,NaN,NaN,-7.74,-6.6,-4.67,NaN,-3.05,-1.84,0.0899999999999999,NaN,2.83,3.86,5.63,6.58,7.4,9.83,11,11.9,NaN,NaN,NaN,NaN
-11.35,-10.1,NaN,-8.59,NaN,-6.73,-4.82,-3.94,NaN,-1.97,-0.169999999999998,0.939999999999998,2.96,3.83,5.51,6.84,NaN,9.88,10.94,11.78,NaN,14.69,15.54,16.53
-11.35,NaN,-9.48,NaN,-7.37,NaN,-4.44,NaN,-3.26,-1.99,-0.129999999999999,0.849999999999998,2.98,NaN,5.04,6.43,7.44,9.68,11,12.08,13.09,14.68,NaN,16.65
-11.35,-10.31,-9.23,-8.32,NaN,-6.75,NaN,-4.12,-2.94,NaN,-0.300000000000001,0.919999999999998,2.95,4.01,5.26,6.35,7.43,9.47,10.96,12.02,13.02,14.68,NaN,16.61
-11.35,-10.38,-9.44,NaN,-7.37,-6.5,-4.75,-3.9,NaN,-2.01,0.00999999999999801,1.1,2.87,NaN,5.86,NaN,7.12,9.56,10.95,11.83,13.26,NaN,15.54,16.61
-11.35,-10.14,NaN,-8.74,-7.61,-6.97,-4.74,NaN,-3.5,-2.09,0.0700000000000003,NaN,3.01,NaN,5.46,NaN,7.2,9.59,10.86,11.84,12.76,14.69,15.54,16.53
NaN,-10.18,-9.27,NaN,NaN,-6.67,-4.94,-3.79,NaN,-1.96,-0.129999999999999,0.669999999999998,2.86,3.85,5.48,6.51,7.57,9.84,10.94,12.1,13.2,NaN,NaN,16.53
NaN,-10.18,NaN,-8.75,-7.34,-6.33,-4.64,NaN,-3.05,-1.91,0.0299999999999976,NaN,2.9,NaN,NaN,6.54,7.53,9.63,10.88,12,13.26,NaN,15.54,16.69
NaN,-10.38,-9.54,NaN,-7.25,-6.54,-4.86,-4.04,NaN,-1.87,-0.149999999999999,NaN,2.81,3.82,5.42,NaN,7.36,10,10.91,12,12.79,NaN,NaN,16.53
-11.35,-10.02,NaN,-8.64,NaN,-6.62,-4.76,-4,NaN,-2.08,-0.120000000000001,0.710000000000001,2.92,NaN,5.13,6.68,7.51,9.52,10.87,12.32,12.76,14.69,15.54,16.69
NaN,-10.25,NaN,-8.85,-7.04,NaN,NaN,-3.94,NaN,-1.96,-0.219999999999999,0.939999999999998,2.97,3.8,5.09,6.82,7.51,9.67,10.91,11.75,13.15,14.69,15.54,16.69
-11.35,-10.27,NaN,-8.52,NaN,-6.62,-4.76,-3.81,NaN,-1.87,-0.43,0.84,2.84,NaN,5.72,6.39,7.85,9.77,10.88,11.95,13.17,NaN,15.54,16.58
-11.35,-10.18,NaN,-8.62,-7.56,-6.61,-4.71,-3.94,-2.92,-1.86,0.109999999999999,NaN,3.03,NaN,NaN,NaN,7.2,9.81,11.02,11.9,13.17,NaN,15.54,16.69
-11.35,-10.34,-9.5,-8.67,-7.52,NaN,-5.01,-3.94,-2.56,NaN,-0.109999999999999,0.629999999999999,2.89,3.96,NaN,6.91,7.44,9.77,NaN,12.15,13.11,14.69,15.54,16.61
NaN,-10.25,-9.43,NaN,NaN,-6.63,-4.9,-3.78,NaN,-2.09,0.129999999999999,NaN,2.91,3.75,5.72,6.55,7.59,9.97,11.14,11.99,13.17,NaN,NaN,16.53
-11.35,-10.38,-9.51,NaN,-7.22,-6.55,-4.52,NaN,NaN,-2.04,-0.5,NaN,2.88,3.85,5.59,6.64,7.59,9.88,10.95,11.87,12.76,NaN,15.54,16.61
NaN,-10.02,NaN,-8.73,-7.21,NaN,NaN,-4.43,-3.12,-1.57,-0.169999999999998,1.03,2.61,3.78,NaN,6.68,NaN,9.82,NaN,NaN,13.13,NaN,NaN,16.69
-11.35,-10.17,-9.39,-8.39,-7.21,NaN,-4.7,-3.9,-2.99,-1.9,-0.149999999999999,0.98,3.05,NaN,5.39,6.86,7.53,9.41,11.03,11.95,13.2,14.69,15.54,16.69
NaN,NaN,-9.48,-8.8,-7.29,-6.5,-4.97,-4.12,NaN,-1.97,-0.449999999999999,0.489999999999998,2.91,3.92,5.59,6.82,NaN,9.78,10.98,11.86,13.26,NaN,15.54,16.61
-11.35,-10.28,NaN,-8.8,-7.14,NaN,NaN,-4.35,-2.9,-1.92,-0.0399999999999991,NaN,2.44,4,5.13,6.55,NaN,9.94,11.01,11.96,NaN,14.68,15.53,16.63
-11.35,-10.25,NaN,-8.72,-7.44,-6.72,-4.93,-4.29,-2.89,-1.91,-0.439999999999998,0.739999999999998,2.98,3.95,5.41,6.94,NaN,9.58,11.19,11.88,12.75,NaN,15.54,16.66
-11.34,-10.36,-9.38,NaN,-7.65,-6.63,-4.82,NaN,-3.32,-1.75,-0.120000000000001,0.699999999999999,2.98,NaN,5.07,6.54,7.53,9.44,10.86,12.18,13.08,NaN,15.54,16.69
-11.35,-10.13,NaN,-8.58,-7.48,-6.67,-5,-4.23,-3.26,-1.97,-0.0899999999999999,NaN,2.67,3.9,5.64,6.59,7.53,9.47,11.1,11.93,NaN,14.68,NaN,NaN
-11.35,-10.14,-9.39,-8.39,-7.5,-6.57,-4.77,NaN,-3.2,-2.01,-0.0299999999999976,1,2.94,3.75,5.42,6.49,7.52,9.63,10.84,11.79,13.12,14.68,NaN,16.53
-11.35,-10.38,-9.49,NaN,-7.53,-6.54,NaN,-4.12,NaN,-1.95,-0.259999999999998,NaN,2.86,NaN,5.45,7.02,NaN,9.87,11,11.88,12.85,14.69,15.54,16.66
-11.35,-10.33,-9.35,NaN,-7.15,-6.67,-4.45,NaN,-2.95,-1.97,-0.120000000000001,NaN,2.74,3.95,5.04,7,NaN,9.61,10.98,11.81,13.04,14.69,15.54,16.57
-11.35,-10.25,-9.22,-8.38,NaN,-6.94,-4.83,NaN,-3.2,-1.9,-0.0599999999999987,0.57,2.94,NaN,5.53,6.64,7.52,9.94,11.01,12.01,13.09,14.68,NaN,NaN
-11.35,-10.01,NaN,-8.86,NaN,-6.51,-4.82,NaN,-3.1,-1.92,-0.599999999999998,0.57,2.94,3.78,5.27,6.62,NaN,9.71,NaN,12.18,NaN,14.69,15.54,16.64
NaN,-10.06,NaN,-8.62,-7.39,-6.51,-4.64,NaN,-2.85,-2.01,-0.460000000000001,0.469999999999999,2.94,NaN,5.62,NaN,7.38,9.6,11.08,12,12.99,NaN,15.54,16.61
-11.35,-10.33,NaN,-8.93,-7.14,NaN,-4.82,-3.99,-2.9,-1.84,-0.0999999999999979,0.800000000000001,2.81,3.76,5.63,6.92,NaN,9.82,11,11.92,13.11,14.69,15.54,16.69
NaN,-10.29,NaN,-8.76,NaN,-6.63,-4.74,NaN,-2.95,-1.89,-0.0500000000000007,NaN,2.79,3.89,5.17,6.72,NaN,9.64,10.91,NaN,12.63,14.68,15.53,16.64
NaN,-10.33,-9.44,-8.76,NaN,-6.62,-4.92,NaN,-3.14,-2.26,-0.23,0.759999999999998,2.87,3.91,5.31,7.05,NaN,9.65,10.83,12.22,NaN,NaN,15.54,16.61
NaN,-10.1,-9.51,-8.43,-7.38,NaN,-4.76,NaN,-3.31,-2.04,0.16,0.620000000000001,2.73,NaN,5.25,6.71,NaN,9.97,10.98,11.9,13.12,14.68,NaN,16.53
-11.35,-10.19,NaN,-8.75,-7.5,-6.55,-4.92,-4.32,NaN,-1.95,-0.0299999999999976,NaN,2.86,3.95,5.71,6.63,NaN,NaN,10.96,11.88,12.63,14.68,15.53,16.53
-11.35,-10.12,NaN,-8.64,-7.54,-6.55,-4.67,NaN,NaN,-1.52,-0.199999999999999,1.08,2.99,NaN,5.02,6.89,7.42,9.69,10.96,11.92,12.63,14.69,15.54,16.53
-11.35,-10.26,NaN,-8.4,NaN,-6.69,-4.66,NaN,-2.97,-1.57,-0.120000000000001,NaN,2.98,NaN,5.61,NaN,7.27,9.47,10.86,11.83,13.07,NaN,15.54,16.69
-11.35,-10.33,NaN,-8.79,-7.65,-6.61,NaN,-4.12,-3.3,-2.08,-0.120000000000001,0.689999999999998,2.99,3.94,5.71,NaN,7.45,9.85,11.06,11.88,13.26,NaN,NaN,16.65
-11.35,-10.27,-9.53,NaN,NaN,-6.98,-4.88,-4.04,NaN,-2.02,-0.349999999999998,0.939999999999998,2.94,3.92,5.49,6.4,7.48,9.66,NaN,12.3,NaN,14.68,15.53,16.53
NaN,NaN,-9.37,-8.71,-7.25,-6.61,-4.85,-3.83,NaN,-2.02,-0.109999999999999,NaN,2.81,4.28,5.61,NaN,7.5,9.94,10.99,11.9,13.24,14.69,15.54,16.65
-11.35,-10.33,-9.52,NaN,-7.91,-6.84,-4.93,-4.39,NaN,-1.99,-0.0399999999999991,0.57,2.89,3.85,5.34,7.02,NaN,9.98,10.92,12.26,13.17,NaN,NaN,16.53
NaN,-10.22,NaN,-8.73,NaN,-6.9,-4.88,-3.88,NaN,-1.93,-0.5,NaN,2.95,NaN,NaN,NaN,7.35,9.66,11.2,12.14,NaN,14.69,15.54,16.69
NaN,-10.34,-9.46,-8.42,-7.46,-6.6,-4.87,-4.39,-2.98,-2.14,-0.23,0.529999999999998,2.97,NaN,5.62,6.6,7.33,9.83,10.95,11.89,13.11,14.68,NaN,16.69
NaN,-10.38,-9.31,NaN,-7.31,-6.46,-4.86,-4,-3.46,-2.01,-0.399999999999999,0.509999999999998,2.78,3.83,5.08,6.84,7.53,9.87,10.9,11.79,NaN,14.68,NaN,16.53
-11.35,-10.17,-9.5,-8.47,NaN,-6.63,-4.98,-3.96,-2.99,-2.05,-0.0700000000000003,0.759999999999998,2.64,NaN,5.52,6.84,7.44,NaN,11.14,11.88,12.64,14.68,15.53,16.63
-11.35,-10.25,-9.29,-8.47,NaN,-6.64,NaN,-4.26,NaN,NaN,0.0799999999999983,NaN,2.92,3.88,5.56,6.9,7.6,9.52,10.97,11.84,13.16,NaN,15.54,16.69
-11.35,-10.08,NaN,-8.68,-7.53,-6.65,-4.49,NaN,NaN,-1.98,-0.0500000000000007,NaN,3.13,NaN,5.1,6.71,7.49,9.63,10.92,NaN,12.67,14.69,15.54,16.58
-11.35,-10.15,NaN,-8.73,-7.44,-6.47,-4.93,-4.25,-2.72,-1.88,-0.279999999999998,1.02,2.74,3.82,5.63,6.93,7.4,9.64,10.93,11.76,12.77,NaN,15.54,16.53
NaN,-10.29,-9.4,-8.86,-7.48,-6.51,-4.88,NaN,NaN,-2.09,NaN,0.719999999999999,2.91,3.87,4.96,6.56,7.6,9.61,10.95,11.92,13.23,NaN,15.54,16.64
NaN,NaN,-9.53,-8.71,-7.37,-6.57,-4.74,NaN,NaN,-1.87,0.0500000000000007,0.919999999999998,2.88,NaN,5.53,6.72,7.64,NaN,10.9,NaN,12.79,14.68,15.53,16.69
-11.35,-10.26,NaN,NaN,NaN,-6.59,-4.83,-3.92,-2.89,-1.93,0.00999999999999801,1.07,2.75,3.79,5.38,6.76,7.5,9.66,11.03,11.99,12.87,NaN,15.54,16.58
-11.35,-10.38,-9.25,NaN,-7.64,-6.64,-4.81,-3.89,NaN,-1.89,-0.300000000000001,0.870000000000001,2.97,3.8,NaN,6.54,7.47,9.86,11.12,11.93,13.17,NaN,15.54,16.69
-11.35,-10.38,-9.35,NaN,-7.08,NaN,-4.9,NaN,NaN,-2.05,-0.199999999999999,0.52,2.99,3.94,5.58,NaN,7.27,9.88,10.88,12.06,13.25,14.69,15.54,16.53
-11.35,NaN,NaN,-8.9,NaN,-6.68,-4.97,-3.78,NaN,-2.02,-0.140000000000001,0.73,2.77,NaN,5.61,NaN,7.23,9.73,11.02,12.04,13.07,NaN,15.54,16.65
-11.35,-10.38,-9.47,NaN,NaN,-6.61,NaN,-4.43,-2.92,NaN,-0.239999999999998,NaN,2.88,3.96,5.3,6.6,7.34,9.53,10.88,12.01,13.16,NaN,15.54,NaN
