-17.81,-14.74,NaN,NaN,-9.79,-8.93,-6.97,-5.9,-4.73,-3.83,-2.43,-1.49,0.0599999999999987,1.89,NaN,NaN,4.9,NaN,8.39,NaN,10.35,11.47,13.87,NaN
NaN,-14.74,-11.99,-10.78,-9.76,-8.85,-6.85,-5.95,-4.31,NaN,-2.63,-1.46,0.109999999999999,1.81,2.31,4.14,5.35,NaN,8.3,9.89,10.68,11.93,NaN,NaN
-17.81,NaN,-11.99,-10.78,NaN,-8.54,-6.81,-5.68,-4,NaN,-2.14,-1.31,0.00999999999999801,1.66,2.37,4.28,5.27,6.98,8.44,10.01,NaN,11.74,13.87,30.45
-17.81,-14.74,-11.99,NaN,-9.85,-8.78,-7.1,-5.87,-4.39,-3.44,-2.68,-1.39,0.0500000000000007,2.03,NaN,4.28,5.48,NaN,8.18,9.82,10.6,11.67,NaN,NaN
NaN,-14.74,-11.99,NaN,-9.85,-8.83,-6.94,NaN,-4.41,NaN,-2.3,-1.16,0.120000000000001,1.7,NaN,4.36,4.87,7.26,8.37,NaN,10.31,NaN,NaN,30.45
-17.81,NaN,-11.99,-10.78,-9.73,-8.78,-6.88,-5.88,-4.63,-3.51,NaN,NaN,0.0999999999999979,1.71,2.66,4.21,4.85,NaN,8.31,9.77,10.63,12,13.87,30.45
-17.81,NaN,-11.99,-10.78,-9.67,-8.86,-7.02,-5.89,-4.38,NaN,-2.37,-1.53,0.0199999999999996,1.65,NaN,4.17,4.9,NaN,8.34,NaN,10.27,11.88,NaN,NaN
NaN,NaN,NaN,-10.77,-9.87,-8.83,-6.97,-5.97,-4.66,-3.53,-2.51,NaN,0.0599999999999987,1.62,NaN,NaN,5.02,6.64,8.29,9.77,10.8,11.9,NaN,30.45
NaN,-14.74,-11.99,NaN,-9.76,-8.82,-7.48,-5.99,-4.21,NaN,NaN,-1.51,0.0599999999999987,1.71,2.61,NaN,5.08,6.93,8.36,NaN,10.31,11.81,13.87,30.45
-17.81,NaN,-11.99,NaN,-9.81,-8.83,NaN,-6.02,-4.26,-3.48,-2.37,-1.67,0.0399999999999991,NaN,2.31,4.33,4.84,7.15,8.35,9.8,NaN,11.78,13.87,30.45
-17.81,NaN,NaN,NaN,-9.89,-8.91,-7.07,-5.83,-4.37,NaN,-2.28,-1.41,0.0500000000000007,1.72,2.17,4.13,5.28,7.24,8.19,10.04,NaN,11.9,NaN,NaN
-17.81,NaN,NaN,-10.77,-9.87,-8.94,-6.52,-6.05,-4.49,-3.7,-1.98,-1.22,0.0599999999999987,NaN,2.18,4.16,4.86,6.67,8.08,10.07,10.67,11.94,13.87,NaN
-17.81,-14.74,-11.99,NaN,-9.74,NaN,NaN,-5.65,-4.59,-3.8,-2.25,-1.58,0.0399999999999991,NaN,2.3,4.19,5.16,7.13,8.28,9.93,10.49,11.95,13.87,30.45
-17.81,-14.74,NaN,NaN,-9.67,NaN,-7.15,-6.01,-4.25,NaN,-2.2,-1.24,0.0899999999999999,NaN,2.2,4.28,4.86,NaN,8.21,NaN,10.34,12.06,NaN,30.45
-17.81,NaN,-11.99,-10.78,NaN,-8.84,-6.93,-5.87,-4.73,NaN,-2.11,-0.989999999999998,0.0700000000000003,1.77,2.36,4.16,5.21,7.03,8.42,9.88,10.65,11.95,NaN,NaN
NaN,-14.74,-11.99,-10.78,-9.73,-8.74,-7.22,-5.93,-4.25,-3.45,-1.85,NaN,0.0599999999999987,1.73,2.74,4.16,4.96,NaN,8.17,9.84,10.79,11.74,13.87,30.45
NaN,-14.74,NaN,NaN,-9.78,-8.82,-6.83,-5.96,-4.25,NaN,NaN,-1.3,0.0199999999999996,1.58,2.48,NaN,5.15,NaN,8.25,9.93,10.69,11.87,13.87,30.45
NaN,-14.74,NaN,-10.77,-9.82,-8.83,-6.86,-6.04,-4.35,-3.47,NaN,-1.48,0.0599999999999987,1.78,2.49,4.33,NaN,7.14,8.32,9.71,10.63,12.08,13.87,NaN
NaN,NaN,NaN,-10.78,-9.66,-8.88,NaN,-5.95,-4.25,-3.61,NaN,-1.56,0.0399999999999991,NaN,2.12,NaN,4.91,7.13,8.24,9.96,NaN,11.66,NaN,30.45
-17.81,NaN,-11.99,-10.78,NaN,-8.85,-7.03,-5.92,-4.36,NaN,-2.18,NaN,0.0199999999999996,1.8,2.29,4.31,5.3,7.35,8.24,9.93,NaN,NaN,13.87,NaN
NaN,-14.74,NaN,-10.77,-9.79,NaN,-7.06,-5.97,-4.08,NaN,-2.27,-1.44,0.0500000000000007,1.7,2.42,4.17,5.02,NaN,NaN,9.88,10.43,12.05,13.87,30.45
NaN,-14.74,NaN,-10.78,NaN,-8.96,-6.89,-6.04,NaN,-3.61,NaN,NaN,0.0299999999999976,NaN,2.41,4.29,5.46,7.25,8.02,9.87,10.58,11.75,13.87,30.45
NaN,NaN,-11.99,-10.78,NaN,-9.05,-6.81,-6.04,-4.18,NaN,NaN,NaN,0.0799999999999983,1.84,NaN,4.08,5.27,7.37,8.37,NaN,10.63,12.08,13.87,NaN
-17.81,NaN,-11.99,-10.78,-9.82,-8.82,-6.89,-5.79,-4.45,-3.35,-2.16,-1.42,0.120000000000001,1.64,NaN,4.15,5.3,NaN,8.21,9.87,10.38,11.97,NaN,NaN
