NaN,-17.11,-15.98,-14.75,-13.81,-12.87,-12.1,-9.52,-7.79,-5.3,-4.35,-2.29,0.0300000000000011,NaN,2.58,3.5,4.75,5.85,7.06,NaN,9.4,10.76,13.03,13.71,14.99,17.18,19.2
-18.02,NaN,NaN,-14.72,NaN,-12.85,-11.95,-9.63,-7.32,-5.57,-4.28,-2.38,-0.169999999999998,NaN,NaN,3.39,4.82,5.89,NaN,7.78,9.43,10.56,13.03,13.73,14.99,17.31,NaN
NaN,-17.12,-15.93,-14.8,-13.88,-13.08,-11.86,-9.32,-7.42,NaN,-4.25,-2.12,0.120000000000001,NaN,NaN,3.29,4.71,5.93,NaN,7.63,9.37,10.52,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-15.93,-14.75,-13.94,-12.85,-12,-9.2,-7.37,-5.65,-4.35,-2.46,0.219999999999999,NaN,2.29,3.35,4.66,5.99,NaN,7.85,9.38,10.64,13.02,NaN,14.99,17.13,19.2
-18.02,-17.12,-16.01,-14.79,-13.71,NaN,-11.86,-9.61,-7.5,NaN,-4.27,-2.62,-0.190000000000001,NaN,NaN,3.36,5,5.85,6.86,7.7,9.39,10.56,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-16.06,-14.5,-13.6,-12.94,-12,-9.33,-7.58,NaN,-4.3,-2.28,0.16,1.38,NaN,3.31,4.69,5.96,NaN,7.53,9.35,10.54,NaN,NaN,NaN,17.1,19.2
NaN,NaN,NaN,-14.6,NaN,-12.85,-12.1,-9.55,-7.44,-5.4,-4.3,-2.3,0.109999999999999,NaN,2.37,3.3,4.71,5.95,6.88,8.03,9.41,11.15,13.02,NaN,14.99,NaN,NaN
NaN,-17.11,-16.06,-14.46,-13.71,-12.94,-12.1,-9.56,-7.46,-5.62,-4.33,-2.23,0.00999999999999801,NaN,2.34,3.35,4.74,5.96,6.97,NaN,9.43,10.69,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-15.93,-14.72,NaN,-12.97,-11.91,-9.48,-7.44,NaN,-4.74,-2.61,0.0899999999999999,NaN,NaN,3.3,4.74,5.95,NaN,7.73,9.37,10.64,13.02,NaN,14.99,17.18,19.2
-18.02,NaN,-16.17,-14.79,-13.71,NaN,-11.86,-9.65,-7.42,-5.45,-4.38,-2.71,-0.00999999999999801,1.38,NaN,3.16,4.65,5.96,6.94,NaN,9.45,10.84,NaN,13.74,NaN,17.18,19.2
NaN,-17.11,-16.11,-14.35,-13.62,-12.95,-12.1,-9.59,-7.48,-5.71,-4.23,-2.61,0.0399999999999991,NaN,NaN,3.03,4.7,NaN,NaN,NaN,9.46,11.02,13.02,NaN,14.99,17.1,19.2
NaN,-17.11,-16.06,-14.6,-13.79,-12.86,-11.95,-9.75,-7.41,-5.73,-4.33,-2.71,-0.0999999999999979,NaN,NaN,3.37,4.85,5.91,NaN,NaN,9.43,11.18,NaN,13.74,NaN,17.18,19.2
