-15,NaN,NaN,-9.53,NaN,-7.46,-6.4,-5.52,NaN,-3.27,-1.6,-0.00999999999999801,1.67,3.12,5.14,NaN,6.9,7.94,9.17,10.42,11.96,NaN
-15.06,-12.67,-11.18,-9.25,-8.45,-7.51,-6.34,NaN,-5.03,NaN,-1.53,0.0300000000000011,1.95,2.92,5.16,NaN,6.89,7.78,9.05,10.22,11.88,12.75
NaN,NaN,-11.13,-9.07,NaN,-7.41,-6.22,-5.62,NaN,-3.15,-1.7,-0.0199999999999996,1.9,2.99,5.16,6.01,6.81,7.79,8.88,10.05,11.48,12.75
NaN,-12.76,-11.11,NaN,-8.42,-7.4,-6.41,NaN,-4.64,-3.53,NaN,-0.00999999999999801,1.72,3.06,5.13,5.93,6.95,NaN,9.15,10.2,12.07,NaN
NaN,-12.74,-11.07,-9.38,-8.59,-7.44,-6.48,-5.51,-4.73,-3.38,-1.51,0.0500000000000007,1.87,2.78,5.05,6.02,6.75,7.83,9.09,10,11.89,12.75
-15.06,-12.66,-11.07,-9.33,-8.5,-6.99,-6.65,NaN,-5.05,-3.29,NaN,0.0599999999999987,1.86,2.95,5.16,5.87,7,7.92,NaN,10.04,11.73,NaN
-15.02,-12.62,-11.07,-9.5,-8.45,-7.92,-6.58,NaN,NaN,-2.97,-1.48,0.120000000000001,NaN,2.96,NaN,5.82,6.99,7.72,8.84,10.06,11.7,12.75
-15,-12.7,-11.07,-9.09,-8.56,-7.48,-6.47,-5.48,NaN,-3.51,-1.56,-0.0199999999999996,1.8,2.93,5.11,5.99,7.1,7.92,NaN,10.21,11.92,NaN
-15.12,-12.59,-11.18,-9.38,-8.58,-7.48,-6.42,NaN,-4.84,-3.1,-1.62,0.0199999999999996,1.7,2.84,5.07,5.93,7.07,7.92,9.1,10.35,11.78,12.74
-15.08,-12.8,-11.15,-9.34,-8.07,NaN,-6.44,-5.18,NaN,-3.45,-1.63,0.0199999999999996,1.84,2.8,5.05,6.01,7.07,NaN,8.91,10.12,NaN,NaN
-15.06,-12.73,-11.18,-9.5,-8.42,-7.46,NaN,-5.53,-4.72,-3.16,-1.53,0.0399999999999991,1.58,2.72,NaN,5.88,6.75,7.92,9.11,10.21,11.83,12.74
-15.12,-12.83,-11.13,-9.85,-8.53,-7.39,-6.4,NaN,-4.78,-3.42,-1.56,0.0399999999999991,1.89,2.93,5.29,NaN,6.83,NaN,9.32,10.07,11.83,12.75
-15.12,-12.76,-11.13,-9.33,-8.41,-7.35,NaN,-5.56,-4.69,-3.44,-1.74,-0.0300000000000011,1.62,2.93,5.27,5.88,6.9,8.07,NaN,10.03,11.9,NaN
-15.08,-12.58,-11.07,-9.26,-8.5,-7.34,-6.31,-5.23,NaN,-3.12,-1.48,0.0700000000000003,NaN,3.18,NaN,5.91,6.88,7.88,NaN,10.27,NaN,12.75
-15.12,NaN,-11.18,-9.52,-8.49,-7.45,NaN,-5.64,NaN,-3.47,-1.56,-0.0199999999999996,1.57,2.98,4.7,5.72,6.9,NaN,9.06,10.11,NaN,NaN
-15,-12.64,NaN,-9.45,-8.6,-7.41,-6.51,NaN,NaN,-3.48,-2.03,0.0500000000000007,1.82,2.96,5,5.95,6.95,7.88,NaN,10.13,11.67,NaN
NaN,-12.96,-11.07,-9.33,-8.3,-7.37,-6.43,NaN,NaN,-3.42,-1.37,0.0799999999999983,1.88,3.1,NaN,5.94,NaN,7.87,8.99,10.04,NaN,NaN
-15.12,-12.79,-11.06,-9.35,NaN,-7.5,-6.44,-5.43,NaN,NaN,-1.61,0.120000000000001,1.82,2.8,5.12,6.04,NaN,7.94,9.12,10.07,11.84,NaN
NaN,-12.73,-11.18,-9.36,-8.51,-7.49,-6.45,-5.51,-4.65,-3.29,NaN,0.0599999999999987,1.82,3.04,5.3,5.96,7.04,7.78,9.07,10.05,12.04,NaN
-15.09,NaN,-11.15,-9.37,-8.42,-7.53,-6.37,-5.58,NaN,-3.51,-1.51,-0.0199999999999996,1.85,2.83,5.39,5.7,6.8,8.14,9.1,10.32,12.04,NaN
-15.12,-12.79,-11.18,-9.28,-8.56,-7.68,-6.26,-5.17,NaN,-3.35,NaN,-0.0500000000000007,1.54,3.13,5.15,5.75,6.82,NaN,9.16,10.11,11.81,NaN
-15,-12.65,-11.11,-9.63,-8.32,NaN,NaN,-5.6,NaN,-3.38,-1.38,0.00999999999999801,1.92,2.85,5.34,NaN,6.9,7.76,NaN,10.21,11.92,NaN
-15,-12.87,NaN,NaN,-8.51,-7.3,-6.39,NaN,-4.54,-3.26,-1.46,0.0599999999999987,NaN,2.81,4.62,5.86,7.06,7.66,8.99,10.17,11.91,12.74
-15.06,-12.61,-11.11,-9.21,-8.51,-7.44,-6.39,-5.19,NaN,-3.37,-1.47,0.0899999999999999,NaN,2.82,5.46,NaN,6.77,7.68,8.66,10.11,11.88,12.75
-15.06,-12.76,-11.13,-9.62,-8.48,-7.26,-6.35,NaN,-4.89,-3.25,NaN,0.120000000000001,1.74,2.83,5.26,6.03,7,NaN,9.09,9.99,12.04,NaN
-15.12,-12.81,-11.13,-9.27,-8.41,-7.44,-6.47,NaN,-5.12,-3.45,-1.58,-0.0300000000000011,1.77,2.98,5.03,6.17,6.86,7.59,NaN,10.19,11.8,12.75
