-12.99,-12.24,-10.68,NaN,-7.36,-5.63,-3.65,NaN,-1.87,0.0799999999999983,NaN,2.89,NaN,5.24,6.73,8.27,9.31,11.8,NaN,13.92
-12.94,-12.3,NaN,NaN,-7.24,-5.63,-4.18,-2.69,NaN,-0.0899999999999999,1.65,2.78,NaN,5.56,6.85,7.8,9.38,11.62,NaN,NaN
-12.9,-12.3,-10.67,NaN,-6.74,-5.2,-4.03,NaN,-1.72,0.0799999999999983,1.34,3.04,NaN,NaN,6.75,NaN,9.44,11.11,NaN,NaN
-12.88,NaN,-10.72,NaN,-7.26,-5.87,-4,-2.63,-1.82,0.140000000000001,1.49,2.88,4.11,5.19,NaN,NaN,9.2,11.2,NaN,13.92
-13.08,NaN,NaN,-8.58,-7.05,NaN,-4.15,NaN,-1.92,0.00999999999999801,1.69,2.81,4.07,5.12,7.1,8.02,9.32,NaN,NaN,NaN
-12.75,-12.05,-10.69,-8.07,-6.73,-5.85,-4.05,-2.91,-1.82,0.0300000000000011,1.74,3.1,4.09,5.34,6.87,8.09,9.27,11.6,NaN,NaN
-12.95,-12.16,-10.73,-8.69,-6.78,-5.16,-3.97,-2.68,-1.56,0.16,1.69,3.07,3.86,5.37,6.94,8.03,9.48,11.55,NaN,13.92
-12.94,NaN,-10.75,NaN,-7.14,-5.34,NaN,-2.75,-1.46,0.0399999999999991,1.69,2.88,3.95,5.27,6.78,7.97,9.46,11.67,NaN,13.92
-12.85,-12.05,-10.66,NaN,-7.18,-5.88,-4.16,-2.59,-1.74,0.0199999999999996,1.67,2.89,4,5.18,6.8,7.9,9.46,11.38,12.46,13.92
-12.78,-12.22,-10.72,NaN,NaN,-5.87,-3.86,-2.71,-1.9,0.18,1.58,3.02,3.99,5.38,NaN,7.89,9.53,11.79,NaN,NaN
-12.93,-12.03,-10.7,-8.39,-7.04,NaN,-3.96,-2.66,-1.94,0.0599999999999987,1.63,3.09,4.01,5.2,6.95,8.09,9.43,11.7,NaN,NaN
-12.95,-12.11,-10.74,-8.48,-7.51,-5.4,-3.94,-2.59,NaN,-0.0700000000000003,1.75,3.11,4.02,5.47,7.17,7.97,9.39,11.11,NaN,NaN
-13.08,NaN,-10.71,-8.53,-6.71,-5.19,-3.95,NaN,-1.99,0.0599999999999987,NaN,3.11,NaN,5.02,6.94,NaN,9.19,11.08,12.4,13.92
-12.95,-12.16,-10.76,-8.49,-7.05,-5.22,-3.87,-3.17,-1.94,0.0599999999999987,1.74,2.97,NaN,5.15,6.81,7.94,9.45,11.76,NaN,NaN
-12.88,-12.34,-10.6,NaN,-7.41,-5.53,-4.01,-3.06,-1.9,-0.16,1.74,2.66,NaN,5.21,6.55,7.95,9.28,11.73,NaN,13.92
-13.06,-12.26,-10.67,-8.5,-7.23,-5.87,NaN,-2.72,-1.82,0.0799999999999983,1.69,2.82,3.93,5.25,6.94,7.84,8.96,11.44,12.4,13.92
-13.03,-12.07,-10.61,NaN,-7.11,-5.81,NaN,-2.81,-1.75,0.120000000000001,1.64,3.02,3.87,5.05,7.09,NaN,9.25,NaN,NaN,13.92
-12.94,NaN,-10.67,NaN,-7.17,-5.3,NaN,-2.72,-1.95,0.190000000000001,1.41,3.1,3.94,5.37,6.83,7.98,9.35,11.62,12.44,NaN
-12.94,-12.24,-10.66,-8.56,-7.17,-5.6,NaN,-2.87,-1.76,-0.129999999999999,1.69,3.09,4,5.14,6.79,8.04,9.39,11.71,NaN,13.92
-13.01,-12.21,-10.75,-8.58,-7.02,NaN,-3.91,NaN,-1.68,0.0599999999999987,1.43,3.04,NaN,4.83,7.17,7.76,9.33,11.71,NaN,13.92
-12.75,-12.07,-10.68,NaN,-7.02,-5.34,-3.87,-2.68,-1.9,0.0399999999999991,1.59,3.1,4.05,5.28,7.12,7.88,9.4,11.55,NaN,13.92
-12.77,-12.15,-10.66,-8.62,-7.06,-5.16,-3.89,NaN,-1.93,0.129999999999999,1.68,2.9,3.87,5.1,6.89,8.15,9.19,11.6,NaN,13.92
-12.81,-12.24,-10.59,-8.49,-6.98,-5.44,-3.96,-3.27,-1.88,0.109999999999999,1.67,2.97,4.04,5.16,6.94,NaN,9.17,11.53,NaN,13.92
-12.78,NaN,-10.59,-8.49,-7.18,-5.16,-4.18,NaN,-1.9,0.109999999999999,1.64,3.08,4,NaN,NaN,7.89,9.43,NaN,NaN,13.92
-12.97,-12.24,-10.66,NaN,-7.15,NaN,-3.93,-2.83,NaN,0.0399999999999991,1.68,3.12,4.07,5.08,7.01,7.99,9.35,11.7,12.43,13.92
-13.06,-12.13,-10.65,NaN,-7.16,NaN,-4.28,-2.6,-1.5,0.0399999999999991,1.71,2.79,3.77,5.17,6.71,7.99,9.31,11.71,NaN,NaN
