"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitch1","target_pitch2","target_pitch3","target_pitch4","target_pitch5","num_target_pitches","target_interval1","target_interval2","target_interval3","target_interval4","sung_pitch1","sung_pitch2","sung_pitch3","sung_pitch4","sung_pitch5","num_sung_pitches","sung_interval1","sung_interval2","sung_interval3","sung_interval4","in2ref_1","in2ref_2","in2ref_3","in2ref_4","in2ref_5","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","age","gender","sung_intervals_confirm","pitch_RMSE","interval_RMSE","int_class"
5,108,1,"custom_trial",313,133,"high",0,59.7909164232876,52.0030184559023,59.8656938247983,53.7093874043818,52.5224768439166,53.8144039892318,5,7.86267536889599,-6.15630642041653,-1.18691056046517,1.29192714531518,53.7032802109035,60.7335624278179,53.6888108684136,53.9214648523896,54.2830874357238,5,7.03028221691437,-7.04475155940432,0.232653983975993,0.36162258333421,-6.08763621238404,0.942646004530324,-6.10210555487399,-5.869451570898,-5.50782898756379,TRUE,"5,5,1.70026175500119,0.867868603019566,-0.0205765359682175,1.39898800847294,0.468683446491973,0.883045055403491,1.70026175500119,1.07901260069806,-0.832393151981627,-0.888445138987784,1.41956454444116,-0.930304561980968,-0.307894577127305,1.41956454444116,1.04437100667507,50",1.70026175500119,1.41956454444116,50,1.07901260069806,1.04437100667507,TRUE,"singing_block1",13,3,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","7.03028221691437,-7.04475155940432,0.232653983975993,0.36162258333421","1.07901260069806","1.04437100667507","first3"
5,111,1,"custom_trial",120,64,"high",0,60.1989321252195,55.8220010954834,63.3894989568177,53.5125603053698,60.1226788977087,55.0470531222149,5,7.56749786133425,-9.87693865144783,6.61011859233881,-5.07562577549373,53.8163728882202,62.8858963571711,53.4878045454418,60.1006340248714,56.4821582467446,5,9.06952346895081,-9.39809181172927,6.61282947942961,-3.6184757781268,-6.38255923699927,2.68696423195154,-6.71112757977772,-0.0982981003481171,-3.71677387847492,TRUE,"5,5,-2.00562820726318,-0.503602599646619,-0.0247557599280555,-0.0220448728372631,1.43510512452966,-0.224185263029091,2.00562820726318,1.12576957026381,1.50202560761656,0.478846839718564,0.00271088709079237,1.45714999736693,0.86018333294821,1.50202560761656,1.07339050275047,100",2.00562820726318,1.50202560761656,100,1.12576957026381,1.07339050275047,TRUE,"singing_block1",11,1,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","9.06952346895081,-9.39809181172927,6.61282947942961,-3.6184757781268","1.12576957026381","1.07339050275047","first3"
41,727,1,"custom_trial",275,114,"low",0,60.6607104156807,53.3035200739946,59.2141977879405,53.7365980876619,55.2559821915426,67.3622210706555,5,5.91067771394597,-5.47759970027865,1.51938410388068,12.106238879113,57.0260345239327,60.9389329115602,54.9514045200537,60.9828726880393,66.9414883777299,5,3.91289838762746,-5.98752839150653,6.03146816798567,5.9586156896906,-3.63467589174799,0.278222495879476,-5.70930589562705,0.322162272358618,6.28077796204921,TRUE,"5,5,3.72251444993818,1.72473512361967,1.21480643239179,5.72689049649678,-0.420732692925583,2.39364276190417,5.72689049649678,3.20255743125983,-1.99777932631851,-0.509928691227884,4.51208406410499,-6.14762318942236,-1.03581178571594,6.14762318942236,3.94978869648355,100",5.72689049649678,6.14762318942236,100,3.20255743125983,3.94978869648355,TRUE,"singing_block1",13,3,NA,NA,48.9068926140255,"low","low",8,5,2,69,"male","3.91289838762746,-5.98752839150653,6.03146816798567,5.9586156896906","3.20255743125983","3.94978869648355","first3"
20,247,1,"custom_trial",231,92,"low",0,60.5363749746541,66.1534161008536,65.7808485671802,55.7147883427636,54.2865213514647,61.7246114447888,5,-0.37256753367339,-10.0660602244166,-1.42826699129895,7.43809009332412,65.9274782070595,65.9032136041866,57.1017633693476,60.770157445328,62.9041955106862,5,-0.0242646028728544,-8.80145023483907,3.66839407598042,2.13403806535823,5.39110323240536,5.36683862953251,-3.43461160530656,0.233782470673859,2.36782053603208,TRUE,"5,5,-0.225937893794132,0.122365037006404,1.38697502658394,6.48363609386331,1.17958406589742,1.78932446591139,6.48363609386331,3.01392356985599,0.348302930800536,1.26460998957754,5.09666106727937,-5.30405202796589,0.351380489922887,5.30405202796589,3.73595621318806,75",6.48363609386331,5.30405202796589,75,3.01392356985599,3.73595621318806,TRUE,"singing_block1",11,1,NA,NA,53.3820449627012,"low","low",9,1.428571,1,26,"male","-0.0242646028728473,-8.80145023483907,3.66839407598042,2.13403806535823","3.01392356985599","3.73595621318806","first3"
5,126,1,"custom_trial",273,113,"high",0,61.093510911949,66.6919247421479,62.2959290683322,60.1061206935456,56.4688225041904,55.1851992196304,5,-4.3959956738157,-2.18980837478662,-3.63729818935522,-1.28362328455999,61.920509609919,66.5040980984291,60.8815332207961,61.5777392992326,54.045048826493,5,4.58358848851014,-5.62256487763299,0.696206078436468,-7.5326904727396,0.826998697969955,5.4105871864801,-0.211977691152889,0.484228387283579,-7.04846208545602,TRUE,"5,5,-4.77141513222892,4.20816903009693,0.775412527250559,5.10891679504225,-1.14015039313737,0.836186565404688,5.10891679504225,3.70073850129898,8.97958416232585,-3.43275650284637,4.33350426779169,-6.24906718817962,0.907816184772889,8.97958416232585,6.12876106765224,50",5.10891679504225,8.97958416232585,50,3.70073850129898,6.12876106765224,TRUE,"singing_block1",10,0,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","4.58358848851014,-5.62256487763299,0.696206078436468,-7.5326904727396","3.70073850129898","6.12876106765224","first3"
5,112,1,"custom_trial",24,16,"high",0,58.5605225226956,61.2261946798284,58.3463752288559,61.9116590855674,51.0872111271802,61.673709189566,5,-2.87981945097246,3.56528385671145,-10.8244479583871,10.5864980623858,60.7889158051792,53.2401001908502,61.2427995860951,51.2618609214638,57.0739727207815,5,-7.54881561432895,8.00269939524482,-9.98093866463127,5.81211179931772,2.2283932824836,-5.32042233184535,2.68227706339947,-7.29866160123181,-1.48654980191409,TRUE,"5,5,-0.437278874649174,-5.10627503800567,-0.668859499472298,0.174649794283546,-4.5997364687845,-2.12750001732562,5.10627503800567,3.09518040640341,-4.6689961633565,4.43741553853337,0.843509293755844,-4.77438626306805,-1.04061439853383,4.77438626306805,4.03101891439002,100",5.10627503800567,4.77438626306805,100,3.09518040640341,4.03101891439002,TRUE,"singing_block1",13,3,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","-7.54881561432895,8.00269939524482,-9.98093866463127,5.81211179931772","3.09518040640341","4.03101891439002","first3"
5,117,1,"custom_trial",194,84,"high",0,61.2954262577291,65.08391572315,65.1781818861197,68.942205697608,58.5851122260721,61.6713839428524,5,0.0942661629696744,3.76402381148827,-10.3570934715359,3.08627171678024,62.140972415549,62.6600202365542,69.5152751997028,57.0823130502316,57.8379761429718,5,0.519047821005209,6.85525496314857,-12.4329621494712,0.7556630927402,0.845546157819939,1.36459397882515,8.21984894197372,-4.21311320749744,-3.45745011475724,TRUE,"5,5,-2.94294330760105,-2.51816164956551,0.573069502094782,-1.5027991758405,-3.83340779988054,-2.04484848615856,3.83340779988054,2.54101880285917,0.424781658035535,3.0912311516603,-2.07586867793528,-2.33060862404004,-0.222616123069873,3.0912311516603,2.20664433113274,75",3.83340779988054,3.0912311516603,75,2.54101880285917,2.20664433113274,TRUE,"singing_block1",12,2,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","0.519047821005209,6.85525496314857,-12.4329621494712,0.7556630927402","2.54101880285917","2.20664433113274","first3"
5,118,1,"custom_trial",321,137,"high",0,62.1210724857743,56.8070282699893,62.279812038928,64.3265277160895,61.9450625684304,63.6028709919762,5,5.4727837689387,2.04671567716153,-2.38146514765913,1.65780842354582,55.802632297309,64.2816400259687,60.1246321557508,56.4177944888169,53.2799103218195,5,8.47900772865968,-4.15700787021793,-3.70683766693387,-3.1378841669974,-6.31844018846524,2.16056754019444,-1.99644033002349,-5.70327799695736,-8.84116216395476,TRUE,"5,5,-1.00439597268026,2.00182798704071,-4.20189556033875,-5.52726807961349,-10.3229606701567,-3.8109384591497,10.3229606701567,5.65307460203997,3.00622395972098,-6.20372354737946,-1.32537251927474,-4.79569259054321,-2.32964117436911,6.20372354737946,4.25084838844408,50",10.3229606701567,6.20372354737946,50,5.65307460203997,4.25084838844408,TRUE,"singing_block1",12,2,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","8.47900772865968,-4.15700787021793,-3.70683766693387,-3.1378841669974","5.65307460203997","4.25084838844408","first3"
5,131,1,"custom_trial",114,61,"high",0,62.5839250551704,58.383902090658,61.9127493332881,57.7600629282221,63.6611683231303,65.6714785848342,5,3.52884724263008,-4.15268640506597,5.90110539490813,2.01031026170398,57.2017384058555,63.914351878565,55.0945057979113,61.2123658096191,65.0834027625865,5,6.71261347270946,-8.81984608065373,6.11786001170785,3.87103695296739,-5.38218664931487,1.33042682339459,-7.48941925725914,-1.3715592455513,2.4994777074161,TRUE,"5,5,-1.1821636848025,2.00160254527688,-2.66555713031088,-2.44880251351116,-0.588075822247745,-0.97659932111908,2.66555713031088,1.94173043776765,3.18376623007938,-4.66715967558776,0.216754616799719,1.86072669126342,0.148521965638688,4.66715967558776,2.97607263136799,100",2.66555713031088,4.66715967558776,100,1.94173043776765,2.97607263136799,TRUE,"singing_block1",11,1,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","6.71261347270946,-8.81984608065373,6.11786001170785,3.87103695296739","1.94173043776765","2.97607263136799","first3"
5,137,1,"custom_trial",335,144,"high",0,60.7236369639981,55.050699526924,66.0241324339004,65.5432789426657,55.8716744486156,59.6100185854613,5,10.9734329069764,-0.480853491234768,-9.67160449405011,3.73834413684578,57.2295352585107,65.6339856446018,57.2841452991008,52.8656549133436,54.7145717459317,5,8.4044503860911,-8.349840345501,-4.41849038575719,1.84891683258819,-3.49410170548745,4.91034868060365,-3.43949166489735,-7.85798205065453,-6.00906521806635,TRUE,"5,5,2.17883573158667,-0.390146789298683,-8.25913364356492,-3.00601953527199,-4.89544683952958,-2.8743822152157,8.25913364356492,4.60682930896732,-2.56898252088535,-7.86898685426623,5.25311410829293,-1.88942730425759,-1.76857064277906,7.86898685426623,4.99213803590329,75",8.25913364356492,7.86898685426623,75,4.60682930896732,4.99213803590329,TRUE,"singing_block1",10,0,NA,NA,57.096379276982,"high","high",8,2.714286,3.571429,59,"female","8.4044503860911,-8.349840345501,-4.41849038575719,1.84891683258819","4.60682930896732","4.99213803590329","first3"
