,TIME_FRAME,FUNDAMENTAL_FREQUENCY,MIDI_NOTE,NG_type,NG_ID,NG,PARTICIPANT_ID,SONG_ID
0,0.0,,,,,,555,Dance_1
1,0.023237595245137393,,,,,,555,Dance_1
2,0.046475190490274786,,,,,,555,Dance_1
3,0.06971278573541217,,,,,,555,Dance_1
4,0.09295038098054957,,,,,,555,Dance_1
5,0.11618797622568697,,,,,,555,Dance_1
6,0.13942557147082435,,,,,,555,Dance_1
7,0.16266316671596176,,,,,,555,Dance_1
8,0.18590076196109914,,,,,,555,Dance_1
9,0.20913835720623652,,,,,,555,Dance_1
10,0.23237595245137393,,,,,,555,Dance_1
11,0.25561354769651135,,,,,,555,Dance_1
12,0.2788511429416487,,,,,,555,Dance_1
13,0.3020887381867861,,,,,,555,Dance_1
14,0.3253263334319235,,,,,,555,Dance_1
15,0.3485639286770609,,,,,,555,Dance_1
16,0.3718015239221983,,,,,,555,Dance_1
17,0.3950391191673357,,,,,,555,Dance_1
18,0.41827671441247305,,,,,,555,Dance_1
19,0.44151430965761046,,,,,,555,Dance_1
20,0.46475190490274787,,,,,,555,Dance_1
21,0.4879895001478852,,,,,,555,Dance_1
22,0.5112270953930227,,,,,,555,Dance_1
23,0.53446469063816,,,,,,555,Dance_1
24,0.5577022858832974,,,,,,555,Dance_1
25,0.5809398811284349,,,,,,555,Dance_1
26,0.6041774763735722,,,,,,555,Dance_1
27,0.6274150716187096,,,,,,555,Dance_1
28,0.650652666863847,,,,,,555,Dance_1
29,0.6738902621089844,124.90548719779652,47.19999999999999,,,,555,Dance_1
30,0.6971278573541217,119.95585059317834,46.5,,,,555,Dance_1
31,0.7203654525992592,117.21605517913326,46.099999999999994,,,,555,Dance_1
32,0.7436030478443966,110.63722351746388,45.099999999999994,,,,555,Dance_1
33,0.7668406430895339,108.11026583997761,44.699999999999996,,,,555,Dance_1
34,0.7900782383346714,108.73654223881857,44.8,note,0.0,44.699999999999996,555,Dance_1
35,0.8133158335798087,108.11026583997761,44.699999999999996,note,0.0,44.699999999999996,555,Dance_1
36,0.8365534288249461,105.03257643014581,44.19999999999999,note,0.0,44.699999999999996,555,Dance_1
37,0.8597910240700836,102.04250286354403,43.7,note,0.0,44.699999999999996,555,Dance_1
38,0.8830286193152209,99.13755088719132,43.199999999999996,note,0.0,44.699999999999996,555,Dance_1
39,0.9062662145603583,103.82617439498628,43.99999999999999,note,0.0,44.699999999999996,555,Dance_1
40,0.9295038098054957,,,glide,1.0,43.199999999999996,555,Dance_1
41,0.9527414050506331,,,,,,555,Dance_1
42,0.9759790002957704,,,,,,555,Dance_1
43,0.9992165955409079,,,,,,555,Dance_1
44,1.0224541907860454,,,,,,555,Dance_1
45,1.0456917860311827,,,,,,555,Dance_1
46,1.06892938127632,,,,,,555,Dance_1
47,1.0921669765214574,,,,,,555,Dance_1
48,1.1154045717665948,,,,,,555,Dance_1
49,1.1386421670117322,,,,,,555,Dance_1
50,1.1618797622568697,,,,,,555,Dance_1
51,1.185117357502007,,,,,,555,Dance_1
52,1.2083549527471444,,,,,,555,Dance_1
53,1.2315925479922818,111.27813843321147,45.2,,,,555,Dance_1
54,1.2548301432374191,109.36644661993022,44.89999999999999,note,2.0,44.39999999999999,555,Dance_1
55,1.2780677384825565,107.48759652776704,44.599999999999994,note,2.0,44.39999999999999,555,Dance_1
56,1.301305333727694,106.252996181733,44.39999999999999,note,2.0,44.39999999999999,555,Dance_1
57,1.3245429289728314,106.252996181733,44.39999999999999,note,2.0,44.39999999999999,555,Dance_1
58,1.3477805242179688,105.64102395561046,44.3,note,2.0,44.39999999999999,555,Dance_1
59,1.3710181194631061,104.42763330455712,44.099999999999994,note,2.0,44.39999999999999,555,Dance_1
60,1.3942557147082435,104.42763330455712,44.099999999999994,note,2.0,44.39999999999999,555,Dance_1
61,1.4174933099533809,106.252996181733,44.39999999999999,note,2.0,44.39999999999999,555,Dance_1
62,1.4407309051985184,108.73654223881857,44.8,glide,3.0,44.099999999999994,555,Dance_1
63,1.4639685004436558,,,glide,3.0,44.8,555,Dance_1
64,1.4872060956887931,,,,,,555,Dance_1
65,1.5104436909339305,,,,,,555,Dance_1
66,1.5336812861790678,,,,,,555,Dance_1
67,1.5569188814242054,,,,,,555,Dance_1
68,1.5801564766693428,,,,,,555,Dance_1
69,1.6033940719144801,,,,,,555,Dance_1
70,1.6266316671596175,,,,,,555,Dance_1
71,1.6498692624047548,,,,,,555,Dance_1
72,1.6731068576498922,128.56549734173703,47.699999999999996,note,4.0,47.3,555,Dance_1
73,1.6963444528950298,125.62905732418486,47.3,note,4.0,47.3,555,Dance_1
74,1.7195820481401671,125.62905732418486,47.3,note,4.0,47.3,555,Dance_1
75,1.7428196433853045,126.35681904967383,47.39999999999999,note,4.0,47.3,555,Dance_1
76,1.7660572386304418,124.90548719779652,47.19999999999999,note,4.0,47.3,555,Dance_1
77,1.7892948338755792,117.89508087899225,46.199999999999996,glide,5.0,47.39999999999999,555,Dance_1
78,1.8125324291207165,,,glide,5.0,46.199999999999996,555,Dance_1
79,1.8357700243658541,,,,,,555,Dance_1
80,1.8590076196109915,,,,,,555,Dance_1
81,1.8822452148561288,,,,,,555,Dance_1
82,1.9054828101012662,,,note,6.0,46.5,555,Dance_1
83,1.9287204053464035,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
84,1.951958000591541,118.57804013471406,46.29999999999999,note,6.0,46.5,555,Dance_1
85,1.9751955958366785,117.89508087899225,46.199999999999996,note,6.0,46.5,555,Dance_1
86,1.9984331910818158,118.57804013471406,46.29999999999999,note,6.0,46.5,555,Dance_1
87,2.021670786326953,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
88,2.0449083815720908,120.65074776640884,46.599999999999994,note,6.0,46.5,555,Dance_1
89,2.068145976817228,119.26495573315601,46.39999999999999,note,6.0,46.5,555,Dance_1
90,2.0913835720623655,119.26495573315601,46.39999999999999,note,6.0,46.5,555,Dance_1
91,2.1146211673075026,119.26495573315601,46.39999999999999,note,6.0,46.5,555,Dance_1
92,2.13785876255264,119.26495573315601,46.39999999999999,note,6.0,46.5,555,Dance_1
93,2.1610963577977773,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
94,2.184333953042915,120.65074776640884,46.599999999999994,note,6.0,46.5,555,Dance_1
95,2.2075715482880525,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
96,2.2308091435331896,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
97,2.254046738778327,119.95585059317834,46.5,note,6.0,46.5,555,Dance_1
98,2.2772843340234643,120.65074776640884,46.599999999999994,note,6.0,46.5,555,Dance_1
99,2.300521929268602,120.65074776640884,46.599999999999994,note,6.0,46.5,555,Dance_1
100,2.3237595245137395,121.3496704380121,46.7,note,6.0,46.5,555,Dance_1
101,2.3469971197588766,120.65074776640884,46.599999999999994,glide,7.0,46.599999999999994,555,Dance_1
