bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-28980_ses-1_task-rest_run-2_bold	0.0008674166666666667	0.003530039	0	18.49736722588235	1.1691887440336135	0.9739751926050424	0.4024	4788.9336	0.11083484124578431	8	6.666666666666667	2.276150191912266	2.2112	2.416453179699378	2.2007973960374203	0.0376241	-0.014579813927412033	0.014972925186157227	120	64	64	36	4.261330930415093	2.5	3.75	3.750000238418579	3.799999952316284	57.8048	5.0656	31.264	13.0	125616.0	2.0	107.0	66.4379	1.8514	172.3278	903.6206	924.0	21840.0	486.0	1216.0	216.8287	95.26386144920252
sub-28980_ses-1_task-rest_run-3_bold	0.0010780833333333332	0.0036058278333333336	0	18.453574773865544	1.181699259831933	0.9858696128571426	0.4035	4707.6738	0.11600784490428127	7	5.833333333333333	2.2560144496052	2.1837813333333336	2.3959225143380154	2.1883395011442524	0.0395579	-0.015467566438019276	0.015209690667688847	120	64	64	36	4.327157253450749	2.5	3.75	3.750000238418579	3.799999952316284	51.1782	4.8679	31.8932	13.0	125681.0	1.0	112.0	67.4981	1.8534	170.5612	906.283	925.0	21775.0	500.0	1219.0	213.7613	94.51952375937253
sub-28981_ses-1_task-rest_run-1_bold	0.0011106666666666665	0.0021024479166666665	0	17.421776266806724	1.24729809394958	0.9996497008403362	0.4567	3073.7422	0.09042239646606391	5	4.166666666666667	2.5561865027699753	2.420120153867096	2.8728	2.37563935444283	0.0505118	-0.015525100752711296	0.03042079322040081	120	64	64	36	3.864951224442419	2.5	3.749999761581421	3.75	3.8000001907348633	54.923	8.7474	40.5615	17.0	118964.0	3.0	136.0	89.3648	1.6086	189.8102	889.2342	918.0	28492.0	397.0	1216.0	237.515	108.86580790393054
sub-28981_ses-1_task-rest_run-2_bold	0.018670833333333334	0.009145223833333332	0	26.560068347226874	1.297429241764706	1.0484395329411764	0.4585	2919.3589	0.3038402834876571	48	40.0	2.604240129003305	2.4766134907921784	2.9189333333333334	2.4171735628844027	0.0603017	-0.01607597805559635	0.028823407366871834	120	64	64	36	3.8576340504179627	2.5	3.749999761581421	3.75	3.8000001907348633	54.8444	8.8462	40.7626	17.0	118889.0	5.0	140.0	88.0535	1.5094	188.9207	883.1013	912.0	28567.0	391.0	1208.0	236.4102	60.82839184673503
sub-28981_ses-1_task-rest_run-3_bold	0.01005	0.004870539333333334	0	24.223746973277308	1.4806248806722688	1.0817030909243697	0.4561	3069.6389	0.1794921234331619	30	25.0	2.5498425384281247	2.43708282161222	2.849413333333333	2.3630314603388207	0.0728401	-0.016843270510435104	0.02997405268251896	120	64	64	36	3.9839167923729764	2.5	3.749999761581421	3.75	3.8000001907348633	53.7454	8.8462	41.6265	17.0	119383.0	2.0	145.0	93.7056	1.6274	186.3136	892.2382	919.0	28073.0	428.0	1213.0	230.6734	76.81956157274544
sub-28982_ses-1_task-rest_run-1_bold	0.004184166666666667	0.003818883166666667	0	19.408681949915966	1.301880107647059	1.01569081092437	0.456	3255.8684	0.14446467075250868	18	15.0	2.4136670238491127	2.3583731833920045	2.6109173333333335	2.271710554822	0.0434678	-0.014621908776462078	0.023773210123181343	120	64	64	36	4.099383345333312	2.5	3.750000238418579	3.75	3.799999952316284	66.6463	8.9203	44.295	18.0	119305.0	2.0	166.0	97.2534	1.7064	191.6139	980.6176	1003.0	28151.0	490.0	1330.0	244.6666	90.63773359637707
sub-28982_ses-1_task-rest_run-2_bold	0.04596975000000001	0.0083869865	0	20.017982426722693	1.468453853361345	1.3222916079831941	0.4568	3222.4297	0.257595328576842	33	27.5	2.568829174206453	2.477074509178511	2.760186666666667	2.469226346774181	0.0392295	-0.015231677331030369	0.02183874323964119	120	64	64	36	4.1954207648452755	2.5	3.750000238418579	3.75	3.799999952316284	59.1598	8.908	45.9894	18.0	119553.0	1.0	178.0	102.199	1.6208	189.526	985.6071	1007.0	27903.0	512.0	1333.0	240.0193	61.45278637879528
sub-28982_ses-1_task-rest_run-3_bold	0.016455249999999998	0.0062382867500000005	0	20.896160037815118	1.3500604214285714	1.1088722773949573	0.455	3280.8831	0.25515771486481953	41	34.166666666666664	2.4486015031046393	2.3813625152637155	2.6423893333333335	2.322052660716868	0.0986524	-0.014701800420880318	0.02381405606865883	120	64	64	36	4.205313118520194	2.5	3.750000238418579	3.75	3.799999952316284	65.4274	8.9327	45.6287	18.0	119689.0	1.0	172.0	104.5431	1.7395	187.6974	983.9413	1004.0	27767.0	513.0	1329.0	238.7413	71.3695228646975
sub-28983_ses-1_task-rest_run-1_bold	0.005656416666666666	0.005325006166666666	0	23.753762268487403	1.3100198505042009	1.0062982390756303	0.4357	3727.2522	0.19232426259442542	32	26.666666666666668	2.761945103254499	2.68056	2.9729068556789944	2.6323684540845025	0.111298	-0.009127307683229446	0.014909535646438599	120	64	64	36	3.7797157954542984	2.5	3.75	3.749999761581421	3.799999952316284	63.6645	7.3142	42.1272	16.0	121518.0	1.0	148.0	105.5918	1.4826	191.5336	957.4596	973.0	25938.0	448.0	1361.0	257.4218	74.19275635667145
sub-28983_ses-1_task-rest_run-2_bold	0.006818333333333333	0.008172779083333335	0	28.968363489579836	1.212549472857143	1.0112859912605048	0.4351	3664.8591	0.40440522270748525	78	65.0	2.8116439348962836	2.7106933333333334	3.016106858425576	2.7081316129299418	0.0857861	-0.008637034334242344	0.014915705658495426	120	64	64	36	3.783056679204026	2.5	3.75	3.749999761581421	3.799999952316284	65.5555	7.3265	41.6689	16.0	121506.0	1.0	146.0	104.4342	1.4955	189.9338	958.2069	974.0	25950.0	448.0	1362.0	257.4588	56.68937616376206
