"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
15,4,2.35623780695616,3.78981728695779,4.22819467836143,5.84450474647827
15,5,2.21307546936198,4.05463212201642,4.18584806863325,5.88198859709624
15,6,2.48450676696141,4.54504184102319,4.21337253944133,5.96718099583371
15,7,2.32778896990712,4.57069749612148,4.20302864910933,5.98776377633453
15,8,2.61036667407376,4.41866614606454,4.197453265331,5.96013785959661
15,9,1.90282010199754,4.0863357588531,4.17370578370153,5.87953771122828
15,10,2.47458196907858,4.56251109378407,4.11339448958576,6.13753392390206
16,0,NA,6.96241056553059,3.95853947583015,6.53780662727184
16,1,4.48213291320694,5.55900750450022,4.05224803743204,6.28775941288429
16,2,2.89564294391654,4.72064604125646,4.14940990050278,6.22940017648648
16,3,2.38586106397006,4.35792553098527,4.17996988700465,5.9721895725211
16,4,2.85422311942454,3.94916678315518,4.21883769235429,5.90742675789994
16,5,2.07162920748841,3.93757935889431,4.19886988827029,5.82828823374162
16,6,2.72625577249418,4.43770259757057,4.22873412946782,5.99181157072946
16,7,2.68906993796819,4.51567831871462,4.14968820162972,6.07968935716063
16,8,2.85151911160473,4.02830476440701,4.13903167040512,5.85290963496034
16,9,1.86908467012264,3.87095694592467,4.16505376755281,5.87274454383797
16,10,2.32693300367917,4.32242236501179,4.12348541493195,5.96944087479817
17,0,NA,6.73630704115667,3.95858710165789,6.50148543071708
17,1,4.10576514359613,5.55555694362799,3.98549681357139,6.32853801748097
17,2,3.08885158084165,4.88388368400823,4.16820623249371,6.17282610946593
17,3,2.41694245380057,4.30075788598763,4.15670101324186,5.91907652506168
17,4,3.02532166016084,3.93559677986552,4.18394857856839,5.81892676900496
17,5,2.38114951969871,4.02379772116728,4.23085860951434,5.80897749089058
17,6,2.83493985650118,4.31614722862205,4.24728619700743,5.94327268308462
17,7,2.46386827455828,4.60319314528113,4.18280403766252,6.0859765568567
17,8,2.61387936993829,3.78028173621583,4.21442304654932,5.8807650895228
17,9,2.03581873750318,3.72521580344714,4.16348120134106,5.7883603418643
17,10,2.3107794238007,4.27199261051862,4.16307949106044,5.93123180838344
18,0,NA,7.14305771218362,3.96387073225733,6.60047710464732
18,1,4.25157954758891,5.59710400724593,4.0029109161835,6.29962259728208
18,2,2.72187453401408,4.78850701593102,4.15259394259584,6.16653667663448
18,3,2.40983746720231,4.305362841938,4.17065266926394,5.93759915584483
18,4,2.68638267223912,4.25676574967098,4.18016917366743,5.9869514103082
18,5,2.23585386554189,4.33839237895476,4.1706850298477,5.9311019439672
18,6,2.83579784232072,4.259726346282,4.22497957592847,6.04136463227737
18,7,2.71121681423699,4.27748708511789,4.20783137539557,5.9687225382688
18,8,2.57196679956307,3.94988168344745,4.21977992761378,5.93488484739194
18,9,2.0051167969037,4.02275465925203,4.1605346796657,5.91142839037168
18,10,2.40970381489885,4.0472465394868,4.15077048495843,5.90389504702637
19,0,NA,7.43466740336564,3.98195290964509,6.57959743607817
19,1,4.11915514834374,6.07803235064766,4.00630576349736,6.34676201115463
19,2,2.94597208918817,5.31548795028796,4.14979663844373,6.26028047022208
19,3,2.93872902919129,4.29540889154168,4.16395201981017,6.00973215711473
19,4,2.46133058031196,4.07842128798271,4.20993462712124,5.89866501045727
19,5,2.66186711003771,4.16920926506307,4.20400838366634,5.87535030366576
19,6,2.57528503577263,4.51047128214991,4.24962206867868,5.92017685470942
19,7,2.5880170219628,4.48046996750643,4.20964084591616,5.95890449164343
19,8,2.55395886993964,4.19268751579427,4.16473804781234,6.01577826237184
19,9,2.18203776758286,4.05899592874281,4.13276889161259,5.95315310121023
19,10,2.23571746099976,4.40506595475426,4.12385433232202,6.00160047242537
20,0,NA,7.47275659899706,3.9646088738236,6.64602112008105
20,1,3.92760668383751,6.00913881423032,4.0363393515489,6.43443381046788
20,2,3.00622672613121,4.84833858670428,4.17753421113111,6.15654734497462
20,3,2.55516277429385,4.25868190054134,4.15209500385249,5.98804987415041
20,4,2.34054021533691,3.90875785295039,4.19400231330976,5.8368520422708
20,5,2.26678562521697,3.93431576543644,4.16197713521299,5.86187850145033
20,6,2.45744836270155,4.26957137222509,4.21759696219196,5.96892301780314
20,7,2.41771397529871,4.31457428045023,4.1954492173494,6.01296182584577
20,8,2.60726737809538,3.84843442593334,4.18999716909139,5.90991330303025
