"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
1,0,NA,6.42640637228922,-0.0399687030103165,6.8252093208214
1,1,1.70673306575531,5.90176008254106,-0.0236660564593963,6.71798333107347
1,2,1.54713315908246,5.79300712587015,-0.0343380896590697,6.57728867703582
1,3,1.45941797977698,5.73999730827675,-0.00417522570173799,6.43720364449752
1,4,1.32144351064442,5.74760140936324,-0.0306460019737898,6.41749931850784
1,5,1.1830661592681,5.6060228362531,-0.0183465319665726,6.39473004218178
1,6,1.24963379667424,5.55301476201707,-0.0251265573601174,6.39178681714328
1,7,1.13979213541023,5.53101372203027,-0.0155573299982427,6.33595816289372
1,8,1.07311929229217,5.64285661601497,-0.0134934756773493,6.33809511693021
1,9,1.07771786208221,5.47462212785091,-0.018017439375774,6.27516747303421
1,10,1.07926373273956,5.59117473751345,-0.00990237943892306,6.31005441602961
2,0,NA,6.53120608520597,-0.0478790698363638,6.85648369325156
2,1,1.66715280161723,6.02619782838527,-0.0391982442321274,6.70888236383795
2,2,1.55001991724395,5.7636640057669,-0.0158180089848377,6.55446901234896
2,3,1.41297630422444,5.69207969238791,-0.0103994373938529,6.44970113678815
2,4,1.29187117681612,5.66904267866313,-0.0404007898781177,6.44716038018453
2,5,1.28398794665784,5.59255775906974,-0.00158025761669484,6.34004390390477
2,6,1.12399471701409,5.62961414668779,-0.0178777896483516,6.3540857971408
2,7,1.09913641158665,5.65756014186194,-0.0148509271383125,6.33631589863938
2,8,1.13233354556432,5.78357777787958,-0.00354010953877405,6.31373888570843
2,9,1.0873645163553,5.7006543359615,-0.00402468033846479,6.29155417001548
2,10,1.11031230453682,5.82693903522804,-0.0284810724909922,6.34241342252178
3,0,NA,6.39771023257458,-0.0190408704805767,6.78908780119636
3,1,1.64848065354083,5.86286150385878,-0.0319005701115561,6.66519319401859
3,2,1.48366516312095,5.65061126021535,-0.0207212748574821,6.54646470163581
3,3,1.42135268797455,5.53400904476647,-0.0107289183494464,6.46045523248103
3,4,1.2926657317578,5.56049348504996,-0.0219143342015286,6.40582162646367
3,5,1.24208557482201,5.54463295611586,0.0111664471359444,6.36575557067103
3,6,1.20592449829311,5.62695753670152,-0.00556987741937966,6.32402170313029
3,7,1.212961741157,5.50225019981146,-0.00944275763882043,6.29445009889231
3,8,1.11251543954316,5.6085234888728,-0.00478372637479962,6.26908352078405
3,9,1.06416045858614,5.48089743914779,-0.00118543532484955,6.21709583047989
3,10,1.11787704715772,5.69661930523386,-0.0110771734931416,6.25242677573037
4,0,NA,6.52881013442879,-0.0200105725280841,6.82624112751936
4,1,1.66144994586102,6.01325555374467,-0.043077410160987,6.70505097042349
4,2,1.54674288713808,5.78912023182151,-0.0283444629896094,6.57601059113075
4,3,1.4337617004949,5.61590961570203,-0.0288846407273511,6.44098626119151
4,4,1.2711498170676,5.54426525434521,-0.0271066856782945,6.42432209777499
4,5,1.1818271181013,5.4540901330404,-0.00312291661201078,6.32650342307785
4,6,1.1536713286554,5.50933787811917,-0.0178547263248743,6.31229515187239
4,7,1.15821193492381,5.44303999806891,-0.0133962687619857,6.26155103052806
4,8,1.15360191829623,5.59125709535765,-0.0227110032748248,6.28218536866537
4,9,1.02193075703843,5.5300002688585,-0.00193556752442241,6.20497914136311
4,10,1.09007925250728,5.68166816952109,-0.0236498939998509,6.20917901889091
5,0,NA,6.32366414579917,-0.0489972468260162,6.77991188297731
5,1,1.60888350747693,5.90316778902603,-0.038921178007044,6.67002677916796
5,2,1.53705795833672,5.7151746739596,-0.0291578659671875,6.51115979477944
5,3,1.43977704376408,5.66180492278449,-0.0233560772412491,6.44723311894366
5,4,1.26685685843347,5.57254886406051,-0.0417869825413765,6.41382702117136
5,5,1.24886571295809,5.50228227167556,-0.0129280256925425,6.36143199166495
5,6,1.11869312352449,5.48744653222989,-0.00555243856270179,6.29398974400338
5,7,1.09153009097906,5.38709534519133,-0.00942716688260867,6.31254322702818
5,8,1.13658332016224,5.53233435161635,-0.0119693216224203,6.306586023147
5,9,1.11267381537836,5.59851716672721,-0.00545394597171805,6.30890430418129
5,10,1.12839463043418,5.77536727355482,-0.0165412618464015,6.32248269268365
6,0,NA,6.27595784014141,-0.019048622125758,6.76663170981821
6,1,1.62696492926861,5.76389060614912,-0.0387654602835526,6.68697756302658
6,2,1.50352610430024,5.60617700991105,-0.0356646691426229,6.53717930092406
6,3,1.41689566213278,5.53502256918449,-0.0190301905429916,6.43146339360671
6,4,1.2465643084646,5.4677687763511,-0.0276122683724615,6.43121570891263
6,5,1.21916944144004,5.39189622587379,-0.0011427023809985,6.3467509755368
6,6,1.17537882784719,5.49934164490914,-0.0146018050626595,6.37347802230699
6,7,1.13726822622234,5.39505918093357,0.00343735919653004,6.30916589524654
6,8,1.21086341962488,5.59305867224985,-0.00671960241008807,6.32090445593293
6,9,1.09164612251017,5.63721173046602,-0.010112281162065,6.30027064921545
6,10,1.07340867410264,5.79087798803918,-0.0256566845420467,6.28457818433115
7,0,NA,6.78676201743371,-0.0286502451210304,6.84365567574708
7,1,1.63689322522263,6.24651461572253,-0.0424392569697943,6.70507316674143
7,2,1.52913503444044,6.03974673047728,-0.0476506993483959,6.5921109356322
7,3,1.42155892886754,5.87034177633021,-0.00937700444349996,6.4383781515663
7,4,1.32663845871542,5.73574668450871,-0.0296803104062865,6.42653295407743
7,5,1.19416319805901,5.72197425224503,-0.00666799126343708,6.36502005475615
7,6,1.21262787286457,5.79991160349452,-0.0182267562785992,6.33713559592909
7,7,1.09143467955659,5.86964952126849,-0.0179090183179029,6.29977222239709
7,8,1.11997833195215,5.92370116016302,-0.0210116741894709,6.31783406328174
7,9,1.18706758010214,5.82107010494109,-0.0202344917822777,6.2527239619751
7,10,1.07182032695041,5.91155206402935,-0.0261558108331107,6.21553545589184
8,0,NA,6.36401160360597,-0.0259155340033296,6.79068078966966
8,1,1.62679710161992,5.8649285735676,-0.0470561204223858,6.6798246738113
8,2,1.49736112485284,5.66258931999722,-0.0218150660286711,6.55771610537981
8,3,1.48711519750265,5.55230520388814,-0.0240501866418832,6.42179465764196
8,4,1.24857807776225,5.50267450825699,-0.0209015827787564,6.43137357891929
8,5,1.21366515500429,5.4943556332413,-0.0163338899465879,6.34585451484982
8,6,1.20755521124548,5.5552743344681,-0.00494452537649948,6.34138670067178
8,7,1.1244965819609,5.43420056860158,-0.00866027243296086,6.2595417073482
8,8,1.1203104049318,5.5677481470974,-0.00991707463596059,6.28821029024049
8,9,1.01956267666185,5.51096276649076,-0.00830780134255155,6.23915957237612
8,10,1.0935264747061,5.74041830980587,-0.0185080743224528,6.25112662402601
9,0,NA,6.52723594120844,-0.0243517302528211,6.84362348079507
9,1,1.60839619557709,5.93234687277573,-0.0441164899065763,6.69975336089542
9,2,1.44505970438329,5.68371294952169,-0.0340715728522271,6.58187431632131
9,3,1.45521336733063,5.60029589246126,-0.0190236803769185,6.42036654955072
9,4,1.31779512870066,5.58124359610026,-0.0315956987253597,6.41769202699471
9,5,1.17258828621151,5.50285416684087,-0.0158227303263345,6.35557309968186
9,6,1.16545353782095,5.51889819984184,-0.00906478353870415,6.31156664313467
9,7,1.16492066220218,5.55643611371147,-0.00263604468277477,6.30341917152948
9,8,1.17750786725259,5.68302577851109,-4.38423125936135e-05,6.27880276196811
9,9,1.0058126672828,5.55900618507493,-0.0126347853258415,6.21673511433406
9,10,1.00977269031634,5.62497602904143,-0.0189462354206091,6.24133667976718
10,0,NA,6.69990003218553,-0.036373097523068,6.88216572820657
10,1,1.64551845460357,6.16613525383592,-0.0663648772465894,6.73678426982472
10,2,1.53610321354638,5.85254419679004,-0.0414827889769571,6.59203025870367
10,3,1.41834921821697,5.74940097620165,-0.0350733274625387,6.51953988518893
10,4,1.28905021571613,5.72665615747199,-0.0477245345421284,6.46250185141442
10,5,1.18233683893245,5.59713498983626,-0.0204567908288844,6.39444336927891
10,6,1.20275796292772,5.63064350923271,-0.0217681862485258,6.36102276320726
10,7,1.15643024316869,5.63541934638156,-0.0254676030362531,6.33207091095348
10,8,1.13415538247299,5.69335813506814,-0.0198538929384328,6.31615710780409
10,9,1.05623013535455,5.56071086348391,-0.0221022937468405,6.19382524592939
10,10,1.13100854305665,5.70077823158557,-0.0171505250530487,6.25920375598442
11,0,NA,6.30461446521729,-0.0284963577467164,6.77934660342943
11,1,1.5952780861255,5.84356366240239,-0.0325520978747882,6.6520390715578
11,2,1.53148145048072,5.73467970123549,-0.0135733137258289,6.56796328415734
11,3,1.42893537489947,5.60970392765895,-0.0220887218089271,6.43937367471281
11,4,1.32796611093875,5.5979629724748,-0.0266077377383772,6.45667697903457
11,5,1.23020365833732,5.62255332165512,-0.00772463034961298,6.37981458356542
11,6,1.17889258320623,5.63034491965389,-0.00634335302434371,6.35282685938216
11,7,1.11343861991639,5.63015034939803,-0.0266832324024264,6.33014384933096
11,8,1.14100984403631,5.74228085629717,-0.0143810087977942,6.33261595863102
11,9,1.00406299171753,5.64703157272909,-0.00998994053362271,6.31284464302507
11,10,1.05950870769179,5.77374986829376,-0.00676132500732259,6.27880228829421
12,0,NA,6.62987119279943,-0.0519345549243758,6.85874244823634
12,1,1.59287424018715,6.1707332648201,-0.0538251372098134,6.7095550872043
12,2,1.5539535359316,5.88250353231223,-0.0391083454757747,6.55048408126747
12,3,1.42107749129407,5.70080954719272,-0.0285559145466092,6.47231430866979
12,4,1.33076084754326,5.65110349310446,-0.0345079452705583,6.41998406713993
12,5,1.16312116978415,5.49413748675244,-0.0150464749028833,6.34598673407818
12,6,1.19605530436608,5.46314448542682,-0.00968273277324362,6.29932909688446
12,7,1.07130323739939,5.40740165408485,-0.00693645929513171,6.30600478365111
12,8,1.09795518170618,5.56619309639336,-0.0211795412992039,6.36583793300388
12,9,1.09190886209902,5.48264692455057,-0.0213748710811446,6.29910015633762
12,10,1.03712517750555,5.68412242947481,-0.0374083398703086,6.31223741384747
13,0,NA,6.42785637416894,-0.0291270695448791,6.79164084465405
13,1,1.62188652031051,5.89504353327452,-0.0368798897452983,6.69028955616872
13,2,1.55694870870346,5.69192720441693,-0.025266106395092,6.5677116404237
13,3,1.44190828760938,5.55950344138237,-0.0136657806798326,6.47019909828631
13,4,1.23993239490596,5.48722682395752,-0.039509896499096,6.46229432928379
13,5,1.16683577606522,5.51976779519312,-0.0152418616787918,6.39672219633847
13,6,1.23299888330704,5.53777232415263,-0.0143976846809817,6.35295123186068
13,7,1.17083980353871,5.46167422644124,-0.0143668354032633,6.31857504424599
13,8,1.1108707978153,5.58035072179462,-0.0101589536905423,6.28954514828763
13,9,1.03885871517618,5.55348826137988,-0.00902507520705479,6.2325066763346
13,10,1.03350742585732,5.6501159344234,0.0091804010738468,6.22323144219584
14,0,NA,6.4530160291928,-0.0364135380474398,6.84342894388731
14,1,1.54840689285237,5.88646154034208,-0.0395344049575747,6.7214904023659
14,2,1.4751517425581,5.63793504726951,-0.0289217079027916,6.56668102986026
14,3,1.38664828581127,5.49864488982494,-0.0250303620588785,6.4268945812871
14,4,1.30037388064862,5.38572872710301,-0.0299447203356756,6.4022761101216
