"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
29,1,1.33702315170336,6.81350359077787,4.03298018100749,6.37540480281075
29,2,0.967471404775487,6.56235371270626,4.04967637577746,6.33691340284458
29,3,0.906821755902252,6.38720024685635,4.02972557508971,6.2272378033278
29,4,0.797074114288709,6.27884430340617,4.10939019176575,6.05944320841926
29,5,0.914355728663993,5.96936523518934,4.06453240706258,6.09320439107428
29,6,0.837303870062874,5.85642032995672,4.18296272946878,6.04358942592246
29,7,0.883287689075876,5.57170582598264,4.15279296608796,6.03233046830114
29,8,0.821151517697126,5.4837501142139,4.15802933439535,6.01934427987424
29,9,0.880891656595837,5.4916838958116,4.15737200717586,5.9808959438994
29,10,0.680691443815797,5.4231589542756,4.15258829604936,5.9897152100649
30,0,0,7.85942827271787,3.86911521233404,6.40995119023095
30,1,1.58273655029922,6.80835744108543,4.01458969133632,6.3084281039177
30,2,1.07265569243658,6.56684317483056,4.08770260601573,6.23667608007068
30,3,0.969483249992526,6.52100647432649,4.08866341708778,6.1941149277923
30,4,0.807017572583224,6.5218184310492,4.140275384325,6.074239253843
30,5,0.947899787376146,6.25033616339447,4.07340014800897,6.12681906470742
30,6,0.83241845666648,6.06430980400634,4.1617665796191,5.98381390290397
30,7,0.91420977451016,5.73600780395274,4.16799523286385,6.0291362858971
30,8,0.875416804257687,5.61529720867407,4.17145382234619,5.91821887576612
30,9,0.848400392350185,5.76158032305053,4.14552568289505,5.93384920914951
30,10,0.687321490519332,5.69432360276749,4.20406468064562,5.93984146104938
31,0,0,7.06634104129811,3.91352500811759,6.43100970668983
