"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
1,0,NA,6.4206293259875,3.97212133819887,6.53990093850876
1,1,2.00710956461878,5.498512618426,3.96930268722248,6.36776408211595
1,2,1.76757484342018,5.30747231243712,4.08090408414854,6.33084469710769
1,3,1.09629344522085,5.49188368484567,4.06596890655433,6.3066611330411
1,4,1.42633336621265,5.33477390648795,4.13692579220545,6.18815139856234
1,5,1.38091239408101,5.22905560927686,4.10280523510422,6.09918454509818
1,6,1.43537313260503,5.51219745285776,4.13322106702485,6.07435520647415
1,7,1.36758833872542,5.44584606704119,4.15840236974738,6.12025219847859
1,8,1.29551884133263,5.59269084078944,4.14603475375679,6.12324141145047
1,9,1.19857495730647,5.46047863266651,4.14405532843968,6.01804131853038
1,10,1.16359450334369,5.51974489650984,4.11653204214468,6.08967076934829
2,0,NA,6.53350079668912,3.97328350049791,6.6488817801033
2,1,1.9544567047671,5.72356558616706,3.96579090180414,6.39121791139009
2,2,1.92791266342807,5.30577897736476,4.01967475059177,6.35345982314678
2,3,1.33902971764773,5.3663783925265,4.01636612086963,6.31189369101968
2,4,1.53889220820325,5.10723336641453,4.14256193314013,6.1933929688421
2,5,1.2157301113318,5.12112836132233,4.10335166371345,6.17903812046029
2,6,1.24203022970156,5.20694981778348,4.07616839436459,6.12616356353921
2,7,1.33135734516762,5.30840265193329,4.11703152356347,6.1603004839318
2,8,1.4532574080167,5.3330328703668,4.1410572027429,6.11713523587306
2,9,1.27583244786721,5.35199274546166,4.13440915516943,6.08757888510234
2,10,1.22969411164043,5.47222855298386,4.08978568870832,6.08991996769404
3,0,NA,6.51715260857136,3.98958614339667,6.61189577360975
3,1,2.08845897625955,5.6368488004902,4.00619465998931,6.29869691903033
3,2,1.99162892112927,5.25318255479374,4.08063211227136,6.29116004492692
3,3,1.44762692809821,5.43027029111355,4.05473243799233,6.27745507721448
3,4,1.48159794295321,5.09283767040264,4.09938507079826,6.09399946322925
3,5,1.28390487169088,5.04276615957813,4.09752148310338,6.16889176200247
3,6,1.33987438655689,5.11903535048124,4.18945433201769,6.10139746262674
3,7,1.34704988341912,5.21568490762365,4.14143905134131,6.13469710901379
3,8,1.30357351810453,5.41162511737858,4.08471060418765,6.18225389685316
3,9,1.26263161481254,5.48885704029316,4.11574487089802,6.11613502661302
3,10,1.20964226042581,5.51063814479132,4.11827194689196,6.07167591724189
4,0,NA,6.64958592002852,3.97245786746294,6.57056521738045
4,1,1.79538906585018,5.83565107468664,3.97476411945261,6.34334548380865
4,2,1.9572793458908,5.38294935741126,4.09089303836981,6.3716676291135
4,3,1.3944226101374,5.43639153814525,4.0401398233324,6.30259201440115
4,4,1.4095058986021,5.27650217765604,4.13676165825215,6.1539156860458
4,5,1.21408454291946,5.41417631734045,4.1059691330933,6.17247153182838
4,6,1.32211174075979,5.49346333954047,4.07151437506073,6.1377170392413
4,7,1.37116169447974,5.52953233596091,4.13791184854112,6.21859449640114
4,8,1.46930510437766,5.61515076336779,4.13249525655248,6.13975654222328
4,9,1.29956790497669,5.54021055276435,4.10916833602334,6.09189808960545
4,10,1.09247608184778,5.67532391666264,4.1106560363006,6.0852490606464
5,0,NA,6.8885399112757,3.96609531051793,6.69595555783648
5,1,2.11780014834816,5.92415028897267,3.97267597832706,6.34065384113616
5,2,1.91713011113664,5.51068519996993,4.03658387052135,6.33808817273282
5,3,1.33738182758231,5.63853631586035,4.04951481475572,6.33652377856503
5,4,1.38756131046888,5.44888586481976,4.10745381257094,6.16829441221745
5,5,1.19629910471088,5.39151589276491,4.05594711750653,6.20204747450762
5,6,1.42266672121241,5.33789884530062,4.12351847053399,6.13274300006638
5,7,1.28352755886146,5.36433926568807,4.13959233139932,6.14382090149086
5,8,1.28745327541524,5.48817902927608,4.11136978461403,6.13039478896495
5,9,1.25772935591465,5.55721674299854,4.11379449245369,6.09455637801805
5,10,1.21346899952746,5.58350154510106,4.08420005601099,6.07930185215335
6,0,NA,6.67531791684866,3.92063024459718,6.52647679400796
6,1,1.93554132069317,5.86117431500907,3.95537880266757,6.33841753980957
6,2,1.71715625971048,5.42919533263347,4.05249205783015,6.27969961042178
6,3,1.44123815444705,5.22565006424992,4.06829445333759,6.23439923359918
6,4,1.39320215187371,5.09773591663523,4.1064161921265,6.17462785922457
6,5,1.32054391439736,5.11419580598219,4.14506799299689,6.15334653417339
6,6,1.26356900452018,5.09937951819174,4.07536019502615,6.09237895593712
6,7,1.4127117790773,5.12481706412253,4.1390218119019,6.07180510651007
6,8,1.26784667401451,5.30076318787231,4.08671060446195,6.11896517041089
6,9,1.36716990589734,5.38544344724314,4.11874752675878,6.05019286701805
6,10,1.29644375136034,5.40552850679983,4.07679751199689,6.05606564602946
