"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitch1","target_pitch2","target_pitch3","num_target_pitches","target_interval1","target_interval2","sung_pitch1","sung_pitch2","sung_pitch3","num_sung_pitches","sung_interval1","sung_interval2","in2ref_1","in2ref_2","in2ref_3","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","age","gender","mt","confirm_sung_intervals","pitch_RMSE","interval_RMSE","int_class","net_n_trials_good"
"123india3",1700,3,"custom_trial",900,"172india3","high",0,60.0505053867322,64.0236049442831,67.0074170888177,59.08518973107,3,2.9838121445346,-7.9222273577477,64.0458799682676,66.1706114478717,59.4657620907423,3,2.12473147960411,-6.70484935712943,3.99537458153538,6.12010606113949,-0.584743295989938,TRUE,"3,3,0.0222750239844487,-0.836805640946039,0.380572359672236,-0.144652752429785,0.836805640946039,0.530903374246549,-0.859080664930488,1.21737800061828,0.179148667843894,1.21737800061828,1.05357220569991,100",0.836805640946039,1.21737800061828,100,0.530903374246549,1.05357220569991,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"2.12473147960411,-6.70484935712943","0.530903374246549","1.05357220569991","first3",11
"132india3",1880,4,"custom_trial",1022,"192india3","low",0,60.885364673737,65.9521849727691,70.0732939483389,73.8627786398332,3,4.12110897556977,3.78948469149438,66.0449451118464,68.9021575072403,73.9073804340755,3,2.8572123953939,5.00522292683523,5.15958043810947,8.01679283350337,13.0220157603386,TRUE,"3,3,0.0927601390773347,-1.17113644109853,0.0446017942423182,-0.34459150259296,1.17113644109853,0.678762188870353,-1.26389658017587,1.21573823534085,-0.0240791724175082,1.26389658017587,1.24005121310572,100",1.17113644109853,1.26389658017587,100,0.678762188870353,1.24005121310572,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"2.8572123953939,5.00522292683522","0.678762188870349","1.24005121310572","middle",11
"135india3",2026,1,"custom_trial",1115,"215india3","low",0,61.7852641069131,65.8135875908662,66.6550029298323,54.0737007549478,3,0.841415338966115,-12.5813021748845,60.1011555309576,62.7626310934681,55.5637127981879,3,2.66147556251045,-7.19891829528022,-1.68410857595546,0.977366986554983,-6.22155130872524,TRUE,"3,3,-5.71243205990856,-3.89237183636423,1.49001204324004,-2.70493061767759,5.71243205990856,4.08258800438288,1.82006022354433,5.38238387960428,3.6012220515743,5.38238387960428,4.01762837036679,100",5.71243205990856,5.38238387960428,100,4.08258800438288,4.01762837036679,TRUE,"singing_block1",13,3,NA,NA,48.1106503195442,"low","low",6,4.714286,3.571429,46,"male",1,"2.66147556251045,-7.19891829528022","4.08258800438288","4.01762837036679","first3",11
"123india3",1672,1,"custom_trial",890,"172india3","high",0,60.0557839539896,66.5769378618172,68.159510709473,58.6432829473007,3,1.58257284765584,-9.51622776217231,65.2582314995392,67.6268471723813,59.3839359650302,3,2.36861567284208,-8.24291120735111,5.20244754554956,7.57106321839164,-0.67184798895947,TRUE,"3,3,-1.31870636227801,-0.532663537091764,0.740653017729429,-0.370238960546781,1.31870636227801,0.925794038709711,0.786042825186243,1.27331655482119,1.02967969000372,1.27331655482119,1.05811114062004,100",1.31870636227801,1.27331655482119,100,0.925794038709711,1.05811114062004,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"2.36861567284208,-8.24291120735111","0.925794038709711","1.05811114062004","first3",11
"123india3",1670,1,"custom_trial",886,"170india3","high",0,62.8471552413714,66.2745772428782,63.040961511758,70.237462588516,3,-3.23361573112021,7.19650107675798,64.2100692771889,60.478483990024,69.4410956440298,3,-3.73158528716492,8.96261165400581,1.3629140358175,-2.36867125134742,6.59394040265839,TRUE,"3,3,-2.06450796568932,-2.56247752173402,-0.796366944486195,-1.80778414396984,2.56247752173402,1.95471093345087,-0.497969556044708,1.76611057724783,0.63407051060156,1.76611057724783,1.29752076087707,100",2.56247752173402,1.76611057724783,100,1.95471093345087,1.29752076087707,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-3.73158528716492,8.96261165400581","1.95471093345087","1.29752076087707","first3",11
"86india3",1626,8,"custom_trial",837,"155india3","low",0,60.2674623303304,58.8954367321227,63.1489664863978,62.3291365611795,3,4.25352975427505,-0.819829925218315,58.1152563911055,63.5961350469875,62.5224326537431,3,5.48087865588194,-1.07370239324434,-2.15220593922491,3.32867271665704,2.2549703234127,TRUE,"3,3,-0.780180341017207,0.447168560589688,0.193296092563664,-0.0465718959546185,0.780180341017207,0.5310381233929,1.2273489016069,-0.253872468026024,0.486738216790435,1.2273489016069,0.886238273913194,100",0.780180341017207,1.2273489016069,100,0.5310381233929,0.886238273913194,TRUE,"singing_block1",10,0,NA,NA,49.702831287135,"low","low",9,5.142857,5,38,"male",4,"5.48087865588194,-1.07370239324434","0.5310381233929","0.886238273913194","last3",11
"136india3",2027,8,"custom_trial",1129,"206india3","low",0,59.6017382288243,66.8115182741856,62.8120009858088,60.3863305407208,3,-3.99951728837681,-2.42567044508797,67.6722310164384,63.9599456996433,60.1360574521202,3,-3.71228531679504,-3.82388824752314,8.07049278761401,4.35820747081897,0.534319223295824,TRUE,"3,3,0.860712742252751,1.14794471383452,-0.25027308860065,0.58612812249554,1.14794471383452,0.840880512632359,0.287231971581768,-1.39821780243517,-0.555492915426701,1.39821780243517,1.00933523384091,100",1.14794471383452,1.39821780243517,100,0.840880512632359,1.00933523384091,TRUE,"singing_block1",12,2,NA,NA,51.6738007128788,"low","low",6,5.714286,4.428571,26,"male",1,"-3.71228531679505,-3.82388824752314","0.840880512632361","1.00933523384091","last3",11
"135india3",2030,2,"custom_trial",1124,"214india3","low",0,62.5083824675724,57.4104818755542,63.045066246788,55.9899885756773,3,5.63458437123386,-7.05507767111078,57.8734275037001,63.1577146476791,55.8678997241196,3,5.28428714397901,-7.28981492355955,-4.63495496387228,0.649332180106725,-6.64048274345282,TRUE,"3,3,0.46294562814591,0.112648400891061,-0.122088851557706,0.151168392493088,0.46294562814591,0.28396831074224,-0.350297227254849,-0.234737252448767,-0.292517239851808,0.350297227254849,0.298169184448721,100",0.46294562814591,0.350297227254849,100,0.28396831074224,0.298169184448721,TRUE,"singing_block1",10,0,NA,NA,48.1106503195442,"low","low",6,4.714286,3.571429,46,"male",1,"5.28428714397901,-7.28981492355955","0.28396831074224","0.298169184448721","first3",11
"123india3",1693,3,"custom_trial",903,"170india3","high",0,59.5271908086021,60.7625522538275,54.7622153644711,65.2793533704748,3,-6.00033688935642,10.5171380060037,61.9361019729156,56.7535771685647,65.4252416237959,3,-5.18252480435087,8.6716644552312,2.40891116431349,-2.77361364003738,5.89805081519382,TRUE,"3,3,1.17354971908807,1.99136180409361,0.145888253321075,1.10359992550092,1.99136180409361,1.33716418344093,0.817812085005549,-1.84547355077254,-0.513830732883495,1.84547355077254,1.4273382978436,100",1.99136180409361,1.84547355077254,100,1.33716418344093,1.4273382978436,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-5.18252480435087,8.6716644552312","1.33716418344093","1.4273382978436","first3",11
"132india3",1884,4,"custom_trial",1023,"193india3","low",0,61.3175978924587,66.6700343930094,64.4696764462031,62.7144032759777,3,-2.20035794680629,-1.75527317022545,68.5900045087924,66.3780140692562,63.5411884875399,3,-2.2119904395362,-2.83682558171635,7.27240661633378,5.06041617679758,2.22359059508123,TRUE,"3,3,1.91997011578304,1.90833762305314,0.826785211562232,1.5516976501328,1.91997011578304,1.63417782744291,-0.011632492729909,-1.0815524114909,-0.546592452110406,1.0815524114909,0.764817276769066,100",1.91997011578304,1.0815524114909,100,1.63417782744291,0.764817276769066,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-2.21199043953621,-2.83682558171635","1.6341778274429","0.764817276769066","middle",11
"132india3",1883,4,"custom_trial",1021,"195india3","low",0,60.6498317461337,68.3010932383907,65.8309414000575,63.8964943685584,3,-2.47015183833321,-1.93444703149918,69.0767406398321,66.0268613578419,64.1948432232151,3,-3.04987928199024,-1.83201813462678,8.42690889369845,5.3770296117082,3.54501147708142,TRUE,"3,3,0.77564740144139,0.195919957784355,0.298348854656751,0.423305404627499,0.77564740144139,0.492958943623773,-0.579727443657035,0.102428896872397,-0.238649273392319,0.579727443657035,0.416278505236348,100",0.77564740144139,0.579727443657035,100,0.492958943623773,0.416278505236348,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-3.04987928199024,-1.83201813462678","0.492958943623773","0.416278505236348","middle",11
"132india3",1888,5,"custom_trial",1028,"194india3","low",0,60.3886543504836,66.5072372643389,70.8726655639892,64.9024061595028,3,4.36542829965035,-5.97025940448647,66.9857916097045,71.6181343675895,65.5184970247562,3,4.63234275788498,-6.09963734283335,6.5971372592209,11.2294800171059,5.12984267427254,TRUE,"3,3,0.478554345365623,0.745468803600261,0.616090865253383,0.613371338073089,0.745468803600261,0.622978317669293,0.266914458234638,-0.129377938346877,0.0687682599438801,0.266914458234638,0.209740290532814,100",0.745468803600261,0.266914458234638,100,0.622978317669293,0.209740290532814,TRUE,"singing_block1",13,3,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"4.63234275788498,-6.09963734283335","0.622978317669293","0.209740290532814","middle",11
"132india3",1910,7,"custom_trial",1036,"193india3","low",0,63.055951152101,70.6718098984915,68.1820089306049,66.2776882811872,3,-2.48980096788659,-1.90432064941774,69.6585898140265,67.2230422131935,64.9011156073188,3,-2.43554760083304,-2.32192660587467,6.60263866192551,4.16709106109247,1.8451644552178,TRUE,"3,3,-1.013220084465,-0.95896671741145,-1.37657267386838,-1.11625315858161,1.37657267386838,1.1315453196267,0.0542533670535548,-0.417605956456931,-0.181676294701688,0.417605956456931,0.297773540383423,100",1.37657267386838,0.417605956456931,100,1.1315453196267,0.297773540383423,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-2.43554760083303,-2.32192660587468","1.1315453196267","0.297773540383423","middle",11
"132india3",1921,9,"custom_trial",1043,"195india3","low",0,62.1128586110646,68.9720601256492,65.9552415069624,63.7894371533103,3,-3.01681861868687,-2.16580435365209,69.2360589848817,67.005451313046,64.7376354189858,3,-2.23060767183569,-2.26781589406024,7.12320037381714,4.89259270198145,2.62477680792121,TRUE,"3,3,0.263998859232473,1.05020980608365,0.948198265675501,0.754135643663875,1.05020980608365,0.83100661559748,0.786210946851178,-0.102011540408149,0.342099703221514,0.786210946851178,0.560595222654041,100",1.05020980608365,0.786210946851178,100,0.83100661559748,0.560595222654041,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-2.2306076718357,-2.26781589406023","0.831006615597477","0.560595222654041","last3",11
"123india3",1720,7,"custom_trial",921,"172india3","high",0,58.686027086879,62.0928971587919,64.5095867742404,57.6531753409041,3,2.4166896154485,-6.85641143333633,62.700277401203,64.8708290840927,58.0684972414312,3,2.17055168288967,-6.80233184266146,4.01425031432398,6.18480199721365,-0.617529845447812,TRUE,"3,3,0.607380242411097,0.361242309852258,0.415321900527125,0.461314817596827,0.607380242411097,0.473250830728702,-0.246137932558838,0.054079590674867,-0.0960291709419856,0.246137932558838,0.178197199714109,100",0.607380242411097,0.246137932558838,100,0.473250830728702,0.178197199714109,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"2.17055168288967,-6.80233184266146","0.473250830728702","0.178197199714109","middle",11
"123india3",1726,7,"custom_trial",933,"170india3","high",0,61.0993367430701,64.9021921083725,57.974683862688,65.1976301221276,3,-6.9275082456845,7.22294625943966,64.0958448466422,57.544512079635,64.4672956483634,3,-6.55133276700714,6.92278356872838,2.9965081035721,-3.55482466343504,3.36795890529334,TRUE,"3,3,-0.806347261730295,-0.430171783052934,-0.730334473764216,-0.655617839515815,0.806347261730295,0.67543371572231,0.376175478677361,-0.300162690711282,0.0380063939830393,0.376175478677361,0.340298127862304,100",0.806347261730295,0.376175478677361,100,0.67543371572231,0.340298127862304,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-6.55133276700714,6.92278356872838","0.67543371572231","0.340298127862304","middle",11
"123india3",1730,8,"custom_trial",937,"173india3","high",0,61.2443261154739,61.7486035178211,58.4480025949785,60.966656242187,3,-3.30060092284265,2.5186536472085,61.2269338941202,57.7673506121908,60.1243747079177,3,-3.45958328192939,2.35702409572691,-0.0173922213536883,-3.47697550328308,-1.11995140755617,TRUE,"3,3,-0.521669623700937,-0.680651982787673,-0.842281534269262,-0.681534380252624,0.842281534269262,0.693989553460293,-0.158982359086735,-0.161629551481589,-0.160305955284162,0.161629551481589,0.160311419451209,100",0.842281534269262,0.161629551481589,100,0.693989553460293,0.160311419451209,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-3.45958328192939,2.35702409572691","0.693989553460293","0.160311419451209","last3",11
"123india3",1728,8,"custom_trial",935,"172india3","high",0,62.6110482834658,66.6252985977898,68.7958502806795,61.993518438018,3,2.17055168288968,-6.80233184266147,66.1835493104656,69.1368858267399,60.9860049924715,3,2.95333651627431,-8.15088083426835,3.57250102699972,6.52583754327402,-1.62504329099433,TRUE,"3,3,-0.441749287324257,0.341035546060368,-1.00751344554651,-0.369409062270134,1.00751344554651,0.664963913678828,0.782784833384625,-1.34854899160688,-0.282882079111129,1.34854899160688,1.10257346198358,100",1.00751344554651,1.34854899160688,100,0.664963913678828,1.10257346198358,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"2.95333651627431,-8.15088083426835","0.664963913678828","1.10257346198358","last3",11
"123india3",1731,8,"custom_trial",938,"170india3","high",0,59.7715384637931,62.7680465673652,56.2167138003581,63.1394973690864,3,-6.55133276700714,6.92278356872838,62.8056996982597,57.2032974524607,62.7765452111937,3,-5.60240224579901,5.573247758733,3.03416123446657,-2.56824101133243,3.00500674740057,TRUE,"3,3,0.0376531308944763,0.98658365210261,-0.362952157892764,0.220428208368107,0.98658365210261,0.607316317850177,0.948930521208133,-1.34953580999537,-0.20030264439362,1.34953580999537,1.16655819326346,100",0.98658365210261,1.34953580999537,100,0.607316317850177,1.16655819326346,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-5.60240224579901,5.573247758733","0.607316317850177","1.16655819326346","last3",11
"123india3",1734,9,"custom_trial",942,"173india3","high",0,62.7846642028874,62.7672719815337,59.3076886996043,61.6647127953312,3,-3.45958328192939,2.35702409572691,62.1474983713565,57.7818065007053,61.6675513887777,3,-4.3656918706513,3.88574488807244,-0.637165831530815,-5.00285770218211,-1.11711281410967,TRUE,"3,3,-0.619773610177127,-1.52588219889903,0.00283859344650494,-0.714272405209885,1.52588219889903,0.950866950104253,-0.906108588721906,1.52872079234554,0.311306101811816,1.52872079234554,1.25658665349931,100",1.52588219889903,1.52872079234554,100,0.950866950104253,1.25658665349931,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-4.3656918706513,3.88574488807244","0.950866950104253","1.25658665349931","last3",11
"123india3",1741,10,"custom_trial",946,"172india3","high",0,62.2043963853303,65.4149102276174,68.6167645505944,61.0379927197939,3,3.20185432297701,-7.57877183080058,65.0331231607621,68.743368811817,60.8060298232011,3,3.71024565105495,-7.93733898861589,2.82872677543178,6.53897242648672,-1.39836656212917,TRUE,"3,3,-0.381787066855352,0.126604261222582,-0.231962896592734,-0.162381900741835,0.381787066855352,0.268077593725784,0.508391328077934,-0.358567157815315,0.0749120851313094,0.508391328077934,0.43990461984878,100",0.381787066855352,0.508391328077934,100,0.268077593725784,0.43990461984878,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"3.71024565105495,-7.93733898861589","0.268077593725784","0.43990461984878","last3",11
"123india3",1738,9,"custom_trial",943,"170india3","high",0,61.4564465031895,64.4906077376561,58.8882054918571,64.4614532505901,3,-5.60240224579901,5.573247758733,63.5470846205333,58.5054322794098,63.8818367678648,3,-5.04165234112344,5.37640448845497,2.09063811734374,-2.95101422377969,2.42539026467528,TRUE,"3,3,-0.943523117122837,-0.382773212447262,-0.579616482725292,-0.63530427076513,0.943523117122837,0.676438337115619,0.560749904675575,-0.196843270278031,0.181953317198772,0.560749904675575,0.420230727486351,100",0.943523117122837,0.560749904675575,100,0.676438337115619,0.420230727486351,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-5.04165234112344,5.37640448845497","0.676438337115619","0.420230727486351","last3",11
"123india3",1736,9,"custom_trial",940,"172india3","high",0,60.1811739320504,63.7536749590501,66.7070114753244,58.5561306410561,3,2.95333651627431,-8.15088083426835,63.3916877743376,66.5935420973146,59.014770266514,3,3.20185432297701,-7.57877183080058,3.21051384228713,6.41236816526414,-1.16640366553644,TRUE,"3,3,-0.361987184712589,-0.113469378009881,0.458639625457891,-0.00560564575485974,0.458639625457891,0.343637564730755,0.248517806702708,0.572109003467773,0.41031340508524,0.572109003467773,0.441061113734374,100",0.458639625457891,0.572109003467773,100,0.343637564730755,0.441061113734374,TRUE,"singing_block1",11,1,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"3.20185432297701,-7.57877183080058","0.343637564730755","0.441061113734374","last3",11
"135india3",2028,2,"custom_trial",1131,"216india3","low",0,59.2506401234271,54.7307516878123,63.7172359058482,54.2186689026559,3,8.9864842180359,-9.49856700319229,56.0984693781325,65.2467840233535,55.9419817131235,3,9.14831464522102,-9.30480231023002,-3.1521707452946,5.99614389992642,-3.3086584103036,TRUE,"3,3,1.36771769032022,1.52954811750534,1.7233128104676,1.54019287276439,1.7233128104676,1.54703761717901,0.161830427185116,0.193764692962269,0.177797560073692,0.193764692962269,0.178513085517112,100",1.7233128104676,0.193764692962269,100,1.54703761717901,0.178513085517112,TRUE,"singing_block1",15,5,NA,NA,48.1106503195442,"low","low",6,4.714286,3.571429,46,"male",1,"9.14831464522102,-9.30480231023002","1.54703761717901","0.178513085517112","first3",11
"123india3",1744,10,"custom_trial",953,"170india3","high",0,62.1303366943255,64.2209748116693,59.1793224705458,64.5557269590008,3,-5.04165234112345,5.37640448845497,63.7433573185223,58.8528816443967,63.8167458472216,3,-4.89047567412563,4.96386420282489,1.61302062419677,-3.27745504992886,1.68640915289603,TRUE,"3,3,-0.47761749314698,-0.326440826149167,-0.738981111779253,-0.514346477025133,0.738981111779253,0.541841048741374,0.151176666997813,-0.412540285630087,-0.130681809316137,0.412540285630087,0.310679796504634,100",0.738981111779253,0.412540285630087,100,0.541841048741374,0.310679796504634,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-4.89047567412563,4.96386420282489","0.541841048741374","0.310679796504634","last3",11
"136india3",2031,9,"custom_trial",1130,"205india3","low",0,59.5904055157537,66.822454411414,62.4744783544551,60.2193770849747,3,-4.34797605695893,-2.25510126948037,66.0326701728737,61.8526371757923,60.1398884990651,3,-4.1800329970814,-1.71274867672722,6.44226465711996,2.26223166003857,0.549482983311343,TRUE,"3,3,-0.789784238540292,-0.621841178662763,-0.0794885859096155,-0.497038001037557,0.789784238540292,0.582169514321867,0.16794305987753,0.542352592753147,0.355147826315338,0.542352592753147,0.401466814461101,100",0.789784238540292,0.542352592753147,100,0.582169514321867,0.401466814461101,TRUE,"singing_block1",10,0,NA,NA,51.6738007128788,"low","low",6,5.714286,4.428571,26,"male",1,"-4.1800329970814,-1.71274867672722","0.582169514321867","0.401466814461101","last3",11
"123india3",1747,10,"custom_trial",945,"173india3","high",0,59.6474183114623,59.0102524799314,54.6445606092801,58.5303054973526,3,-4.3656918706513,3.88574488807244,60.2870413761344,56.2990648575479,60.1064299571973,3,-3.98797651858653,3.80736509964945,0.639623064672172,-3.34835345391436,0.459011645735089,TRUE,"3,3,1.27678889620299,1.65450424826776,1.57612445984476,1.50247253477183,1.65450424826776,1.51126244201376,0.377715352064769,-0.0783797884229998,0.149667781820884,0.377715352064769,0.27277488742427,100",1.65450424826776,0.377715352064769,100,1.51126244201376,0.27277488742427,TRUE,"singing_block1",10,0,NA,NA,58.2944732619467,"high","high",9,5,2.142857,50,"female",0,"-3.98797651858653,3.80736509964945","1.51126244201376","0.27277488742427","last3",11
"132india3",1886,4,"custom_trial",1024,"194india3","low",0,60.7919395921677,65.0656196362826,69.9340478949096,63.6135681706367,3,4.86842825862691,-6.32047972427289,66.910522506023,71.2759508056733,65.3056914011869,3,4.36542829965033,-5.97025940448646,6.11858291385528,10.4840112135056,4.51375180901915,TRUE,"3,3,1.84490286974034,1.34190291076376,1.69212323055019,1.62630967035143,1.84490286974034,1.63988323243455,-0.502999958976574,0.350220319786423,-0.0763898195950752,0.502999958976574,0.433395449400279,100",1.84490286974034,0.502999958976574,100,1.63988323243455,0.433395449400279,TRUE,"singing_block1",13,3,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"4.36542829965033,-5.97025940448646","1.63988323243456","0.433395449400279","middle",11
"132india3",1894,6,"custom_trial",1030,"194india3","low",0,59.6611450201651,66.258282279386,70.890625037271,64.7909876944376,3,4.63234275788498,-6.09963734283335,66.482708901884,70.9674910058206,64.7755193714521,3,4.48478210393654,-6.19197163436846,6.82156388171897,11.3063459856555,5.11437435128705,TRUE,"3,3,0.224426622498072,0.076865968549626,-0.015468322985484,0.095274756020738,0.224426622498072,0.137252753491442,-0.147560653948446,-0.09233429153511,-0.119947472741778,0.147560653948446,0.123084865005783,100",0.224426622498072,0.147560653948446,100,0.137252753491442,0.123084865005783,TRUE,"singing_block1",13,3,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"4.48478210393654,-6.19197163436846","0.137252753491442","0.123084865005783","middle",11
"132india3",1898,6,"custom_trial",1029,"195india3","low",0,60.3358501167427,67.8030961507881,65.3427741569968,63.165095847842,3,-2.46032199379127,-2.17767830915476,69.1485429906739,66.056925811092,63.9657726178148,3,-3.09161717958187,-2.09115319327723,8.8126928739312,5.72107569434933,3.6299225010721,TRUE,"3,3,1.3454468398858,0.71415165409519,0.800676769972718,0.953425087984568,1.3454468398858,0.993532934193177,-0.631295185790606,0.086525115877528,-0.272385034956539,0.631295185790606,0.45056642533594,100",1.3454468398858,0.631295185790606,100,0.993532934193177,0.45056642533594,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-3.09161717958187,-2.09115319327723","0.993532934193177","0.45056642533594","middle",11
"156india3",2418,2,"custom_trial",1365,"260india3","low",0,60.5751158104419,63.3311934415687,63.3874775479957,55.1935312408655,3,0.0562841064270287,-8.19394630713022,60.8992081974727,60.9148733174014,54.411443976163,3,0.0156651199287623,-6.50342934123844,0.324092387030781,0.339757506959543,-6.1636718342789,TRUE,"3,3,-2.43198524409598,-2.47260423059425,-0.782087264702476,-1.8955589131309,2.47260423059425,2.05263930897621,-0.0406189864982665,1.69051696589177,0.824948989696754,1.69051696589177,1.19572101972661,100",2.47260423059425,1.69051696589177,100,2.05263930897621,1.19572101972661,TRUE,"singing_block1",10,0,NA,NA,49.3166997991901,"low","low",10,4.714286,1,35,"male",0,"0.0156651199287623,-6.50342934123844","2.05263930897621","1.19572101972661","first3",11
"156india3",2423,3,"custom_trial",1371,"258india3","low",0,61.5095469759822,66.0592064681156,57.1153483778157,57.013742724345,3,-8.94385809029993,-0.101605653470685,66.4432850495697,56.3527374854929,57.0704734909091,3,-10.0905475640768,0.717736005416228,4.93373807358756,-5.15680949048926,-4.43907348507303,TRUE,"3,3,0.384078581454119,-0.762610892322776,0.0567307665641366,-0.10726718143484,0.762610892322776,0.494068183451132,-1.1466894737769,0.819341658886913,-0.163673907444991,1.1466894737769,0.99654841910925,50",0.762610892322776,1.1466894737769,50,0.494068183451132,0.99654841910925,TRUE,"singing_block1",11,1,NA,NA,49.3166997991901,"low","low",10,4.714286,1,35,"male",0,"-10.0905475640768,0.717736005416228","0.494068183451132","0.99654841910925","first3",11
"132india3",1887,5,"custom_trial",1026,"195india3","low",0,61.4490468181032,69.8759557118016,66.8260764298114,64.9940582951846,3,-3.04987928199026,-1.83201813462676,68.9162928521486,66.4559708583573,64.2782925492025,3,-2.46032199379126,-2.17767830915476,7.4672460340454,5.00692404025414,2.82924573109938,TRUE,"3,3,-0.959662859653051,-0.370105571454054,-0.715765745982047,-0.681844725696384,0.959662859653051,0.723475763551676,0.589557288198996,-0.345660174527993,0.121948556835502,0.589557288198996,0.483248772540229,100",0.959662859653051,0.589557288198996,100,0.723475763551676,0.483248772540229,TRUE,"singing_block1",12,2,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"-2.46032199379125,-2.17767830915477","0.723475763551677","0.483248772540229","middle",11
"132india3",1909,7,"custom_trial",1032,"194india3","low",0,59.7380400374081,66.5596039191271,71.0443860230636,64.8524143886951,3,4.48478210393654,-6.19197163436846,67.0505709732032,70.3267874794544,65.491227568153,3,3.27621650625121,-4.83555991130148,7.31253093579514,10.5887474420463,5.75318753074487,TRUE,"3,3,0.490967054076172,-0.717598543609157,0.63881317945782,0.137393896641612,0.717598543609157,0.622917489513988,-1.20856559768533,1.35641172306698,0.0739230626908238,1.35641172306698,1.28461736839847,100",0.717598543609157,1.35641172306698,100,0.622917489513988,1.28461736839847,TRUE,"singing_block1",13,3,NA,NA,54.9699887992734,"low","low",9,5.285714,1.857143,32,"female",0,"3.2762165062512,-4.83555991130147","0.622917489513992","1.28461736839847","middle",11
"136india3",2029,8,"custom_trial",1128,"204india3","low",0,62.219119021114,59.7292904826865,66.9596008173784,61.4295453694754,3,7.23031033469196,-5.530055447903,60.5171220070449,66.9179451096053,61.7359988554439,3,6.40082310256037,-5.1819462541614,-1.70199701406911,4.69882608849126,-0.483120165670144,TRUE,"3,3,0.787831524358417,-0.0416557077731738,0.306453485968426,0.350876434184556,0.787831524358417,0.488646923597939,-0.829487232131591,0.3481091937416,-0.240689019194996,0.829487232131591,0.636093184618714,100",0.787831524358417,0.829487232131591,100,0.488646923597939,0.636093184618714,TRUE,"singing_block1",14,4,NA,NA,51.6738007128788,"low","low",6,5.714286,4.428571,26,"male",1,"6.40082310256037,-5.1819462541614","0.488646923597939","0.636093184618714","last3",11
"135india3",2032,2,"custom_trial",1132,"215india3","low",0,61.4347181790431,59.7506096030877,62.4120851655981,55.2131668703179,3,2.66147556251045,-7.19891829528022,60.4872277358964,65.0549747497221,56.6795093222774,3,4.56774701382568,-8.37546542744469,-0.947490443146712,3.62025657067897,-4.75520885676573,TRUE,"3,3,0.736618132808751,2.64288958412399,1.46634245195951,1.61528338963075,2.64288958412399,1.79607273552348,1.90627145131523,-1.17654713216447,0.364862159575381,1.90627145131523,1.58400347226639,100",2.64288958412399,1.90627145131523,100,1.79607273552348,1.58400347226639,TRUE,"singing_block1",13,3,NA,NA,48.1106503195442,"low","low",6,4.714286,3.571429,46,"male",1,"4.56774701382568,-8.37546542744469","1.79607273552348","1.58400347226639","first3",11
