pitch_vec
55.29545454545456
56.1
55.81388888888888
67.37297297297297
66.964
69.65666666666665
66.6
63.025000000000006
64.796
64.27142857142859
66.91285714285713
64.21165048543689
58.775
59.871428571428574
59.88235294117647
65.10444444444445
68.0136842105263
65.1107843137255
65.13749999999999
62.36363636363637
62.99166666666665
59.06999999999999
60.29285714285714
60.95
53.01525423728813
52.9
52.833333333333336
36.13333333333333
37.52499999999999
37.2
54.29999999999999
55.97999999999998
56.28333333333333
56.67
54.46
58.21999999999999
62.01249999999999
63.120000000000005
62.1625
57.1
56.94
54.325
56.120000000000005
57.68000000000001
58.1
53.057142857142864
55.11666666666667
53.19375
53.81999999999999
62.71428571428571
63.282608695652165
63.89999999999999
63.23913043478261
62.78947368421053
60.21818181818183
59.05454545454545
60.575
60.55454545454545
61.11428571428571
61.25384615384614
62.50588235294117
56.79166666666666
53.3625
63.021428571428565
63.15
61.54
53.34499999999999
54.58749999999999
62.84285714285714
63.51666666666666
53.5925925925926
63.58333333333332
62.45614035087719
60.87666666666666
63.13582089552239
62.675
60.94642857142857
60.54
58.43913043478261
62.96296296296296
58.8
58.64736842105263
37.88
36.69999999999999
37.575
38.957142857142856
36.2
35.8
34.49999999999999
40.02
53.42
64.05869565217391
59.8125
59.06
61.6875
59.305263157894736
59.89999999999999
56.63333333333333
55.02258064516128
58.720000000000006
60.4875
58.94444444444444
59.23333333333334
59.82000000000001
57.59333333333333
54.10714285714285
57.524999999999984
57.65500000000001
55.55714285714286
55.96999999999999
55.2
35.58
59.53333333333334
66.10000000000001
66.88181818181818
66.80370370370369
65.875
65.7909090909091
64.00588235294116
64.16666666666667
66.524
66.66666666666667
63.78333333333333
64.155
62.31428571428571
62.073529411764696
63.0
38.720000000000006
36.925
62.25974025974027
59.26500000000001
58.01111111111111
57.075
57.48571428571429
55.080000000000005
55.8
59.55714285714284
59.66666666666666
59.87999999999999
57.344444444444434
57.79166666666666
55.22857142857144
55.14
55.91666666666666
36.44
36.39999999999999
36.1
35.99999999999999
34.99999999999999
55.44
57.46
60.0
63.353333333333325
63.36999999999999
63.34230769230768
59.721052631578935
62.56666666666666
60.09705882352941
