nll_means
8.132128853914866
8.12938100690156
8.126716580429859
8.124104660699967
8.121515814513828
8.118923461245268
8.116304922727092
8.11364204352753
8.110921228244619
8.108132848352186
8.105270241974388
8.102328818474787
8.099305863376173
8.09620139002249
8.093019885304345
8.08977230349005
8.08647744660155
8.083162057880255
8.079859453406131
8.076607067676692
8.073443624312514
8.070406638925693
8.067530680673181
8.064846439585565
8.062380350007444
8.060154414349299
8.058185961905036
8.056487282372515
8.055065270523906
8.053921312282377
8.053051612478688
8.05244805259551
8.052099523559548
8.051993532272858
8.052117759813717
8.052461210990424
8.053014694711083
8.053770602504267
8.054722213437874
8.055862921449359
8.057185777751794
8.058683577582599
8.06034947751062
8.062177905678057
8.064165401668605
8.066311038102887
8.068616228284302
8.071083956338585
8.073717686771532
8.076520330801301
8.079493618385056
8.082638060364458
8.085953456240212
8.089439704052614
8.093097566773261
8.096929063592023
8.100937273444531
8.105125535420393
8.109496252374617
8.11404966944044
8.118783042212707
8.123690520015616
8.128763887173637
8.13399408291159
8.139373207763667
8.144896570186418
8.150564278568464
8.156381969510287
8.162360470916429
8.168514460947444
8.174860397278087
8.181414079543634
8.18818818478835
8.195190062402537
8.202420046406916
8.209870509585379
8.217525778081962
8.225362833430378
8.233352527947504
8.241460938397491
8.249650537699306
8.25788004547867
8.26610931838037
8.274293136528174
8.282387055157903
8.290346742092863
8.298134506429816
8.305714985495637
8.313062171085276
8.320159186947686
8.32699770170946
8.33357566351955
8.33989392041885
8.3459526990361
8.351748968318418
8.35727543801947
8.362521476529112
8.367475715160447
8.372129634669962
8.376481119937552
8.380536957707434
8.384313597995291
8.387836074404703
8.391135505064566
8.394245839997438
8.397200463456196
8.400029069519706
8.402755077104098
8.405393777126589
8.407951348389286
8.410424788084221
8.412802701000876
8.415066842184316
8.417194328223301
8.419160456973506
8.420942019326993
8.422520838645216
8.423887110436118
8.425042026109287
8.425999187540242
8.426784452283556
8.427434088353557
8.427991435356617
8.428502574526249
8.429011683299729
8.42955673548083
8.430166055478212
8.430856036626585
8.431630146008844
8.432479174870258
8.43338256359322
8.434310554878682
8.435226920961355
8.436092051930462
8.436866238236844
8.437512983936205
8.438002119339489
8.438312352220438
8.438432773296036
8.438362831682435
8.438110520793343
8.437688959022752
8.437111665341812
8.436390100117773
8.43552798411489
8.434522241866656
8.433363546656556
8.432038951550417
8.430535250414271
8.42884220274828
8.426955003827326
8.424875728486006
8.422613755921661
8.420185331928787
8.417612487259538
8.414921561878636
8.412141581077327
8.409302660502114
8.406434503555166
8.403564974846379
8.400718744657098
8.397916068795748
8.395171803878185
8.392494710254816
8.389887011070394
8.387344148832764
8.384854749986173
8.382400917227748
8.379959012997121
8.377501008954065
8.374996285120334
8.372413578648144
8.36972272215702
8.366895922873406
8.363908564543609
8.360739735037546
8.357372750656953
8.353795795672555
8.350002505619383
8.345992113272462
8.34176884853242
8.337340634669632
8.332717513129596
8.327910370581758
8.322930344789645
8.317787913996442
8.312497649377084
8.307071820205612
8.301525343814172
8.295874051021379
8.29013367811639
8.284318503607858
8.278440016770496
8.272506082029608
8.266520990094975
8.260486586539749
8.25440439586945
8.248278371435635
8.242117671074222
8.235938782025057
8.229766469705709
8.223633371131125
8.217578439975798
8.211644689961666
8.20587668767307
8.200318079932547
8.195009263182149
8.189985240738077
8.185273776036123
8.180894038677353
8.176855948102899
8.173160314315368
8.16979970620897
8.166759827961222
8.164021114248971
8.161560283476645
8.159351691387746
8.157368459769343
8.155583469870772
8.15397036814236
8.152504702474953
8.151165187925619
8.149934942056372
8.148802419198569
8.147761776947343
8.146812525616857
8.145958482047797
8.145206202699406
8.144563163412197
8.14403596703746
8.143628793270096
8.143342180771363
8.14317211170773
8.143109326457587
8.143138857266253
8.143239883957342
8.14338609268627
8.143546694070414
8.143688123652526
8.143776255084354
8.143778783827052
8.143667363804003
8.143419143711402
8.143017532608196
8.142452240757112
8.141718789419564
8.140817711519585
8.139753600996414
8.13853408417563
8.137168744822382
8.135668053903117
8.134042398519233
8.132301307567936
8.130452905880434
8.128503542574322
8.126457519298791
8.124316926128818
8.122081722520726
8.119750273240436
8.117320482003425
8.114791451419393
8.112165322615436
8.109448760097823
8.1066535718416
8.103796200654209
8.100896173079878
8.097973887543798
8.095046863837279
8.092133737238829
8.08924338927865
8.086381393620748
8.083548900628807
8.08074431387216
8.07796572770886
8.07521361980567
8.072493068197847
8.069814781595399
8.067194596565432
8.064651689037857
8.062206277548883
8.059877779781287
8.05768412648463
8.055642376231585
8.053770196744926
8.052087455065216
8.050617199150988
8.049385628161764
8.048421044914495
8.047752099107253
8.047405785820867
8.047405643292022
8.047770423614548
8.048513272002884
8.049641262118248
8.05115508014847
8.053048725394994
8.055309226630097
8.057916479335235
8.060843347406468
8.064056149371238
8.067515586432748
8.071178078200775
8.074997356286806
8.078926056151204
8.08291700407183
8.086923963471865
8.090901760777356
8.094805881719646
8.098591772414863
8.102214228683598
8.105627435977512
8.108786322926713
8.111649701230435
8.114185075486361
8.116374203141762
8.118217891088443
8.119738508149705
8.120979319284231
8.122000697910455
8.122874116198538
8.123675263809874
8.124477648695269
8.125347687583451
8.126341757147298
8.127505125866268
8.128872280836564
8.130467992157584
8.132308509659213
8.134402485345658
8.136751473307148
8.13935010742349
8.142185240298474
8.145240674472442
8.148491367028488
8.151910038742384
8.155468180312983
8.15913843574406
8.162896504999495
8.166722101101538
8.170598846212402
8.174513425731034
8.178454601016233
8.182412643758889
8.186379428470643
8.190349015255986
8.194318312976183
8.198287439682044
8.202259621422797
8.206240725731325
8.210238672179823
8.214262957619923
8.21832442369232
8.222435248844466
8.226609015805167
8.23086062510588
8.23520583707094
8.239660351168975
8.244238536320758
8.248952112984465
8.253809155495128
8.25881368963657
8.26396595268042
8.269263164333816
8.274700522446906
8.280272126244181
8.285971619067153
8.29179247409744
8.297726965668243
8.303770217924717
8.309913052924722
8.316146572037514
8.322460691375397
8.328844059282352
8.335284023915692
8.34176652372055
8.348275698681691
8.35479303153116
8.361295988584386
8.367756396791327
8.374139019071258
8.380400820925507
8.386491216034656
8.392353253535637
8.397925475013125
8.403144175009201
8.407945002053962
8.412270292636766
8.4160657816786
8.419289241603359
8.421912531199219
8.423923598445976
8.42532648680676
8.426139247822466
8.426390332900795
8.426114488513205
8.425349222863698
8.424132583547207
8.422502484705596
8.420497364086117
8.418157648712207
8.415527370090986
8.412655272831863
8.4095949018325
8.40640342970907
8.403139344550878
8.399859441617457
8.396613722181241
8.39345128752018
8.390404709629246
8.387498588323778
8.384746527008955
8.38215125456049
8.37970527341798
8.377392042805004
8.375187709823171
8.373063334568405
8.370987458697439
8.368927410813502
8.366857943868522
8.364754078822445
8.36259995312578
8.360388462249054
8.358121779859157
8.355810731789989
8.353473032186882
8.351130676746955
8.348806972668465
8.346523694550195
8.344298729441798
8.34214440210959
8.340066524639765
8.338064126050803
8.336129789534178
8.334250529456884
